advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f18_24	female (18-24)	1273	1	50562251	22637549	223329	57605
SPD	SPD	47930567748	Facebook	f18_24	female (18-24)	5186	1	9827723	2520546	204380	7990
Podemos	Unidas Podemos	269212336568846	Facebook	f18_24	female (18-24)	252	1	9378892	4165494	46658	11699
People's Vote UK	People's Vote	748608695327755	Facebook	f18_24	female (18-24)	3191	1	8542232	3091392	93907	17699
Best For Britain	Best for Britain	1863944713844924	Facebook	f18_24	female (18-24)	788	1	8011959	3522158	78508	19060
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f18_24	female (18-24)	1777	1	6422504	2286605	61191	9512
Greenpeace France		39435457457	Facebook	f18_24	female (18-24)	127	1	6277490	2866348	32942	7498
Partido Popular	Partido Popular	72249031214	Facebook	f18_24	female (18-24)	844	1	6215489	2313804	36665	5440
sp.a	sp.a	57253967150	Facebook	f18_24	female (18-24)	203	1	5757722	2343599	24065	5095
CDU	CDU	78502295414	Facebook	f18_24	female (18-24)	3170	1	5356413	1271286	41623	1122
European Greens	European Greens	141366725876424	Facebook	f18_24	female (18-24)	88	1	5327980	2399000	31993	8488
PSOE	PSOE	189318235003	Facebook	f18_24	female (18-24)	328	1	4911328	1914907	15594	2697
European Commission		107898832590939	Facebook	f18_24	female (18-24)	69	1	4449187	2025993	17091	4686
Greenpeace Deutschland		22541752487	Facebook	f18_24	female (18-24)	355	1	4213534	1516046	21869	3120
Kialo		729627343834501	Facebook	f18_24	female (18-24)	641	1	4068688	1620423	24551	5874
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f18_24	female (18-24)	2025	1	3662911	1216684	42050	3283
FDP	FDP	21289227249	Facebook	f18_24	female (18-24)	1655	1	3567797	1094659	31173	1564
România în primul rând	Future Innovation	770704223323599	Facebook	f18_24	female (18-24)	66	1	3530053	1625270	2515	673
Conservatives	The Conservative Party	8807334278	Facebook	f18_24	female (18-24)	1484	1	3522000	1322819	37096	4778
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f18_24	female (18-24)	171	1	3379435	1394300	7775	1535
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f18_24	female (18-24)	110	1	3251185	1344786	9520	2489
Ciudadanos	Ciudadanos	74078667754	Facebook	f18_24	female (18-24)	3231	1	3183542	1027465	27614	2629
Vlaams Belang	Vlaams Belang	56605856504	Facebook	f18_24	female (18-24)	66	1	2742266	1248790	17065	3858
Europees Parlement Nederland		270788920480	Facebook	f18_24	female (18-24)	48	1	2686463	1156999	23775	6063
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f18_24	female (18-24)	76	1	2599413	1191769	5215	1247
