advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m25_34	male (25-34)	1288	1	31023011	13879843	182666	46335
Kialo		729627343834501	Facebook	m25_34	male (25-34)	736	1	25897653	10353715	168168	41418
Podemos	Unidas Podemos	269212336568846	Facebook	m25_34	male (25-34)	287	1	12953044	5861030	73670	19173
People's Vote UK	People's Vote	748608695327755	Facebook	m25_34	male (25-34)	3355	1	12921349	4548013	150175	27523
Ciudadanos	Ciudadanos	74078667754	Facebook	m25_34	male (25-34)	4476	1	9990355	3011352	103386	6884
European Commission		107898832590939	Facebook	m25_34	male (25-34)	69	1	8022039	3743708	32512	8278
Partido Popular	Partido Popular	72249031214	Facebook	m25_34	male (25-34)	886	1	7209355	2732731	40781	6392
SPD	SPD	47930567748	Facebook	m25_34	male (25-34)	4608	1	6714280	2131811	122025	9615
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m25_34	male (25-34)	2038	1	6476708	2336687	75336	10055
Conservatives	The Conservative Party	8807334278	Facebook	m25_34	male (25-34)	1663	1	6390936	2518174	65098	9722
CDU	CDU	78502295414	Facebook	m25_34	male (25-34)	3170	1	6318748	1507947	54916	1333
sp.a	sp.a	57253967150	Facebook	m25_34	male (25-34)	275	1	5679606	2342829	24613	5575
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m25_34	male (25-34)	180	1	5556078	2502668	13795	3131
FDP	FDP	21289227249	Facebook	m25_34	male (25-34)	1611	1	4846438	1470026	42234	2070
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m25_34	male (25-34)	109	1	3990182	1659681	10880	3164
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m25_34	male (25-34)	75	1	3818146	1709831	8045	2273
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m25_34	male (25-34)	66	1	3727463	1723857	24527	5514
The Labour Party	The Labour Party	25749647410	Facebook	m25_34	male (25-34)	581	1	3704109	1483234	29434	6078
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	m25_34	male (25-34)	2190	1	3328450	1254768	28105	3615
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m25_34	male (25-34)	51	1	3273891	1558411	5970	2647
European Greens	European Greens	141366725876424	Facebook	m25_34	male (25-34)	88	1	3272003	1451135	18715	4716
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m25_34	male (25-34)	106	1	3220535	1387826	28184	6606
România în primul rând	Future Innovation	770704223323599	Facebook	m25_34	male (25-34)	69	1	2991887	1313796	3122	752
Patryk Jaki		199877710116314	Facebook	m25_34	male (25-34)	240	1	2827003	1118110	12087	2687
Harald Vilimsky		547597092025909	Facebook	m25_34	male (25-34)	176	1	2797591	1190490	24306	5725
