advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	m55_64	male (55-64)	3888	1	12254560	3677677	136393	19397
Ciudadanos	Ciudadanos	74078667754	Facebook	m55_64	male (55-64)	3836	1	5556742	1702711	52373	4317
We are the 52%	We are the 52%	466744973727718	Facebook	m55_64	male (55-64)	278	1	5293562	1932448	14767	1927
People's Vote UK	People's Vote	748608695327755	Facebook	m55_64	male (55-64)	3292	1	4695699	1525455	76207	12753
European Parliament		178362315106	Facebook	m55_64	male (55-64)	930	1	4521563	1983367	29213	6615
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	m55_64	male (55-64)	356	1	4378941	1817142	18874	3619
Podemos	Unidas Podemos	269212336568846	Facebook	m55_64	male (55-64)	211	1	4159395	1889354	27022	7241
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m55_64	male (55-64)	85	1	3437811	1523640	7326	2119
Conservatives	The Conservative Party	8807334278	Facebook	m55_64	male (55-64)	1550	1	3319292	1263278	43214	5640
SPD	SPD	47930567748	Facebook	m55_64	male (55-64)	4196	1	3171233	822212	75311	3973
The Labour Party	The Labour Party	25749647410	Facebook	m55_64	male (55-64)	615	1	3020662	1189148	27517	6005
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m55_64	male (55-64)	2034	1	2996654	955161	54610	5457
Partito Democratico		77034286895	Facebook	m55_64	male (55-64)	137	1	2854092	1241515	11249	2527
38 Degrees	38 Degrees	200006375787	Facebook	m55_64	male (55-64)	642	1	2595573	935497	17945	2647
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m55_64	male (55-64)	125	1	2331624	980936	4413	1168
Partido Popular	Partido Popular	72249031214	Facebook	m55_64	male (55-64)	1236	1	2218958	820373	12150	1775
The Brexit Party	The Brexit Party	230416667843105	Facebook	m55_64	male (55-64)	88	1	2180735	1035304	30655	9184
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m55_64	male (55-64)	51	1	2135911	1003942	4475	1974
Best For Britain	Best for Britain	1863944713844924	Facebook	m55_64	male (55-64)	725	1	1971854	809442	30952	6850
sp.a	sp.a	57253967150	Facebook	m55_64	male (55-64)	246	1	1574991	575574	8926	1799
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m55_64	male (55-64)	102	1	1525929	649847	13594	3164
România în primul rând	Future Innovation	770704223323599	Facebook	m55_64	male (55-64)	79	1	1487524	658837	1969	461
Sosialidemokraatit SDP		108945982480217	Facebook	m55_64	male (55-64)	265	1	1473462	590388	8995	1882
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	m55_64	male (55-64)	27	1	1436759	668586	4013	1024
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m55_64	male (55-64)	66	1	1364009	629225	10739	2320
