spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	IT	Italy	18564	5161	229596103	60774354	1524541	228
50_100	50 - 100	IT	Italy	18678	5098	4481185	1625532	22273	3015
100_1k	100 - 1k	IT	Italy	2697	692	242332560	104835565	818741	210216
1k_5k	1k - 5k	IT	Italy	195	76	56947994	26616147	409401	82845
5k_10k	5k - 10k	IT	Italy	9	7	1054373	526901	11116	5330
10k_50k	10k - 50k	IT	Italy	1	1	23655	11827	1052	210
