advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Erepublik		26897053321	Facebook	d088	2019-03-29	HU	Hungary	1	1	49999	10000	99	0
European Commission		107898832590939	Facebook	d088	2019-03-29	HU	Hungary	9	1	46878	21876	187	46
Budapest Water Summit 2019		347819348687196	Facebook	d088	2019-03-29	HU	Hungary	3	1	33665	6666	62	15
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	d088	2019-03-29	HU	Hungary	1	1	33333	16666	51	25
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d088	2019-03-29	HU	Hungary	1	1	29689	14844	148	74
Budapest 10-es Választókerület		757956501234552	Facebook	d088	2019-03-29	HU	Hungary	1	1	24999	4999	77	15
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d088	2019-03-29	HU	Hungary	11	1	24763	11503	33	15
Tilt		169065407139584	Facebook	d088	2019-03-29	HU	Hungary	1	1	22222	11111	55	11
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	d088	2019-03-29	HU	Hungary	1	1	16666	3333	51	10
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	d088	2019-03-29	HU	Hungary	1	1	13513	5405	24	12
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d088	2019-03-29	HU	Hungary	1	1	12499	2499	7	3
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	d088	2019-03-29	HU	Hungary	1	1	12499	2500	38	7
UPC Magyarország		184177601611829	Facebook	d088	2019-03-29	HU	Hungary	1	1	12499	2499	7	3
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	d088	2019-03-29	HU	Hungary	5	1	11299	2447	27	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d088	2019-03-29	HU	Hungary	3	1	10612	5063	57	11
Novák Előd		112879632128020	Facebook	d088	2019-03-29	HU	Hungary	2	1	10317	4444	18	9
Dúró Dóra		191946490841225	Facebook	d088	2019-03-29	HU	Hungary	10	1	7839	1764	17	4
Dr. Pósán László		142020589304689	Facebook	d088	2019-03-29	HU	Hungary	2	1	7436	3066	23	9
Stop atomtemető		137659053606779	Facebook	d088	2019-03-29	HU	Hungary	4	1	6496	1748	20	5
Atomcsapda	Energiaklub	1298059770281335	Facebook	d088	2019-03-29	HU	Hungary	1	1	6249	1250	3	1
Juhász Hajnalka		243470906428319	Facebook	d088	2019-03-29	HU	Hungary	1	1	6249	1249	19	3
The Dolphin's Voice		374901615887979	Facebook	d088	2019-03-29	HU	Hungary	3	1	3458	790	15	0
Agroinform.hu		154685134568504	Facebook	d088	2019-03-29	HU	Hungary	1	1	3333	1666	5	1
Tégy az abortusz ellen		200615179974476	Facebook	d088	2019-03-29	HU	Hungary	1	1	3333	666	2	1
Paróczai Anikó		1953380668110489	Facebook	d088	2019-03-29	HU	Hungary	2	1	2832	500	8	2
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d088	2019-03-29	HU	Hungary	1	1	2609	1304	13	2
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	d088	2019-03-29	HU	Hungary	7	1	2526	573	3	1
Paradigma Intézet		1917999545117733	Facebook	d088	2019-03-29	HU	Hungary	1	1	2499	500	0	0
Neokohn		355633501941718	Facebook	d088	2019-03-29	HU	Hungary	1	1	2499	500	7	1
Válasz Online		1926735160968885	Facebook	d088	2019-03-29	HU	Hungary	1	1	2499	500	1	0
Climate-KIC		403370709744295	Facebook	d088	2019-03-29	HU	Hungary	1	1	2384	953	5	2
ThreeKingdomsOverlord		206104336662749	Facebook	d088	2019-03-29	HU	Hungary	1	1	2308	461	20	4
Center for European Integration Studies (ZEI)		144159745724379	Facebook	d088	2019-03-29	HU	Hungary	1	1	2157	1078	2	1
Új Mezőgazdasági Magazin		116239185208469	Facebook	d088	2019-03-29	HU	Hungary	2	1	1999	399	0	0
