impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	EE	Estonia	57	14	51963	0	5149	0
1k_5k	1k - 5k	EE	Estonia	77	20	369972	74009	7326	0
5k_10k	5k - 10k	EE	Estonia	40	15	360045	180040	4764	300
10k_50k	10k - 50k	EE	Estonia	125	32	5651436	1130309	31991	5200
50k_100k	50k - 100k	EE	Estonia	22	13	1501065	750540	7487	1500
100k_200k	100k - 200k	EE	Estonia	11	8	404852	202427	1510	602
200k_500k	200k - 500k	EE	Estonia	16	5	24174	9669	81	19
500k_1m	500k - 1m	EE	Estonia	12	4	54241	27121	183	41
