advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberta Metsola		406824526101449	Facebook	1k_5k	1k - 5k	MT	Malta	290	1	1443492	288756	28586	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	1k_5k	1k - 5k	MT	Malta	68	1	339931	67999	6731	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	1k_5k	1k - 5k	MT	Malta	62	1	309937	61999	6137	0
Frank Psaila		458318884361628	Facebook	1k_5k	1k - 5k	MT	Malta	42	1	209957	41999	3820	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	1k_5k	1k - 5k	MT	Malta	35	1	174964	34999	3464	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	1k_5k	1k - 5k	MT	Malta	30	1	149967	29999	3156	0
Joe Sammut		433245190070343	Facebook	1k_5k	1k - 5k	MT	Malta	28	1	139879	27981	2770	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	1k_5k	1k - 5k	MT	Malta	22	1	109978	22000	2178	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	1k_5k	1k - 5k	MT	Malta	22	1	109977	21999	2177	0
PD Martin Cauchi Inglott		181379916072401	Facebook	1k_5k	1k - 5k	MT	Malta	19	1	94981	19000	1881	0
David Casa	David Casa	193035580892638	Facebook	1k_5k	1k - 5k	MT	Malta	12	1	59988	12000	1188	0
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	MT	Malta	7	1	34993	7000	693	0
Josef Caruana		166617437361908	Facebook	1k_5k	1k - 5k	MT	Malta	7	1	34993	7000	693	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	1k_5k	1k - 5k	MT	Malta	7	1	34993	7000	693	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	1k_5k	1k - 5k	MT	Malta	7	1	34993	7000	693	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	1k_5k	1k - 5k	MT	Malta	7	1	34992	6999	692	0
James Grech		1050376408471129	Facebook	1k_5k	1k - 5k	MT	Malta	6	1	29994	6000	594	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	1k_5k	1k - 5k	MT	Malta	6	1	29993	5999	593	0
Josianne Cutajar		337620233111013	Facebook	1k_5k	1k - 5k	MT	Malta	5	1	24994	4999	494	0
Drivers wanted		265405954147710	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	19996	4000	396	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	19995	3999	395	0
		0	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	15029	3006	297	0
Romilda Baldacchino Zarb		295310111175191	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	14997	3000	297	0
Malta Independent	Malta Independent	480288348662981	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	14997	2999	297	0
Calypso 101.8		619216604778225	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	14997	3000	264	0
Peter Agius	Peter Agius	263881160919130	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	14996	2999	296	0
Luke Caruana	Alternattiva Demokratika - The Green Party	289569618166195	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	10297	2059	203	0
European Parliament Office in Malta		116353271736965	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	9998	2000	198	0
David Stellini	David Stellini	1911257335785088	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	9998	2000	198	0
Lets reduce and eliminate single-use plastic bags in Malta		1256334891196528	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	9998	2000	198	0
Anna Azzopardi	Ann Marie Azzopardi	380497969456408	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Martin Cauchi Inglott	Martin Cauchi Inglot	1198556280321936	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Herman Farrugia		1667798806848667	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	999	99	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
JEF Malta		206715282682956	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Marica Borg	Karl Borg	1985938951505003	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
WaterPoint Malta		221419105118950	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Partit Nazzjonalista - San Ġwann	Glenn Debattista	199731080165819	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Perit Chris Grech		768196116913459	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
TheShiftNews		1842917572685706	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Institute for European Studies - University of Malta		341488652531574	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	88	0
Pierre Portelli Sliema Local Councillor		320338858140932	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Marica Sammut Dimech		383159519190170	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Liberty, Equality & Justice		273672286896165	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Falzon Renald - Kunsillier Hal Qormi.		1586042681631099	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	999	99	0
Kearon Bruno		422737994550764	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Bjorn Formosa		489925237846658	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	98	0
Emanuel Zammit		243460752956106	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	999	99	0
Dominic Grech		1516659388597243	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Sonya Abela kunsill Lokali l-Munxar		789003244514208	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Vodka u Lavanda		440709232978614	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4999	1000	99	0
Dr. Anthony Buttigieg	Buttigieg Anthony Emanuel	410157219370162	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4998	999	98	0
JCI Malta		296046500464235	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4998	999	98	0
Mina Tolu		195308614721782	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4998	999	98	0
Il-Laburisti		759457894262359	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4998	999	98	0
Common Sense		144274229676499	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	4998	999	98	0
The Horan Group		251468828333874	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	4830	966	62	0
Save the Refugees		1931458237163388	Facebook	1k_5k	1k - 5k	MT	Malta	8	1	3925	785	69	0
Coconut Bowls		451945511677873	Facebook	1k_5k	1k - 5k	MT	Malta	42	1	3568	713	44	0
Foodpack.green		126154301373628	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	2128	425	42	0
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	MT	Malta	8	1	2099	420	37	0
Basmah		137973986840264	Facebook	1k_5k	1k - 5k	MT	Malta	14	1	2014	402	35	0
Nikkei Asian Review		204862942932993	Facebook	1k_5k	1k - 5k	MT	Malta	5	1	1914	383	15	3
KGB Banker		1647036102256424	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	1291	258	25	0
Schengen Visa Calculator		1825332354430049	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	1269	254	18	3
Culture Concepts		2014883275418790	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	1083	216	19	0
Arte		656089814494677	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	1048	209	18	0
The Talent Shark		709123099468139	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	986	197	12	0
Radical Pantry		531069674026158	Facebook	1k_5k	1k - 5k	MT	Malta	6	1	840	168	11	0
Girlsintrendy_Global		1088687591333663	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	774	154	13	0
Humble Household		1746853745395190	Facebook	1k_5k	1k - 5k	MT	Malta	8	1	634	126	8	0
Busech Shopping		297339700960830	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	607	121	10	0
Orbex		1415953441956155	Facebook	1k_5k	1k - 5k	MT	Malta	8	1	592	118	10	0
Soviet Visuals		1160495674016675	Facebook	1k_5k	1k - 5k	MT	Malta	14	1	548	109	7	0
Harvard Business Review		10423517786	Facebook	1k_5k	1k - 5k	MT	Malta	5	1	514	102	9	0
GeoMovies		248834732158825	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	501	100	9	0
Mythic		308570769727631	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	381	76	6	0
Her Dream House		259685668305729	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	376	75	6	0
Commonlee		493432274485420	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	368	73	6	0
Mylivn		744076292339057	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	349	69	6	0
KPOP STYLES		227448660648366	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	337	67	0	0
MmosWorld		1262271977168621	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	334	66	0	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	MT	Malta	6	1	302	60	5	0
ViEUws		117994898215654	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	286	57	5	0
European Greens	European Greens	141366725876424	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	270	54	5	0
MH Boutique / Moncada Hispania		454108601346144	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	265	53	5	0
34 South Tours		479601395466058	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	241	48	1	0
Watch The Med - Alarmphone		1525906057683632	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	235	47	4	0
We Amplify		186008238755917	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	228	45	4	0
Sufferosa		298654263583	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	224	44	5	0
Treevotion		312276899356713	Facebook	1k_5k	1k - 5k	MT	Malta	5	1	203	40	0	0
LGBTstyle		839131319627314	Facebook	1k_5k	1k - 5k	MT	Malta	10	1	199	39	3	0
FT Content Solutions		1220981994590364	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	188	37	4	0
Straw Of Steel		2304645696263363	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	172	34	3	0
Wantsrneeds		246346592579702	Facebook	1k_5k	1k - 5k	MT	Malta	5	1	169	33	2	0
Égard Watch Company		285409498185123	Facebook	1k_5k	1k - 5k	MT	Malta	5	1	166	33	2	0
Trending Today		311683089314196	Facebook	1k_5k	1k - 5k	MT	Malta	3	1	166	33	2	0
Selenacup		695110977328384	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	160	32	3	0
By Rose Maria		1512223189099633	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	159	31	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	156	31	3	0
EQCounseling		2032398983685026	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	155	31	3	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	153	30	2	0
Financial Times		8860325749	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	151	30	3	0
OZY World		365203643975275	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	148	29	2	0
Travel Daily		132340116827664	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	144	28	2	0
Banque mondiale		155174084508744	Facebook	1k_5k	1k - 5k	MT	Malta	7	1	137	27	2	0
Oakridge International School		107215286050685	Facebook	1k_5k	1k - 5k	MT	Malta	4	1	132	26	1	0
Soonfeed		214615931960850	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	121	24	2	0
TopstepFX		456632548063995	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	121	24	2	0
Subpod		839183619577851	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	121	24	1	0
The Good Lobby		1420129598280317	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	117	23	2	0
Nyt Europa		284571169850	Facebook	1k_5k	1k - 5k	MT	Malta	1	1	116	23	0	0
Feminist Apparel		147698828729567	Facebook	1k_5k	1k - 5k	MT	Malta	7	1	103	20	2	0
Ackerly Store		270860353532859	Facebook	1k_5k	1k - 5k	MT	Malta	2	1	103	20	1	0
