advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SP	SP	128393027527	Facebook	rm1	Last month	NL	Netherlands	131	1	6481869	2550000	76669	15600
European Parliament		178362315106	Facebook	rm1	Last month	NL	Netherlands	12	1	5511500	2502598	33193	10501
Facebook	Facebook	726281677519881	Facebook	rm1	Last month	NL	Netherlands	5	1	4009998	2005001	20095	4000
D66	D66	52985377549	Facebook	rm1	Last month	NL	Netherlands	26	1	3781970	1580887	24654	5226
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	rm1	Last month	NL	Netherlands	10	1	3749972	1759992	14089	3099
Oxfam Novib		115289021825188	Facebook	rm1	Last month	NL	Netherlands	35	1	3423953	1404975	50494	15007
Lilian Marijnissen	SP	844559615710915	Facebook	rm1	Last month	NL	Netherlands	37	1	2497962	953999	15362	2699
GroenLinks	GroenLinks	175740570505	Facebook	rm1	Last month	NL	Netherlands	61	1	2293126	875715	15204	3674
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	rm1	Last month	NL	Netherlands	47	1	2203785	822014	14392	2559
CDA	CDA	320374518118	Facebook	rm1	Last month	NL	Netherlands	6	1	2055992	910999	11293	2499
Ben & Jerry's		147006749798	Facebook	rm1	Last month	NL	Netherlands	4	1	1799997	850000	11496	2600
European Greens		141366725876424	Facebook	rm1	Last month	NL	Netherlands	20	1	1606411	684269	14796	3403
Henk Jan Ormel	CDA	823537391322678	Facebook	rm1	Last month	NL	Netherlands	26	1	1531569	532720	9226	1695
VVD		121264564551002	Facebook	rm1	Last month	NL	Netherlands	15	1	1366985	553000	3884	599
Europees Parlement Nederland		270788920480	Facebook	rm1	Last month	NL	Netherlands	15	1	1126272	481714	6964	2564
NPO Zapp		205247699486388	Facebook	rm1	Last month	NL	Netherlands	6	1	1103852	544193	1262	374
Bas Eickhout	GroenLinks	208578955894331	Facebook	rm1	Last month	NL	Netherlands	37	1	940963	312000	8663	1800
Prove Them Wrong	Prove Them Wrong	435711596958375	Facebook	rm1	Last month	NL	Netherlands	23	1	776977	284000	3477	299
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	rm1	Last month	NL	Netherlands	27	1	721379	277086	6023	1390
Vandebron		263935850440177	Facebook	rm1	Last month	NL	Netherlands	13	1	650703	276763	4637	990
Malik Azmani	Malik Azmani	1734459723547461	Facebook	rm1	Last month	NL	Netherlands	53	1	493947	160000	5646	99
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	rm1	Last month	NL	Netherlands	14	1	346969	104996	2185	199
Kialo		729627343834501	Facebook	rm1	Last month	NL	Netherlands	177	1	331407	122428	1630	351
Milieudefensie	Milieudefensie	83439828234	Facebook	rm1	Last month	NL	Netherlands	17	1	325983	77000	2883	300
Dansk.nl		39128216655	Facebook	rm1	Last month	NL	Netherlands	12	1	257789	91366	1048	120
