advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gouvernement	Gouvernement	392341217527576	Facebook	65_	65+	FR	France	14	1	1040894	403875	4961	1367
European Parliament	European Parliament	178362315106	Facebook	65_	65+	FR	France	12	1	879489	401883	6351	1332
Make.org	Make.org	122037308191612	Facebook	65_	65+	FR	France	2	1	669847	286992	9554	1911
Greenpeace France	Greenpeace France	39435457457	Facebook	65_	65+	FR	France	16	1	167861	69127	667	152
European Free Alliance	European Free Alliance	46708306425	Facebook	65_	65+	FR	France	3	1	135319	54265	1371	274
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	65_	65+	FR	France	7	1	79679	15829	892	148
WWF-France	WWF-France	145392792632	Facebook	65_	65+	FR	France	22	1	62108	16749	589	4
Cogito	Cogito	2059332547662115	Facebook	65_	65+	FR	France	11	1	58939	25456	261	47
Avaaz	Avaaz	8340223883	Facebook	65_	65+	FR	France	3	1	40966	20368	215	40
CARE France	CARE France	93745060700	Facebook	65_	65+	FR	France	6	1	25571	5625	107	0
Eurolapins	Pulse of Europe France	755726434768654	Facebook	65_	65+	FR	France	4	1	21123	5130	232	34
La Poste		173022039045	Facebook	65_	65+	FR	France	4	1	20296	10149	200	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	65_	65+	FR	France	16	1	17270	6571	250	10
Débat public sur le Pngmdr	Commission nationale du débat public	323422558353215	Facebook	65_	65+	FR	France	2	1	14921	2984	29	0
Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	65_	65+	FR	France	2	1	12992	6496	64	26
EcoTree	EcoTree	386108291584856	Facebook	65_	65+	FR	France	1	1	11208	4483	11	2
Agir Pour l'Environnement		86539967660	Facebook	65_	65+	FR	France	2	1	10010	2002	111	17
Sciences Po	Sciences Po	212218225479739	Facebook	65_	65+	FR	France	1	1	8436	1687	84	16
Isolation Unissons-Nous	Raphael Meslati 	354266718547634	Facebook	65_	65+	FR	France	1	1	6459	1291	64	12
Service-Public.fr	Service-Public.fr	244226855990028	Facebook	65_	65+	FR	France	1	1	6411	1282	63	12
Surfrider Foundation Europe	Surfrider Foundation Europe	41452575362	Facebook	65_	65+	FR	France	1	1	6233	1246	12	0
La Colonie		192097911199804	Facebook	65_	65+	FR	France	1	1	5229	1045	52	10
LE MONDE OUKA. Sauvons le climat	SAS MONDOUKA	341110826085002	Facebook	65_	65+	FR	France	25	1	4834	714	195	0
Super Choix		257283065179986	Facebook	65_	65+	FR	France	9	1	4159	831	73	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	65_	65+	FR	France	1	1	3581	1790	35	0
Le témoignage du sycomore   Années 68		1818005848278428	Facebook	65_	65+	FR	France	2	1	3569	714	70	0
Les Energies du Soleil		1684031805239401	Facebook	65_	65+	FR	France	1	1	3359	671	33	6
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	65_	65+	FR	France	9	1	3230	1234	44	0
Se relaxer	Mike Guy Cassiano Henri Leborgne-Lavorel	1971818342930074	Facebook	65_	65+	FR	France	8	1	1906	313	64	0
Art et Essai		297115661094216	Facebook	65_	65+	FR	France	2	1	1825	308	58	0
Japon Actu - FuransuJapon	Benjamin Cabiron	1732451513549809	Facebook	65_	65+	FR	France	3	1	1781	256	74	0
Jacques Gaillard Rassemblement National		321659704841180	Facebook	65_	65+	FR	France	1	1	1658	331	32	0
America mag	America mag	1907091326193407	Facebook	65_	65+	FR	France	1	1	1586	317	15	3
La Cause Première : L'Aventure humaniste		813137738813234	Facebook	65_	65+	FR	France	1	1	1508	301	29	0
ATAA Foundation	ATAA Foundation	2039469612804034	Facebook	65_	65+	FR	France	4	1	1486	586	23	0
Sweeties		1335022773303472	Facebook	65_	65+	FR	France	2	1	1441	288	4	0
Olivier Afonso	Georges Olivier Afonso	335239166940114	Facebook	65_	65+	FR	France	5	1	1319	179	59	0
Gilets jaunes Dreux 28	Andrei Vladimirovitch Goultsev	973394992846401	Facebook	65_	65+	FR	France	1	1	1278	255	25	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	65_	65+	FR	France	1	1	1249	249	12	2
Tatayou	Jacques-Francis Gilbert Lecareux	331061487556199	Facebook	65_	65+	FR	France	1	1	1189	237	23	0
Soutien À Mennel Ibtissem		191427421448414	Facebook	65_	65+	FR	France	1	1	986	197	19	0
Matthieu Chamussy	Chamussy Matthieu Marie Thierry	531097396924288	Facebook	65_	65+	FR	France	1	1	935	467	9	0
Coral Guardian	Coral Guardian	304678472936995	Facebook	65_	65+	FR	France	3	1	843	147	17	0
Saint-Denis Ville Au Coeur	Yanis Ali Khames	1157621831031836	Facebook	65_	65+	FR	France	2	1	814	163	16	0
