advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	csongrad_county	Csongrád County	HU	Hungary	57	1	276228	62068	959	197
Ujhelyi István dr.	MSZP	734217673259088	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	249998	110000	773	340
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	csongrad_county	Csongrád County	HU	Hungary	94	1	106723	35697	458	219
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	csongrad_county	Csongrád County	HU	Hungary	37	1	54258	16114	196	56
Dr. Lukács László György	Jobbik Magyarországért Mozgalom	490006464353222	Facebook	csongrad_county	Csongrád County	HU	Hungary	4	1	50448	10203	156	31
MSZP	MSZP	115388925185513	Facebook	csongrad_county	Csongrád County	HU	Hungary	28	1	50196	21428	144	60
Fidesz	Fidesz	9844779306	Facebook	csongrad_county	Csongrád County	HU	Hungary	119	1	41809	18338	206	88
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	csongrad_county	Csongrád County	HU	Hungary	108	1	33834	12871	97	37
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	csongrad_county	Csongrád County	HU	Hungary	23	1	15114	6903	47	21
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	csongrad_county	Csongrád County	HU	Hungary	10	1	12850	3193	37	9
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	csongrad_county	Csongrád County	HU	Hungary	21	1	10781	5205	20	9
Lázár János hivatalos oldala		193702058028595	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	9999	5000	30	15
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	csongrad_county	Csongrád County	HU	Hungary	8	1	7956	3523	8	4
European Greens	European Greens	141366725876424	Facebook	csongrad_county	Csongrád County	HU	Hungary	10	1	7691	3508	47	10
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	csongrad_county	Csongrád County	HU	Hungary	66	1	7312	2686	14	5
Alfahír	Alfahír Hírportál	525574220799452	Facebook	csongrad_county	Csongrád County	HU	Hungary	50	1	7066	2836	22	9
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	csongrad_county	Csongrád County	HU	Hungary	28	1	6998	2828	11	3
European Parliament	European Parliament	178362315106	Facebook	csongrad_county	Csongrád County	HU	Hungary	17	1	5685	2462	22	4
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	csongrad_county	Csongrád County	HU	Hungary	9	1	5481	2272	11	5
European Commission	European Commission	107898832590939	Facebook	csongrad_county	Csongrád County	HU	Hungary	28	1	5080	2433	22	4
MolnárBé	Molnár Balázs	147993865252451	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	4999	1000	15	3
Farkas Éva Erzsébet	Nagy Dániel	270741976461920	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	4999	1000	15	3
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	csongrad_county	Csongrád County	HU	Hungary	30	1	3876	1512	4	1
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	csongrad_county	Csongrád County	HU	Hungary	22	1	3506	1211	9	3
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	csongrad_county	Csongrád County	HU	Hungary	5	1	3231	1339	3	1
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	csongrad_county	Csongrád County	HU	Hungary	5	1	2972	840	3	0
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	2465	1078	2	1
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	csongrad_county	Csongrád County	HU	Hungary	43	1	1780	557	2	0
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	csongrad_county	Csongrád County	HU	Hungary	4	1	1637	738	4	1
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	csongrad_county	Csongrád County	HU	Hungary	15	1	1461	357	4	1
Párbeszéd  Kunszentmárton		429675127805234	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	1441	288	4	0
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	csongrad_county	Csongrád County	HU	Hungary	5	1	1292	643	2	1
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	1266	506	0	0
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	csongrad_county	Csongrád County	HU	Hungary	16	1	1240	386	3	0
Györgyey János	Györgyey János	1263261490396127	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	1005	0	1	0
Delmagyar.hu		258636010813346	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	999	0	0	0
Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	124991704202615	Facebook	csongrad_county	Csongrád County	HU	Hungary	7	1	916	352	1	0
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	csongrad_county	Csongrád County	HU	Hungary	9	1	787	230	2	0
Indítsuk Be Magyarországot Alapítvány	Indítsuk Be Magyarországot Alapítvány	422399638586608	Facebook	csongrad_county	Csongrád County	HU	Hungary	8	1	749	214	3	1
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	525	262	1	0
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	csongrad_county	Csongrád County	HU	Hungary	4	1	523	210	1	0
888.hu	888.hu	748348838626461	Facebook	csongrad_county	Csongrád County	HU	Hungary	5	1	485	97	1	0
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	csongrad_county	Csongrád County	HU	Hungary	9	1	483	109	0	0
Comedy Central Magyarország	Comedy Central Magyarország	287863594432	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	475	237	0	0
Szabó Tímea	Párbeszéd Magyarországért	156847374371871	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	460	92	1	0
Alapjogokért Központ	Alapjogokért Központ	594088897289853	Facebook	csongrad_county	Csongrád County	HU	Hungary	4	1	407	81	1	0
Stummer János	Országgyűlés Hivatala Jobbik Frakció	134984140045777	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	394	124	0	0
Dr. Tóth Bertalan	MSZP	1425355697692924	Facebook	csongrad_county	Csongrád County	HU	Hungary	5	1	391	144	1	0
Greenpeace Magyarország	Greenpeace Magyarország	35634348348	Facebook	csongrad_county	Csongrád County	HU	Hungary	5	1	370	140	0	0
Menczer Tamás	Tamás Menczer	2074269302652716	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	321	64	0	0
Hiros.hu		954672701251045	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	316	63	0	0
Mi Hazánk Mozgalom		620030171664750	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	311	62	0	0
Harrach Péter	Országgyűlés Hivatala KDNP frakció	206160682739388	Facebook	csongrad_county	Csongrád County	HU	Hungary	8	1	274	69	0	0
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	228	114	0	0
Dúró Dóra	Sipos 	191946490841225	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	227	113	0	0
Kocsis Máté	Kocsis Máté	149061108240	Facebook	csongrad_county	Csongrád County	HU	Hungary	7	1	188	49	0	0
Momentum TizenX	Momentum Mozgalom	1992543104404776	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	164	32	0	0
Political Capital (HU)	Political Capital (HU)	115230488549915	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	164	32	0	0
Mága Zoltán hegedűművész		164762586881530	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	161	32	0	0
Dr. Szoboszlay György Csaba, közszereplő, LMP	Szoboszlay György Csaba	202727753244884	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	144	28	0	0
ÉFOÉSZ Központ	Nati Kovács	1510195069274380	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	143	36	0	0
K-Monitor	K-Monitor	170834092937469	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	140	35	0	0
Kádár Gábor	Párbeszéd Magyarországért	734724533343964	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	129	25	0	0
Magyar Munkáspárt	Magyar Munkáspárt	447556782025193	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	118	23	0	0
Dr. Keresztes László Lóránt	LMP - Lehet Más a Politika	132593883577930	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	112	22	0	0
A kiló nem százat jelent.	Antlfinger Edvárd	172924162721825	Facebook	csongrad_county	Csongrád County	HU	Hungary	5	1	104	33	0	0
aHang	aHang	150836998898897	Facebook	csongrad_county	Csongrád County	HU	Hungary	9	1	90	42	0	0
Magyar Zoltán	Országgyűlés Hivatala Jobbik Frakció	281527466391	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	85	17	0	0
Nacsa Lőrinc	Nacsa Lőrinc	959798297495473	Facebook	csongrad_county	Csongrád County	HU	Hungary	4	1	75	15	0	0
Amnesty International Magyarország	Amnesty International Magyarország	44847086574	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	63	12	0	0
Centre for Euro-Atlantic Integration and Democracy	Centre for Euro-Atlantic Integration and Democracy	260922190745812	Facebook	csongrad_county	Csongrád County	HU	Hungary	4	1	62	12	0	0
Z. Kárpát Dániel	Jobbik Magyarországért Mozgalom	208726209161904	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	48	9	0	0
Bana Tibor	Jobbik Magyarországért Mozgalom	184890488198962	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	45	11	0	0
European Free Alliance	European Free Alliance	46708306425	Facebook	csongrad_county	Csongrád County	HU	Hungary	2	1	43	20	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	csongrad_county	Csongrád County	HU	Hungary	11	1	31	12	0	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	csongrad_county	Csongrád County	HU	Hungary	3	1	29	14	0	0
MSZP Nyíregyháza	MSZP	740771415954618	Facebook	csongrad_county	Csongrád County	HU	Hungary	4	1	27	11	0	0
Herczeg Tamás	Nagy Sándor	292787761246129	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	23	11	0	0
Donáth Anna Júlia	Momentum Mozgalom	294815374340858	Facebook	csongrad_county	Csongrád County	HU	Hungary	1	1	22	11	0	0
