advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MSZP	MSZP	115388925185513	Facebook	nograd_county	Nógrád County	HU	Hungary	31	1	56471	11607	174	35
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	nograd_county	Nógrád County	HU	Hungary	37	1	51032	10401	157	32
Jobbik Rétság	Jobbik Magyarországért Mozgalom	1360301207471601	Facebook	nograd_county	Nógrád County	HU	Hungary	3	1	14997	3000	46	9
Fidesz	Fidesz	9844779306	Facebook	nograd_county	Nógrád County	HU	Hungary	115	1	8877	3921	43	18
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	nograd_county	Nógrád County	HU	Hungary	23	1	3065	1410	9	4
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	nograd_county	Nógrád County	HU	Hungary	48	1	2104	793	7	3
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	nograd_county	Nógrád County	HU	Hungary	42	1	1971	862	4	1
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	nograd_county	Nógrád County	HU	Hungary	108	1	1816	721	4	1
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	nograd_county	Nógrád County	HU	Hungary	71	1	1283	493	1	0
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	nograd_county	Nógrád County	HU	Hungary	24	1	1260	518	1	0
Alfahír	Alfahír Hírportál	525574220799452	Facebook	nograd_county	Nógrád County	HU	Hungary	50	1	1108	455	3	1
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	nograd_county	Nógrád County	HU	Hungary	9	1	1100	456	2	1
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	nograd_county	Nógrád County	HU	Hungary	7	1	911	369	0	0
European Parliament	European Parliament	178362315106	Facebook	nograd_county	Nógrád County	HU	Hungary	17	1	847	363	3	0
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	nograd_county	Nógrád County	HU	Hungary	20	1	777	351	2	0
European Commission	European Commission	107898832590939	Facebook	nograd_county	Nógrád County	HU	Hungary	27	1	695	332	3	0
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	nograd_county	Nógrád County	HU	Hungary	28	1	568	208	0	0
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	nograd_county	Nógrád County	HU	Hungary	5	1	516	212	0	0
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	nograd_county	Nógrád County	HU	Hungary	8	1	504	208	1	0
European Greens	European Greens	141366725876424	Facebook	nograd_county	Nógrád County	HU	Hungary	10	1	411	188	2	0
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	nograd_county	Nógrád County	HU	Hungary	42	1	396	126	0	0
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	nograd_county	Nógrád County	HU	Hungary	19	1	380	137	0	0
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	nograd_county	Nógrád County	HU	Hungary	4	1	313	140	0	0
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	nograd_county	Nógrád County	HU	Hungary	3	1	289	129	0	0
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	nograd_county	Nógrád County	HU	Hungary	15	1	234	55	0	0
