advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	vas_county	Vas County	HU	Hungary	51	1	152043	30795	470	94
Bana Tibor	Jobbik Magyarországért Mozgalom	184890488198962	Facebook	vas_county	Vas County	HU	Hungary	20	1	136696	30440	292	77
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	vas_county	Vas County	HU	Hungary	94	1	123678	29548	368	81
Ágh Péter	Ágh Péter	694941900537141	Facebook	vas_county	Vas County	HU	Hungary	10	1	74374	29692	353	107
Dr. Czeglédy Csaba	Dr. Czeglédy Csaba	360876591136521	Facebook	vas_county	Vas County	HU	Hungary	3	1	60997	15000	311	62
MSZP	MSZP	115388925185513	Facebook	vas_county	Vas County	HU	Hungary	29	1	53659	11548	165	35
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	vas_county	Vas County	HU	Hungary	8	1	52072	10834	156	31
Jobbik Vasvári Alapszervezet	Jobbik Magyarországért Mozgalom	1798123967106196	Facebook	vas_county	Vas County	HU	Hungary	6	1	25994	5000	92	18
Fidesz	Fidesz	9844779306	Facebook	vas_county	Vas County	HU	Hungary	118	1	21232	9297	104	44
Dr. Varga-Damm Andrea		319848491555131	Facebook	vas_county	Vas County	HU	Hungary	5	1	12985	1998	7	1
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	vas_county	Vas County	HU	Hungary	35	1	8692	1740	26	8
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	vas_county	Vas County	HU	Hungary	23	1	5558	2536	17	7
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	vas_county	Vas County	HU	Hungary	108	1	4654	1846	12	4
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	vas_county	Vas County	HU	Hungary	6	1	3831	790	11	2
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	vas_county	Vas County	HU	Hungary	66	1	2959	1116	5	1
Alfahír	Alfahír Hírportál	525574220799452	Facebook	vas_county	Vas County	HU	Hungary	50	1	2651	1050	8	3
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	vas_county	Vas County	HU	Hungary	24	1	2632	1091	3	1
European Parliament	European Parliament	178362315106	Facebook	vas_county	Vas County	HU	Hungary	17	1	2306	1004	8	1
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	vas_county	Vas County	HU	Hungary	20	1	2185	849	5	2
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	vas_county	Vas County	HU	Hungary	9	1	2070	861	4	1
European Greens	European Greens	141366725876424	Facebook	vas_county	Vas County	HU	Hungary	10	1	2028	926	12	2
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	vas_county	Vas County	HU	Hungary	30	1	1900	747	1	0
European Commission	European Commission	107898832590939	Facebook	vas_county	Vas County	HU	Hungary	28	1	1679	803	7	1
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	vas_county	Vas County	HU	Hungary	21	1	1526	692	3	1
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	vas_county	Vas County	HU	Hungary	5	1	1177	489	1	0
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	vas_county	Vas County	HU	Hungary	8	1	1022	420	2	1
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	vas_county	Vas County	HU	Hungary	43	1	943	307	1	0
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	vas_county	Vas County	HU	Hungary	15	1	863	202	2	0
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	vas_county	Vas County	HU	Hungary	3	1	747	333	0	0
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	vas_county	Vas County	HU	Hungary	4	1	577	261	1	0
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	vas_county	Vas County	HU	Hungary	1	1	491	196	0	0
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	vas_county	Vas County	HU	Hungary	5	1	471	234	0	0
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	vas_county	Vas County	HU	Hungary	15	1	351	100	1	0
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	vas_county	Vas County	HU	Hungary	9	1	298	91	1	0
888.hu	888.hu	748348838626461	Facebook	vas_county	Vas County	HU	Hungary	5	1	264	52	0	0
Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	124991704202615	Facebook	vas_county	Vas County	HU	Hungary	7	1	254	92	0	0
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	vas_county	Vas County	HU	Hungary	9	1	240	56	0	0
Indítsuk Be Magyarországot Alapítvány	Indítsuk Be Magyarországot Alapítvány	422399638586608	Facebook	vas_county	Vas County	HU	Hungary	8	1	207	65	1	0
Dr. Tóth Bertalan	MSZP	1425355697692924	Facebook	vas_county	Vas County	HU	Hungary	5	1	199	75	0	0
Alapjogokért Központ	Alapjogokért Központ	594088897289853	Facebook	vas_county	Vas County	HU	Hungary	4	1	177	35	0	0
Comedy Central Magyarország	Comedy Central Magyarország	287863594432	Facebook	vas_county	Vas County	HU	Hungary	1	1	164	82	0	0
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	vas_county	Vas County	HU	Hungary	1	1	157	78	0	0
Harrach Péter	Országgyűlés Hivatala KDNP frakció	206160682739388	Facebook	vas_county	Vas County	HU	Hungary	8	1	156	41	0	0
Menczer Tamás	Tamás Menczer	2074269302652716	Facebook	vas_county	Vas County	HU	Hungary	3	1	146	29	0	0
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	vas_county	Vas County	HU	Hungary	4	1	132	52	0	0
Dr. Lukács László György	Jobbik Magyarországért Mozgalom	490006464353222	Facebook	vas_county	Vas County	HU	Hungary	3	1	130	62	0	0
Greenpeace Magyarország	Greenpeace Magyarország	35634348348	Facebook	vas_county	Vas County	HU	Hungary	5	1	119	47	0	0
Kocsis Máté	Kocsis Máté	149061108240	Facebook	vas_county	Vas County	HU	Hungary	7	1	112	30	0	0
Dúró Dóra	Sipos 	191946490841225	Facebook	vas_county	Vas County	HU	Hungary	1	1	80	40	0	0
