advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Poseł Kamil Bortniczuk		1953359771419094	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	5	1	164995	36000	208	23
Solidarna Polska Opolskie	Grzegorz Piotr Krukowski	461073697244669	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	4	1	64996	13000	185	23
Andrzej Buła		158877910847285	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	5	1	53354	13192	98	0
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	72	1	23179	8581	114	15
Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	6	1	21324	7801	87	4
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	4	1	17144	5729	39	7
Jarosław Duda	KKW Koalicja Europejska PO PSL SLD .N ZIELONI	100666510056063	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	4	1	10828	5165	25	0
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	49	1	8219	2050	13	2
Hubert Czerniak - Włączamy myślenie	Komitet Wyborczy Wyborców Konfederacja Korwin Braun Liroy Narodowcy	798940726870349	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	4	1	7609	3755	12	1
European Parliament		178362315106	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	66	1	6276	2795	12	3
Festiwal 3 Kotwice - Muzyka Nadzieja Przyszłość		341850942505854	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	4999	1000	99	0
Elżbieta Stępień Posłanka na Sejm RP kandydatka do Parlamentu Europejskiego		888587617855300	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	6	1	4703	1047	12	1
Jakub Bedrunka		1892880077490276	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	2	1	3997	677	29	0
Gazeta Wyborcza		63563473556	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	357	1	3881	1160	12	1
Andrzej Kisielewicz	KW Prawo i Sprawiedliwość	1550061501790606	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	6	1	3341	1670	7	0
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	12	1	2616	1283	3	0
Kancelaria Hilarowicz		1267846836605446	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	2575	515	1	0
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	10	1	2010	1005	2	0
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	1673	334	0	0
PolEXIT		2001582129931761	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	15	1	1345	541	2	0
Greenpeace Polska		32104614789	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	43	1	1248	522	2	0
Anna Wiśniewska	Ania Elżbieta Wiśniewska	1513966862036540	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	8	1	1200	494	5	0
Janka Ochojska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	573994789747274	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	2	1	1007	1	23	0
Strzelin - Federacja dla Rzeczypospolitej		401273810626893	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	1	1	987	197	2	0
Amnesty International Polska		57544755889	Facebook	opole_voivodeship	Opole Voivodeship	PL	Poland	60	1	964	333	3	0
