week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	NL	Netherlands	1260	212	17852317	7345867	134151	30577
w019	Week 19	2019-05-06	2019-05-12	NL	Netherlands	1261	243	19274814	8071893	151154	36311
w018	Week 18	2019-04-29	2019-05-05	NL	Netherlands	1249	283	10878761	4420408	92438	21798
w017	Week 17	2019-04-22	2019-04-28	NL	Netherlands	1197	284	5024598	1990699	37558	7634
w016	Week 16	2019-04-15	2019-04-21	NL	Netherlands	1423	339	13095769	5112308	103249	19315
w015	Week 15	2019-04-08	2019-04-14	NL	Netherlands	1711	529	11622240	4781758	89851	16024
w014	Week 14	2019-04-01	2019-04-07	NL	Netherlands	1435	493	10750436	4114575	91338	16532
w013	Week 13	2019-03-25	2019-03-31	NL	Netherlands	1121	406	8017157	2997584	82298	15813
w012	Week 12	2019-03-18	2019-03-24	NL	Netherlands	1218	414	10002886	3576603	109687	18851
w011	Week 11	2019-03-11	2019-03-17	NL	Netherlands	902	331	8302717	3158575	70265	12703
w010	Week 10	2019-03-04	2019-03-10	NL	Netherlands	887	255	8002879	3146335	53988	9173
w009	Week 9	2019-02-25	2019-03-03	NL	Netherlands	366	137	3204780	1191583	31302	5695
w008	Week 8	2019-02-18	2019-02-24	NL	Netherlands	247	87	1648729	694681	10745	2013
w007	Week 7	2019-02-11	2019-02-17	NL	Netherlands	174	72	738583	263664	5518	837
w006	Week 6	2019-02-04	2019-02-10	NL	Netherlands	173	65	1558568	591996	11088	2428
w005	Week 5	2019-01-28	2019-02-03	NL	Netherlands	166	48	2704520	1073418	18282	4835
w004	Week 4	2019-01-21	2019-01-27	NL	Netherlands	124	39	478539	172370	3851	492
w003	Week 3	2019-01-14	2019-01-20	NL	Netherlands	122	39	198140	63230	1836	250
w002	Week 2	2019-01-07	2019-01-13	NL	Netherlands	99	38	375768	99284	3945	374
w001	Week 1	2019-01-01	2019-01-06	NL	Netherlands	83	30	752079	295799	3966	485
