age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	IE	Ireland	115	29	214185	61706	2476	79
18_24	18-24	IE	Ireland	898	211	8308368	3098492	56161	9183
25_34	25-34	IE	Ireland	927	214	9171706	3491164	64217	11596
35_44	35-44	IE	Ireland	940	215	7478700	2827311	55409	10424
45_54	45-54	IE	Ireland	916	214	4908322	1800443	39247	7204
55_64	55-64	IE	Ireland	877	206	2833453	1016628	24122	4255
65_	65+	IE	Ireland	837	198	1960917	700042	17209	3018
