advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	25_34	25-34	IE	Ireland	15	1	844658	365532	3021	823
European Greens	European Greens	141366725876424	Facebook	25_34	25-34	IE	Ireland	7	1	691157	318793	6850	1426
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	25_34	25-34	IE	Ireland	7	1	489931	208943	905	166
Matt Carthy	Carthy Matt	580216935345125	Facebook	25_34	25-34	IE	Ireland	5	1	483791	236015	2246	441
Referendum Commission	Referendum Commission	580832208630212	Facebook	25_34	25-34	IE	Ireland	9	1	468438	207569	2818	550
Maria Walsh	Fine Gael	883806764992893	Facebook	25_34	25-34	IE	Ireland	10	1	448579	197874	3137	1080
Fianna Fáil	Fianna Fáil	222629035132	Facebook	25_34	25-34	IE	Ireland	23	1	369744	158159	1413	209
Fine Gael	Fine Gael	264172043210	Facebook	25_34	25-34	IE	Ireland	6	1	368966	157435	3237	866
Frances Fitzgerald	Fine Gael	302584593224671	Facebook	25_34	25-34	IE	Ireland	2	1	301973	120789	3019	603
Labour Party	Labour Party	164027949687	Facebook	25_34	25-34	IE	Ireland	9	1	296120	148061	1170	220
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	25_34	25-34	IE	Ireland	28	1	292121	70812	2624	462
Social Democrats	Social Democrats	1012851375393300	Facebook	25_34	25-34	IE	Ireland	37	1	236970	62097	986	0
Mark Durkan	Fine Gael	2002340613394109	Facebook	25_34	25-34	IE	Ireland	5	1	223288	103764	1756	658
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	25_34	25-34	IE	Ireland	10	1	220645	80371	1599	470
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	25_34	25-34	IE	Ireland	4	1	210177	90312	2227	521
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	25_34	25-34	IE	Ireland	24	1	190174	50902	1666	316
