week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w002	Week 2	HR	Croatia	HRAST - pokret za uspješnu Hrvatsku - službene stranice		1481525755446572	Facebook	7	1	6345	1709	51	0
w002	Week 2	HR	Croatia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	2	1	2050	909	4	0
w002	Week 2	HR	Croatia	EBÖRD		506529806463047	Facebook	1	1	1501	300	2	0
w002	Week 2	HR	Croatia	Animal Matters	Animal Matters	1439364926329185	Facebook	1	1	929	464	0	0
w002	Week 2	HR	Croatia	garagErasmus Foundation		126673650730964	Facebook	1	1	828	165	1	0
w002	Week 2	HR	Croatia	Soonfeed		214615931960850	Facebook	1	1	685	342	6	0
w002	Week 2	HR	Croatia	Dean Graziosi		17457692073	Facebook	1	1	343	171	1	0
w002	Week 2	HR	Croatia	The Bamboo Brush Society		1152885191422950	Facebook	4	1	278	103	0	0
w002	Week 2	HR	Croatia	Soviet Visuals		1160495674016675	Facebook	3	1	277	65	1	0
w002	Week 2	HR	Croatia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	4	1	125	0	12	0
w002	Week 2	HR	Croatia	COP23		1812087282376505	Facebook	1	1	86	43	0	0
w002	Week 2	HR	Croatia	Professor  Alberto Testa	Alberto Testa	1899667790263172	Facebook	1	1	44	8	1	0
w002	Week 2	HR	Croatia	Le Monde		14892757589	Facebook	6	1	32	12	0	0
w002	Week 2	HR	Croatia	Banque mondiale		155174084508744	Facebook	4	1	13	6	0	0
w002	Week 2	HR	Croatia	Andreas Schieder	SPÖ	290881691011354	Facebook	2	1	11	2	0	0
w002	Week 2	HR	Croatia	The Intercept Brasil		1754956431459064	Facebook	1	1	6	3	0	0
w002	Week 2	HR	Croatia	YOGA BURN		146316959083110	Facebook	2	1	6	1	0	0
w002	Week 2	HR	Croatia	Best Shopping Deals		519091928553063	Facebook	1	1	5	1	0	0
w002	Week 2	HR	Croatia	Modius Health		1350510308330159	Facebook	1	1	3	0	0	0
