age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	PL	Poland	960	308	4243660	1519823	8003	886
18_24	18-24	PL	Poland	7527	1629	50311115	19302749	137784	28204
25_34	25-34	PL	Poland	8516	1803	43661255	16785169	136240	27426
35_44	35-44	PL	Poland	8467	1778	35012863	12809524	108746	21058
45_54	45-54	PL	Poland	8134	1697	22788903	7947632	72894	13618
55_64	55-64	PL	Poland	7232	1558	21180676	6946126	69909	11961
65_	65+	PL	Poland	6062	1351	13652211	4425398	45768	7718
