age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	HR	Croatia	344	131	280454	108203	724	28
18_24	18-24	HR	Croatia	2144	590	5475643	2089348	20442	2645
25_34	25-34	HR	Croatia	2391	653	7100543	2797863	25487	3363
35_44	35-44	HR	Croatia	2350	643	5570278	2127347	20277	2338
45_54	45-54	HR	Croatia	2253	617	4087218	1425209	15955	1389
55_64	55-64	HR	Croatia	1716	571	2696453	830130	11456	597
65_	65+	HR	Croatia	1481	508	1490473	464699	6837	391
