spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	CZ	Czechia	1138	170	10700986	2851469	40643	9672
50_100	50 - 100	CZ	Czechia	422	121	6561254	1834207	28384	5673
100_1k	100 - 1k	CZ	Czechia	452	114	12872941	5678895	75156	18806
1k_5k	1k - 5k	CZ	Czechia	46	15	8697542	4089813	49819	16960
