day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d135	2019-05-15	FR	France	882	196	4837938	2036149	28597	5918
d134	2019-05-14	FR	France	914	212	4867330	2046845	29229	5937
d133	2019-05-13	FR	France	928	208	2478964	979365	19807	2714
d132	2019-05-12	FR	France	842	209	2229845	883197	13296	2650
d131	2019-05-11	FR	France	886	223	2374307	920520	14765	2714
d130	2019-05-10	FR	France	902	225	3637154	1485718	19396	5145
d129	2019-05-09	FR	France	886	232	4284137	1804684	22308	4508
d128	2019-05-08	FR	France	783	219	615059	223932	4853	623
d127	2019-05-07	FR	France	754	204	629161	213301	6162	651
d126	2019-05-06	FR	France	765	220	817029	271808	6416	789
d125	2019-05-05	FR	France	748	225	632992	234940	5235	600
d124	2019-05-04	FR	France	745	228	735460	288115	5339	1113
d123	2019-05-03	FR	France	793	239	9434096	4365712	45694	9983
d122	2019-05-02	FR	France	796	229	884732	322650	6451	899
d121	2019-05-01	FR	France	788	225	767591	283799	4936	704
d120	2019-04-30	FR	France	959	257	3071446	1230741	24659	5196
d119	2019-04-29	FR	France	986	254	1089501	403663	7843	1136
d118	2019-04-28	FR	France	941	261	895212	342520	6153	988
d117	2019-04-27	FR	France	961	278	967964	365411	6565	1020
d116	2019-04-26	FR	France	1071	286	1080904	412283	8196	1206
d115	2019-04-25	FR	France	1036	283	1266523	493072	8747	1332
d114	2019-04-24	FR	France	1087	295	3602377	1522556	15808	3238
d113	2019-04-23	FR	France	1092	308	1222030	463287	9645	1345
d112	2019-04-22	FR	France	1079	307	1055999	428859	7619	1177
d111	2019-04-21	FR	France	1106	329	1070977	428887	8029	1161
d110	2019-04-20	FR	France	1126	358	1181066	483782	8431	1271
d109	2019-04-19	FR	France	1219	386	1192573	474628	8364	1249
d108	2019-04-18	FR	France	1270	419	1885307	578804	16612	2486
d107	2019-04-17	FR	France	1260	435	1278726	454022	9422	1285
d106	2019-04-16	FR	France	1320	458	5459004	2557680	30773	5326
