age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	FI	Finland	667	211	1421766	457046	11792	877
18_24	18-24	FI	Finland	6335	1137	23956335	8673019	222500	36799
25_34	25-34	FI	Finland	7099	1269	21872496	7705280	206854	33315
35_44	35-44	FI	Finland	7105	1271	16945747	5873392	166232	25810
45_54	45-54	FI	Finland	6597	1228	13042852	4373021	137149	18811
55_64	55-64	FI	Finland	5854	1152	10600524	3382775	124548	13715
65_	65+	FI	Finland	5384	1049	10019288	3042711	128724	13136
