impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1k_5k	1k - 5k	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	71	1	354912	70996	7028	0
1k_5k	1k - 5k	BE	Belgium	Gelijke kansen - Egalité des chances		1757055917947545	Facebook	55	1	274940	54999	5444	0
1k_5k	1k - 5k	BE	Belgium	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	50	1	249937	49997	4949	0
1k_5k	1k - 5k	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	48	1	239952	48000	4752	0
1k_5k	1k - 5k	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	42	1	209958	42000	4158	0
1k_5k	1k - 5k	BE	Belgium	Groen	Groen	84920854319	Facebook	42	1	209882	41984	4156	0
1k_5k	1k - 5k	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	42	1	209665	41941	4152	0
1k_5k	1k - 5k	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	37	1	184963	37000	3663	0
1k_5k	1k - 5k	BE	Belgium	CD&V	CD&V	52997544531	Facebook	36	1	179963	35999	3563	0
1k_5k	1k - 5k	BE	Belgium	Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	35	1	174947	34996	3464	0
1k_5k	1k - 5k	BE	Belgium	sp.a	sp.a	57253967150	Facebook	34	1	169966	34000	3366	0
1k_5k	1k - 5k	BE	Belgium	European Parliament		178362315106	Facebook	30	1	139977	28001	2772	0
1k_5k	1k - 5k	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	26	1	129974	26000	2574	0
1k_5k	1k - 5k	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	26	1	129848	25974	2971	100
1k_5k	1k - 5k	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	25	1	124963	24997	2474	0
1k_5k	1k - 5k	BE	Belgium	FullUp		160098407696881	Facebook	24	1	119975	23999	2375	0
1k_5k	1k - 5k	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	22	1	109978	22000	2178	0
1k_5k	1k - 5k	BE	Belgium	Koen Geens	CD&V	294055357407926	Facebook	22	1	109978	22000	2178	0
1k_5k	1k - 5k	BE	Belgium	Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	21	1	104979	21000	2079	0
1k_5k	1k - 5k	BE	Belgium	CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	21	1	104979	21000	2079	0
1k_5k	1k - 5k	BE	Belgium	Lanjri Nahima	Lanjri Nahima	160499887883548	Facebook	20	1	99980	20000	1980	0
1k_5k	1k - 5k	BE	Belgium	Be.One	Abou Jahjah Dyab	203646696858225	Facebook	20	1	99980	20000	1980	0
1k_5k	1k - 5k	BE	Belgium	Sauvez le square Riga		1401418253310928	Facebook	20	1	99979	19999	1979	0
1k_5k	1k - 5k	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	19	1	94980	18999	1880	0
1k_5k	1k - 5k	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	19	1	94980	18999	1880	0
