advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	rd6	Last 6 days	LV	Latvia	30	1	1384193	495649	3691	425
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	rd6	Last 6 days	LV	Latvia	5	1	1049996	474999	1871	374
European Parliament	European Parliament	178362315106	Facebook	rd6	Last 6 days	LV	Latvia	12	1	866684	393478	2638	439
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	rd6	Last 6 days	LV	Latvia	15	1	723058	216500	3169	480
Roberts Zīle	Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"	508959865842254	Facebook	rd6	Last 6 days	LV	Latvia	10	1	590824	239666	3257	599
PROGRESĪVIE	PROGRESĪVIE	184096511636333	Facebook	rd6	Last 6 days	LV	Latvia	54	1	584521	167692	5230	75
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	rd6	Last 6 days	LV	Latvia	58	1	449059	89148	3222	0
European Commission	European Commission	107898832590939	Facebook	rd6	Last 6 days	LV	Latvia	26	1	369064	166812	1320	260
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	rd6	Last 6 days	LV	Latvia	6	1	334749	114904	1393	424
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	rd6	Last 6 days	LV	Latvia	13	1	281594	77428	1377	42
Baiba Rubesa	Partiju apvienība Attīstībai/Par!	557368648087077	Facebook	rd6	Last 6 days	LV	Latvia	10	1	273446	60989	707	0
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	rd6	Last 6 days	LV	Latvia	3	1	258330	114166	1205	241
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	rd6	Last 6 days	LV	Latvia	5	1	237495	47499	470	0
Edvards Smiltēns LV		400861240278635	Facebook	rd6	Last 6 days	LV	Latvia	1	1	199998	99999	498	99
European Greens	European Greens	141366725876424	Facebook	rd6	Last 6 days	LV	Latvia	3	1	118589	58703	622	124
Beata Jonite	Jonite Beata	245261032767933	Facebook	rd6	Last 6 days	LV	Latvia	2	1	117489	47496	473	79
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	rd6	Last 6 days	LV	Latvia	2	1	116665	43333	164	0
Zanda Kalniņa-Lukaševica	Kalniņa-Lukaševica Zanda	414381482703957	Facebook	rd6	Last 6 days	LV	Latvia	4	1	104997	22500	247	0
Rihards Kols	Rihards Kols	960297957323800	Facebook	rd6	Last 6 days	LV	Latvia	5	1	99996	26000	356	0
Ģirts Valdis Kristovskis	Kristovskis Girts Valdis	1904064289853145	Facebook	rd6	Last 6 days	LV	Latvia	2	1	70831	14166	140	0
Ijabs Ivars	partiju apvienība "Attīstībai/Par!"	345347539390006	Facebook	rd6	Last 6 days	LV	Latvia	1	1	59999	30000	299	60
Inese Ikstena Eiropas Parlamenta deputāta kandidāte	Ikstena Inese	2214339072152669	Facebook	rd6	Last 6 days	LV	Latvia	4	1	54197	10600	277	0
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	rd6	Last 6 days	LV	Latvia	1	1	49999	10000	499	100
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	rd6	Last 6 days	LV	Latvia	1	1	49998	9999	498	99
Dainis Grabovskis		446952386112096	Facebook	rd6	Last 6 days	LV	Latvia	1	1	49998	9999	98	0
European Free Alliance	European Free Alliance	46708306425	Facebook	rd6	Last 6 days	LV	Latvia	1	1	39999	7999	79	0
Aleksejs Loskutovs	Aleksejs Loskutovs	541229793055345	Facebook	rd6	Last 6 days	LV	Latvia	2	1	38498	7500	173	0
Rebeka Kiršteina	Rebeka Kiršteina	2224622181136990	Facebook	rd6	Last 6 days	LV	Latvia	3	1	14997	3000	296	0
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	rd6	Last 6 days	LV	Latvia	1	1	9999	5000	99	0
PPA "Latviešu Nacionālisti"	PPA "Latviešu Nacionālisti"	335814573629639	Facebook	rd6	Last 6 days	LV	Latvia	2	1	9998	2000	198	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd6	Last 6 days	LV	Latvia	9	1	8535	3965	18	2
Finanšu ministrija	Latvijas Republikas Finanšu ministrija	524714174238878	Facebook	rd6	Last 6 days	LV	Latvia	2	1	6666	3333	66	0
ALDE Party – Liberals and Democrats for Europe	ALDE Party – Liberals and Democrats for Europe	262681199589	Facebook	rd6	Last 6 days	LV	Latvia	3	1	5279	2434	8	2
Inga Bite		817553901708041	Facebook	rd6	Last 6 days	LV	Latvia	1	1	4999	1000	99	0
Radosas Idejas		164028997552617	Facebook	rd6	Last 6 days	LV	Latvia	1	1	4284	857	75	0
Uģis ROTBERGS, dabas advokāts	Rotbergs Ugis	1470597813212092	Facebook	rd6	Last 6 days	LV	Latvia	1	1	3332	666	66	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	rd6	Last 6 days	LV	Latvia	1	1	1999	1000	19	0
ANTICLIMBERS		1008414972688083	Facebook	rd6	Last 6 days	LV	Latvia	1	1	1509	301	2	0
CRIF		395919323779707	Facebook	rd6	Last 6 days	LV	Latvia	1	1	1184	592	5	1
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	rd6	Last 6 days	LV	Latvia	3	1	1022	199	4	0
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	rd6	Last 6 days	LV	Latvia	1	1	999	0	99	0
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	rd6	Last 6 days	LV	Latvia	1	1	799	159	7	1
ETUC		129041250601685	Facebook	rd6	Last 6 days	LV	Latvia	1	1	419	83	4	0
Europe Thinx		335839580440114	Facebook	rd6	Last 6 days	LV	Latvia	1	1	352	70	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	rd6	Last 6 days	LV	Latvia	3	1	338	90	1	0
ITUC		20556338116	Facebook	rd6	Last 6 days	LV	Latvia	2	1	30	0	3	0
Eurozine		115579498521257	Facebook	rd6	Last 6 days	LV	Latvia	1	1	19	3	0	0
Darbo partija	Darbo partija	264116120225	Facebook	rd6	Last 6 days	LV	Latvia	1	1	10	5	0	0
Big News Buzz		125179374733697	Facebook	rd6	Last 6 days	LV	Latvia	1	1	8	4	0	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	rd6	Last 6 days	LV	Latvia	2	1	8	1	0	0
Justice for Daphne Caruana Galizia		245601565462724	Facebook	rd6	Last 6 days	LV	Latvia	2	1	6	0	0	0
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	rd6	Last 6 days	LV	Latvia	1	1	3	0	0	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	rd6	Last 6 days	LV	Latvia	1	1	1	0	0	0
The Years Project	The Years Project	168876449866088	Facebook	rd6	Last 6 days	LV	Latvia	1	1	1	0	0	0
