advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MEO		69209479569	Facebook	w010	Week 10	PT	Portugal	3	1	969206	378345	1848	647
European Parliament		178362315106	Facebook	w010	Week 10	PT	Portugal	7	1	919346	367748	1395	274
Kialo		729627343834501	Facebook	w010	Week 10	PT	Portugal	14	1	516800	241415	2296	497
Fundação Calouste Gulbenkian		49386033906	Facebook	w010	Week 10	PT	Portugal	1	1	470832	235416	234	47
José Manuel Fernandes		255056481315205	Facebook	w010	Week 10	PT	Portugal	2	1	384212	192107	958	192
Uniarea		413110028708018	Facebook	w010	Week 10	PT	Portugal	3	1	133465	26693	264	0
Um universitário também chora		1429916380583545	Facebook	w010	Week 10	PT	Portugal	3	1	111202	22240	220	0
Deloitte Portugal		1009935012382918	Facebook	w010	Week 10	PT	Portugal	1	1	94138	47069	93	0
Altice Portugal		117745288271605	Facebook	w010	Week 10	PT	Portugal	1	1	90118	45059	449	90
Página Miguel Viegas		194651341130667	Facebook	w010	Week 10	PT	Portugal	3	1	66904	22926	228	31
National Geographic		107307059419	Facebook	w010	Week 10	PT	Portugal	1	1	64913	32457	6	0
Cushman & Wakefield Portugal		249651028878873	Facebook	w010	Week 10	PT	Portugal	3	1	64671	12934	166	0
Carlos Coelho		306796832807017	Facebook	w010	Week 10	PT	Portugal	2	1	62602	31301	312	62
CHEGA		1989920374407828	Facebook	w010	Week 10	PT	Portugal	1	1	58195	29097	57	0
O Boticário		93042822078	Facebook	w010	Week 10	PT	Portugal	2	1	47866	9391	183	0
Paulo Vieira da Silva		926747420682669	Facebook	w010	Week 10	PT	Portugal	1	1	45954	9191	90	0
Humana  Portugal		333378397075534	Facebook	w010	Week 10	PT	Portugal	2	1	45914	9008	175	0
Plataforma TROCA - Não ao TTIP e CETA, por um Comércio Internacional Justo		488897117904299	Facebook	w010	Week 10	PT	Portugal	1	1	41669	8334	415	83
Coconut Bowls		451945511677873	Facebook	w010	Week 10	PT	Portugal	50	1	39395	11223	179	0
gestalten		154235850999	Facebook	w010	Week 10	PT	Portugal	2	1	37877	9524	126	0
Editora Objectiva		127088410681230	Facebook	w010	Week 10	PT	Portugal	1	1	34312	6862	67	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w010	Week 10	PT	Portugal	5	1	32225	14956	195	53
Maré Feminista		345486986299456	Facebook	w010	Week 10	PT	Portugal	1	1	24999	5000	49	0
Relógio D'Água		165860283490838	Facebook	w010	Week 10	PT	Portugal	1	1	23718	4743	46	0
PSD Albufeira		194970191419494	Facebook	w010	Week 10	PT	Portugal	1	1	23332	4666	46	0
