recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-13	2019-05-13	IE	Ireland	342	114	940591	304922	5718	598
rd2	Last 2 days	2019-05-12	2019-05-13	IE	Ireland	374	120	2206093	731051	12728	1463
rd3	Last 3 days	2019-05-11	2019-05-13	IE	Ireland	429	126	3583746	1199250	19749	2365
rd4	Last 4 days	2019-05-10	2019-05-13	IE	Ireland	601	132	5319221	1768284	29067	3461
rd5	Last 5 days	2019-05-09	2019-05-13	IE	Ireland	630	140	7121626	2401775	40975	5568
rd6	Last 6 days	2019-05-08	2019-05-13	IE	Ireland	658	149	8495598	2871301	50058	7125
rw1	Last week	2019-05-07	2019-05-13	IE	Ireland	702	157	9805112	3305385	59066	8465
rw2	Last 2 weeks	2019-04-30	2019-05-13	IE	Ireland	1044	234	18212841	6190315	119043	16871
rw3	Last 3 weeks	2019-04-23	2019-05-13	IE	Ireland	1304	299	25903229	9219315	158488	22449
rw4	Last 4 weeks	2019-04-16	2019-05-13	IE	Ireland	1549	381	30662271	11202162	183650	26281
rm1	Last month	2019-04-14	2019-05-13	IE	Ireland	1713	415	31724509	11597119	190052	27183
rm2	Last 2 months	2019-03-15	2019-05-13	IE	Ireland	3231	855	42093375	15328942	269000	37638
rm3	Last 3 months	2019-02-13	2019-05-13	IE	Ireland	3660	961	44483592	16174117	284812	39537
rm6	Last 6 months	2019-01-01	2019-05-13	IE	Ireland	3932	1015	45179682	16392587	291969	40000
