country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HR	Croatia	13_17	13-17	385	145	419843	157319	894	35
HR	Croatia	18_24	18-24	2549	667	8883613	3325494	27281	3497
HR	Croatia	25_34	25-34	2833	738	10721746	4159560	34926	4553
HR	Croatia	35_44	35-44	2785	725	8282833	3122622	28146	3299
HR	Croatia	45_54	45-54	2677	696	6263344	2168462	22906	2068
HR	Croatia	55_64	55-64	2096	645	4058105	1271067	16598	946
HR	Croatia	65_	65+	1804	573	2273465	715485	9891	617
