advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	25_34	25-34	FI	Finland	303	1	4435384	1701073	32369	7480
European Parliament		178362315106	Facebook	25_34	25-34	FI	Finland	57	1	2533053	1189230	18039	7028
Vihreät - De Gröna		33722070600	Facebook	25_34	25-34	FI	Finland	34	1	575318	224522	2685	622
Oatly		585888148224935	Facebook	25_34	25-34	FI	Finland	5	1	368140	144534	1859	437
Keskusta	Suomen Keskusta	55312855747	Facebook	25_34	25-34	FI	Finland	29	1	349970	83999	1508	166
WWF Suomi		119054448115588	Facebook	25_34	25-34	FI	Finland	7	1	287921	139127	1291	394
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	25_34	25-34	FI	Finland	14	1	212773	80512	1781	438
Kaisa Penny		259256970891807	Facebook	25_34	25-34	FI	Finland	40	1	212522	70006	1573	121
Kokoomus	Kokoomus	201285237101	Facebook	25_34	25-34	FI	Finland	227	1	201396	48509	3878	212
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	25_34	25-34	FI	Finland	209	1	165889	23064	8017	0
Kialo		729627343834501	Facebook	25_34	25-34	FI	Finland	333	1	163839	65155	1200	333
Mikkel Näkkäläjärvi		617733068345315	Facebook	25_34	25-34	FI	Finland	72	1	158511	36237	2275	50
K-Supermarket		380462231997295	Facebook	25_34	25-34	FI	Finland	6	1	140229	59721	2666	597
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	25_34	25-34	FI	Finland	29	1	139765	53830	902	35
Vasemmistoliitto		60390955171	Facebook	25_34	25-34	FI	Finland	55	1	138269	27599	3241	226
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	25_34	25-34	FI	Finland	5	1	128152	50976	1318	254
Amanda Pasanen		1590714481237792	Facebook	25_34	25-34	FI	Finland	6	1	117965	38639	1309	430
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	25_34	25-34	FI	Finland	24	1	111956	36152	1143	147
Sameli Sivonen		466817883509788	Facebook	25_34	25-34	FI	Finland	15	1	101794	24796	1352	196
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	25_34	25-34	FI	Finland	6	1	94716	36876	189	17
Svensk Ungdom - RKP-nuoret		172659206933	Facebook	25_34	25-34	FI	Finland	13	1	88346	22801	535	0
Timo Huhtamäki		2161903010535300	Facebook	25_34	25-34	FI	Finland	6	1	86554	38614	767	248
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	25_34	25-34	FI	Finland	11	1	86301	20492	626	48
Trendi & Lily		75905184635	Facebook	25_34	25-34	FI	Finland	1	1	85880	42940	214	42
Mikko Kiesiläinen		993610757425045	Facebook	25_34	25-34	FI	Finland	3	1	84245	35734	1998	527
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	25_34	25-34	FI	Finland	8	1	83808	18328	497	72
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	25_34	25-34	FI	Finland	20	1	83372	18945	938	142
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	25_34	25-34	FI	Finland	32	1	80304	17241	846	114
Miapetra Kumpula-Natri		922311201130062	Facebook	25_34	25-34	FI	Finland	31	1	78049	22503	812	120
Neste		1083597725003936	Facebook	25_34	25-34	FI	Finland	1	1	73163	29265	731	146
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	25_34	25-34	FI	Finland	20	1	70755	32195	789	64
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	25_34	25-34	FI	Finland	9	1	70546	16730	760	136
Ozan Yanar		730847103593100	Facebook	25_34	25-34	FI	Finland	5	1	66145	23248	807	250
Ykkösketjuun		2118628725055114	Facebook	25_34	25-34	FI	Finland	3	1	65092	28885	385	77
Iiris Suomela		300395886827434	Facebook	25_34	25-34	FI	Finland	4	1	62633	26497	651	259
Aura Salla		357502994332188	Facebook	25_34	25-34	FI	Finland	16	1	59962	14743	682	61
Mai Kivelä		696021337144506	Facebook	25_34	25-34	FI	Finland	5	1	59946	11989	848	280
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	25_34	25-34	FI	Finland	13	1	57978	11848	246	22
Kulta Katriina		1680771958806411	Facebook	25_34	25-34	FI	Finland	1	1	57349	28674	143	28
Camilla Gunell till EU 2019		360575481205047	Facebook	25_34	25-34	FI	Finland	15	1	53068	10983	370	44
Stina Wahlsten		247410845719596	Facebook	25_34	25-34	FI	Finland	26	1	52537	9584	915	0
Tiina Haapala kansanedustajaehdokas		388230268408380	Facebook	25_34	25-34	FI	Finland	7	1	52360	10915	743	230
Piia Kurki	Piia Kurki	270567833058986	Facebook	25_34	25-34	FI	Finland	28	1	51490	13673	482	25
Matias Turkkila eduskuntaan 2019		1214838375280127	Facebook	25_34	25-34	FI	Finland	2	1	50676	19977	684	342
Eveliina Heinäluoma		1089057291173658	Facebook	25_34	25-34	FI	Finland	3	1	49010	18587	376	67
Telia Finland		103645656349867	Facebook	25_34	25-34	FI	Finland	1	1	48054	24027	119	24
Liban Sheikh		302959147221497	Facebook	25_34	25-34	FI	Finland	11	1	47124	10415	455	29
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	25_34	25-34	FI	Finland	34	1	47093	11578	502	35
European Greens	European Greens	141366725876424	Facebook	25_34	25-34	FI	Finland	7	1	46965	23348	231	115
Vihreämpi planeetta		292971488047613	Facebook	25_34	25-34	FI	Finland	17	1	45950	12385	379	116
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	25_34	25-34	FI	Finland	39	1	43242	16413	487	8
Hanna Holopainen		149856248393583	Facebook	25_34	25-34	FI	Finland	15	1	42922	9760	441	63
Liike Nyt		194677504471503	Facebook	25_34	25-34	FI	Finland	7	1	42688	9502	504	95
Harri Salonen		610646839145678	Facebook	25_34	25-34	FI	Finland	30	1	42545	10226	523	0
Henrik Wickström	Wickström 2019	448116415229902	Facebook	25_34	25-34	FI	Finland	37	1	40948	9434	609	17
Aleksi Laine		700514280309207	Facebook	25_34	25-34	FI	Finland	3	1	40570	8114	188	27
Eeva Kärkkäinen		150370318339649	Facebook	25_34	25-34	FI	Finland	5	1	39505	7901	423	73
European GNSS Agency		128217567344601	Facebook	25_34	25-34	FI	Finland	1	1	38338	19169	191	95
Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	25_34	25-34	FI	Finland	6	1	36925	10880	214	26
Feministinen puolue		246435052396654	Facebook	25_34	25-34	FI	Finland	4	1	33202	6560	262	31
Tankesmedjan Agenda - Ajatushautomo Agenda		176678846392107	Facebook	25_34	25-34	FI	Finland	2	1	33089	6617	330	66
Kansanedustaja Mika Niikko		140130819391744	Facebook	25_34	25-34	FI	Finland	9	1	31001	8095	288	39
Saara Hyrkkö		250829455020050	Facebook	25_34	25-34	FI	Finland	28	1	30587	6744	1186	0
Jaana Ylitalo - Neuvottelijasi Euroopassa	Jaana Ylitalon eurovaalitukiryhmä	1201709293325428	Facebook	25_34	25-34	FI	Finland	7	1	30030	6111	187	21
Työehtoshoppailu		1602354766564898	Facebook	25_34	25-34	FI	Finland	1	1	29835	14917	745	149
Tiedekulma		433087293448371	Facebook	25_34	25-34	FI	Finland	2	1	29799	5959	297	59
Mikael Ropo	Ropo Mikael Leo Olavi	286521901512868	Facebook	25_34	25-34	FI	Finland	13	1	29783	7092	348	14
Johanna Karjula		460881870610568	Facebook	25_34	25-34	FI	Finland	5	1	29493	6658	227	24
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	25_34	25-34	FI	Finland	18	1	29422	9225	619	0
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	25_34	25-34	FI	Finland	8	1	29354	6133	391	65
Udo Bullmann		68936775929	Facebook	25_34	25-34	FI	Finland	1	1	29110	14555	145	29
Give A Vote		2186129244970085	Facebook	25_34	25-34	FI	Finland	2	1	28754	5751	286	57
Francis McCarron		392720440768048	Facebook	25_34	25-34	FI	Finland	3	1	28635	5727	61	0
Plan International Suomi		271311152007	Facebook	25_34	25-34	FI	Finland	4	1	28400	7123	145	0
Parempi tulevaisuus		587353418318027	Facebook	25_34	25-34	FI	Finland	19	1	27927	5952	458	0
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	25_34	25-34	FI	Finland	4	1	27181	6510	185	25
Leena Zittling - Eurovaaliehdokas 2019 - KOK		804330503290879	Facebook	25_34	25-34	FI	Finland	5	1	27133	11865	218	29
Maria Ohisalo		260320667414347	Facebook	25_34	25-34	FI	Finland	9	1	26925	6035	239	0
SLC		126812894035597	Facebook	25_34	25-34	FI	Finland	8	1	26767	6232	237	30
Jenni Pitko		429466253758989	Facebook	25_34	25-34	FI	Finland	4	1	25553	6824	270	39
Oras Tynkkynen		23412116818	Facebook	25_34	25-34	FI	Finland	6	1	25510	5598	307	47
Jaakko Mustakallio		329520117139440	Facebook	25_34	25-34	FI	Finland	13	1	24936	5588	463	27
Jarno Strengell eduskuntavaaliehdokas 14.4.2019		307784380044908	Facebook	25_34	25-34	FI	Finland	14	1	24777	5561	384	20
Henna Partanen		272647342835936	Facebook	25_34	25-34	FI	Finland	2	1	23972	4794	127	19
Petrus Pennanen		235358769920969	Facebook	25_34	25-34	FI	Finland	2	1	23661	4732	252	44
Suldaan Said Ahmed aka Musta Leijona		471094846245540	Facebook	25_34	25-34	FI	Finland	2	1	23344	4668	232	46
Heidi Hautala		116940668479201	Facebook	25_34	25-34	FI	Finland	6	1	22579	4597	147	18
Christoffer Hällfors	Christoffer Hällfors	166764656737212	Facebook	25_34	25-34	FI	Finland	11	1	22408	7215	207	0
Tanja Vahvelainen kansanedustajaehdokas		653005468206971	Facebook	25_34	25-34	FI	Finland	33	1	21911	5193	621	0
Christoffer Ingo		803386486399268	Facebook	25_34	25-34	FI	Finland	6	1	21885	5863	145	0
Plastic Free Picks		1235776649910885	Facebook	25_34	25-34	FI	Finland	5	1	21876	4216	180	0
Saara Hanhela eduskuntaan - äänestäisitkö minua?		216117605458995	Facebook	25_34	25-34	FI	Finland	2	1	21566	5426	72	0
Neutra		464041104108489	Facebook	25_34	25-34	FI	Finland	2	1	21208	4241	41	0
Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	25_34	25-34	FI	Finland	8	1	20940	4140	232	0
Elsi Katainen		190042298268350	Facebook	25_34	25-34	FI	Finland	33	1	20701	4408	290	0
Ida-Maria Skytte	Skytte Sofia Ida-Maria	1854582881493142	Facebook	25_34	25-34	FI	Finland	2	1	20666	5211	213	35
Itämeriprojekti		1585362805066825	Facebook	25_34	25-34	FI	Finland	1	1	20354	10177	101	20
Annina Ruottu Poliitikko	Ruottu Annina Marita	397942560273366	Facebook	25_34	25-34	FI	Finland	2	1	20167	4548	269	54
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	25_34	25-34	FI	Finland	25	1	19612	6191	316	0
Noora Shingler eduskuntaan		398274724292019	Facebook	25_34	25-34	FI	Finland	1	1	19567	3913	195	39
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	25_34	25-34	FI	Finland	28	1	19532	5336	259	4
Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	25_34	25-34	FI	Finland	18	1	18977	6275	279	11
Sami Säynevirta		364635700968341	Facebook	25_34	25-34	FI	Finland	5	1	18067	4128	212	26
Neste Bensis		386964478028420	Facebook	25_34	25-34	FI	Finland	1	1	17987	8993	89	17
