audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	DE	Germany	22452	3459	44929879	14833558	482308	46648
m18_24	male (18-24)	DE	Germany	21272	3194	38908554	12456275	445735	33180
f18_24	female (18-24)	DE	Germany	21472	3226	35978329	11318958	390139	27635
f25_34	female (25-34)	DE	Germany	22650	3516	32275517	10499201	328607	29364
m35_44	male (35-44)	DE	Germany	21349	3400	26289008	8646888	284142	27938
m45_54	male (45-54)	DE	Germany	20788	3263	23062208	7336288	287533	28187
f35_44	female (35-44)	DE	Germany	21561	3452	19013735	6171855	203932	18323
f45_54	female (45-54)	DE	Germany	20791	3299	16066199	5014231	200503	16820
m55_64	male (55-64)	DE	Germany	19401	3055	14323772	4349699	205836	16973
f55_64	female (55-64)	DE	Germany	19448	3091	11572660	3423082	172815	11927
m65_	male (65+)	DE	Germany	17870	2754	8010232	2394134	125572	9434
f65_	female (65+)	DE	Germany	17803	2781	6356651	1821112	106159	6434
f13_17	female (13-17)	DE	Germany	2964	926	3394484	1095009	25738	1034
m13_17	male (13-17)	DE	Germany	3191	918	3084095	1005568	26493	929
u25_34	unknown (25-34)	DE	Germany	11600	2654	370197	122466	3998	412
u35_44	unknown (35-44)	DE	Germany	11216	2668	322713	106761	3602	384
u45_54	unknown (45-54)	DE	Germany	9718	2441	171326	54921	2219	235
u18_24	unknown (18-24)	DE	Germany	8291	2027	128194	41352	1449	119
u65_	unknown (65+)	DE	Germany	6735	1883	91956	28522	1309	106
u55_64	unknown (55-64)	DE	Germany	6805	1958	75915	23853	1035	107
u13_17	unknown (13-17)	DE	Germany	1234	521	13114	4212	120	4
