audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f13_17	female (13-17)	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	55	1	886644	363246	2662	603
f13_17	female (13-17)	BE	Belgium	European Parliament		178362315106	Facebook	107	1	462645	186211	2133	389
f13_17	female (13-17)	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	18	1	362768	150365	1250	184
f13_17	female (13-17)	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	17	1	196835	86750	1549	311
f13_17	female (13-17)	BE	Belgium	Sofian El Sayd - 61e sur la liste régionale du PS bruxellois		1951525111537961	Facebook	2	1	109685	50519	236	42
f13_17	female (13-17)	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	16	1	86413	22473	418	0
f13_17	female (13-17)	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	128	1	74905	15727	1085	13
f13_17	female (13-17)	BE	Belgium	Les Congolais Debout		1405739032827831	Facebook	4	1	73673	32535	208	34
f13_17	female (13-17)	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	3	1	59635	29724	77	0
f13_17	female (13-17)	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	8	1	59086	20154	249	34
f13_17	female (13-17)	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	7	1	58916	27929	307	62
f13_17	female (13-17)	BE	Belgium	JONG CD&V	JONG CD&V	638247042856542	Facebook	3	1	57415	23972	238	41
f13_17	female (13-17)	BE	Belgium	Comac étudiants		386211174868638	Facebook	14	1	55977	16873	793	0
f13_17	female (13-17)	BE	Belgium	Groen	Groen	84920854319	Facebook	4	1	46861	16561	178	23
f13_17	female (13-17)	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	15	1	35076	14618	145	27
f13_17	female (13-17)	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	3	1	30859	13722	137	33
f13_17	female (13-17)	BE	Belgium	Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	2	1	29827	5965	66	1
f13_17	female (13-17)	BE	Belgium	Technopolis		156577567699904	Facebook	1	1	28151	14075	27	0
f13_17	female (13-17)	BE	Belgium	Fightfortheclimate	Antoine Valéry J.Baert	433019927455006	Facebook	1	1	27245	5449	53	0
f13_17	female (13-17)	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	3	1	26142	13069	13	0
f13_17	female (13-17)	BE	Belgium	Comac Studenten		1477520555859157	Facebook	3	1	24244	4720	144	0
f13_17	female (13-17)	BE	Belgium	Bart De Wever		24079407056	Facebook	2	1	19328	7731	193	38
f13_17	female (13-17)	BE	Belgium	CD&V	CD&V	52997544531	Facebook	8	1	18127	4289	66	8
f13_17	female (13-17)	BE	Belgium	JB Original		2281423995222332	Facebook	1	1	17815	3563	35	0
f13_17	female (13-17)	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	5	1	17306	7349	149	36
f13_17	female (13-17)	BE	Belgium	Theo Francken		483497581789280	Facebook	5	1	16210	7944	67	13
f13_17	female (13-17)	BE	Belgium	Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	6	1	15684	3137	86	0
f13_17	female (13-17)	BE	Belgium	Les Glorieuses		146011089076620	Facebook	3	1	13465	3711	53	0
f13_17	female (13-17)	BE	Belgium	Les Wallons ne manquent pas d'air		559852030865205	Facebook	17	1	13417	4508	118	0
f13_17	female (13-17)	BE	Belgium	Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	11	1	12839	3647	47	1
f13_17	female (13-17)	BE	Belgium	Wholesome Culture		1664959567149320	Facebook	7	1	12620	5639	28	5
f13_17	female (13-17)	BE	Belgium	Johan Van Overtveldt		275607285891320	Facebook	10	1	12355	5230	53	15
f13_17	female (13-17)	BE	Belgium	Démo B - Vers la démocratie 2.0		103956496455231	Facebook	10	1	11754	5021	134	0
f13_17	female (13-17)	BE	Belgium	Kim Alloo	Alloo Kim	2165082146846340	Facebook	16	1	10043	2633	244	0
f13_17	female (13-17)	BE	Belgium	vdk bank		185648231502494	Facebook	2	1	9634	1926	96	19
f13_17	female (13-17)	BE	Belgium	Jong N-VA Dilbeek		2014249938817958	Facebook	1	1	9433	1886	18	0
f13_17	female (13-17)	BE	Belgium	Socks For Climate	Van De Velde Arthur V	342842996575193	Facebook	7	1	8202	3172	150	0
f13_17	female (13-17)	BE	Belgium	Campus protestant		2019076568379648	Facebook	9	1	8058	3314	45	6
f13_17	female (13-17)	BE	Belgium	Greens/EFA in the European Parliament		150527751674751	Facebook	14	1	7996	3023	62	1
f13_17	female (13-17)	BE	Belgium	Parlament der Deutschsprachigen Gemeinschaft Belgiens		1518589728382010	Facebook	1	1	7082	1416	14	0
f13_17	female (13-17)	BE	Belgium	Equality Festival Courcelles		1820149114951431	Facebook	6	1	6767	1730	72	10
f13_17	female (13-17)	BE	Belgium	Touche Pas A Ma Pote		210583819073654	Facebook	1	1	6571	1314	13	0
f13_17	female (13-17)	BE	Belgium	So Sweet Planet - Droits humains, Culture, Environnement		364981533564314	Facebook	2	1	5454	1090	11	0
f13_17	female (13-17)	BE	Belgium	Ma Louloute		1785920768332910	Facebook	1	1	5363	1072	10	0
f13_17	female (13-17)	BE	Belgium	Burger Opinie		378236285913266	Facebook	2	1	5213	2607	51	0
f13_17	female (13-17)	BE	Belgium	PVDA West-Vlaanderen	PVDA	1661103980836335	Facebook	3	1	4958	991	98	0
f13_17	female (13-17)	BE	Belgium	Youth Forum COP		441487816257172	Facebook	1	1	4483	2241	44	0
f13_17	female (13-17)	BE	Belgium	Pritty Kaur		413843202368855	Facebook	12	1	4318	1437	22	3
f13_17	female (13-17)	BE	Belgium	SOM - samen onderwijs maken Leuven		685096701632976	Facebook	1	1	4130	2065	40	0
f13_17	female (13-17)	BE	Belgium	Agora.Brussels		187607388601520	Facebook	1	1	4086	817	8	0
f13_17	female (13-17)	BE	Belgium	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	4	1	4048	1959	20	4
f13_17	female (13-17)	BE	Belgium	The King of Books		1162291227121962	Facebook	1	1	3911	782	7	0
f13_17	female (13-17)	BE	Belgium	VL.		333687103357457	Facebook	2	1	3857	771	10	0
f13_17	female (13-17)	BE	Belgium	Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	12	1	3851	972	24	0
f13_17	female (13-17)	BE	Belgium	Sven Gatz	Gatz Sven Peter A	100947845480	Facebook	7	1	3769	1677	44	0
f13_17	female (13-17)	BE	Belgium	Jeunes cdH		307808479407829	Facebook	2	1	3584	1671	56	0
f13_17	female (13-17)	BE	Belgium	Elias Kartout	Nieuw-Vlaamse Alliantie	2593268540690171	Facebook	3	1	3528	1683	11	2
f13_17	female (13-17)	BE	Belgium	Alexandra D'Archambeau	D'Archambeau Alexandra Sylvie O	213637018831903	Facebook	2	1	3465	1580	61	0
f13_17	female (13-17)	BE	Belgium	ProDG	ProDG	89846075866	Facebook	3	1	3323	1265	28	1
f13_17	female (13-17)	BE	Belgium	sp.a	sp.a	57253967150	Facebook	1	1	3301	1650	16	3
f13_17	female (13-17)	BE	Belgium	Jan Spooren	Nieuw-Vlaamse Alliantie	222858057892237	Facebook	1	1	3281	656	6	0
f13_17	female (13-17)	BE	Belgium	sp.a Hemiksem - Waa zien H geire	Talboom Rodney	189913087722338	Facebook	1	1	3279	655	32	6
f13_17	female (13-17)	BE	Belgium	N-VA Limburg	Nieuw-Vlaamse Alliantie	1599226510296139	Facebook	4	1	3111	622	16	2
f13_17	female (13-17)	BE	Belgium	Mjs Flemalle		201905843666746	Facebook	3	1	3065	609	62	0
f13_17	female (13-17)	BE	Belgium	Merveille		1719216044862107	Facebook	2	1	3062	1145	43	0
f13_17	female (13-17)	BE	Belgium	Eurotopics Presseschau		59725372798	Facebook	1	1	3016	1508	29	0
f13_17	female (13-17)	BE	Belgium	GoodPlanet Belgium		133865216689469	Facebook	1	1	2974	594	29	5
f13_17	female (13-17)	BE	Belgium	Kito Mbiango�		368778037279110	Facebook	1	1	2951	590	5	0
f13_17	female (13-17)	BE	Belgium	N-VA Temse	N-VA Temse	157739524296696	Facebook	2	1	2686	691	48	0
f13_17	female (13-17)	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	2	1	2627	525	52	0
f13_17	female (13-17)	BE	Belgium	Jos D'Haese	PVDA	1397002987227704	Facebook	14	1	2622	302	139	0
f13_17	female (13-17)	BE	Belgium	Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	3	1	2534	506	5	0
f13_17	female (13-17)	BE	Belgium	Manu Douette		503472343478897	Facebook	2	1	2526	505	50	0
f13_17	female (13-17)	BE	Belgium	NIGHT & DAY		354854642542	Facebook	1	1	2479	495	49	0
f13_17	female (13-17)	BE	Belgium	Less Saves The Planet		222697015050981	Facebook	2	1	2395	1169	5	1
f13_17	female (13-17)	BE	Belgium	Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	1	1	2228	445	4	0
f13_17	female (13-17)	BE	Belgium	Kim Aluwé	Aluwé Kim Lilianna M	266386214287406	Facebook	1	1	2135	427	42	0
f13_17	female (13-17)	BE	Belgium	TScheldt		682842165445702	Facebook	5	1	2113	561	12	1
f13_17	female (13-17)	BE	Belgium	Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	4	1	2036	407	16	2
f13_17	female (13-17)	BE	Belgium	Youth For Climate Brussel		369294200565867	Facebook	2	1	1988	397	39	0
f13_17	female (13-17)	BE	Belgium	RedFox Bruxelles - Brussel	RedFox	1719730541649856	Facebook	1	1	1903	380	37	0
f13_17	female (13-17)	BE	Belgium	Wouter Raskin	Nieuw-Vlaams Alliantie 	524807561225921	Facebook	3	1	1827	412	5	0
f13_17	female (13-17)	BE	Belgium	An Christiaens	Christiaens An Liliane B	427409014327861	Facebook	1	1	1748	874	17	0
f13_17	female (13-17)	BE	Belgium	U.S. Mission to NATO		67014122312	Facebook	1	1	1697	678	0	0
f13_17	female (13-17)	BE	Belgium	Wim Soons		598618930329580	Facebook	4	1	1615	234	67	0
f13_17	female (13-17)	BE	Belgium	European Commission		107898832590939	Facebook	3	1	1570	785	6	1
f13_17	female (13-17)	BE	Belgium	Frédérique Moors		180402262302950	Facebook	3	1	1538	343	3	0
f13_17	female (13-17)	BE	Belgium	Ibiza Farm		1629229957352206	Facebook	5	1	1531	723	3	0
f13_17	female (13-17)	BE	Belgium	ABVV		188590271170028	Facebook	1	1	1498	749	7	1
f13_17	female (13-17)	BE	Belgium	Special Forces Group Belgium		382691308488833	Facebook	1	1	1443	288	2	0
f13_17	female (13-17)	BE	Belgium	Hans Maes		1181238155301995	Facebook	4	1	1437	287	14	1
f13_17	female (13-17)	BE	Belgium	Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	5	1	1429	639	15	6
f13_17	female (13-17)	BE	Belgium	Bea Diallo		379230975548013	Facebook	1	1	1418	283	2	0
f13_17	female (13-17)	BE	Belgium	Bart Callaert	Callaert Bart Eduard M	2334802816594579	Facebook	3	1	1406	263	34	0
f13_17	female (13-17)	BE	Belgium	Gauche anticapitaliste		121620311194202	Facebook	1	1	1355	677	13	0
f13_17	female (13-17)	BE	Belgium	Vera Jans		543240579353490	Facebook	1	1	1331	266	2	0
f13_17	female (13-17)	BE	Belgium	Gérald vanderlin	Gerald Vanderlin	2225854367682548	Facebook	2	1	1311	262	5	0
f13_17	female (13-17)	BE	Belgium	A Better World Belgium		1278800175531633	Facebook	1	1	1307	261	25	0
f13_17	female (13-17)	BE	Belgium	European External Action Service - EEAS		158402677555776	Facebook	2	1	1283	256	5	0
f13_17	female (13-17)	BE	Belgium	Open Vld Brussel		1589760981258549	Facebook	2	1	1252	232	31	0
f13_17	female (13-17)	BE	Belgium	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	6	1	1233	247	12	2
f13_17	female (13-17)	BE	Belgium	Vlaams Belang Oostkamp		1947331345579132	Facebook	1	1	1220	244	24	0
f13_17	female (13-17)	BE	Belgium	Youth 4 climate Aalst		2102462819861828	Facebook	1	1	1209	604	10	0
f13_17	female (13-17)	BE	Belgium	Issam Benali	Benali Issam	92011327952	Facebook	1	1	1196	239	11	2
f13_17	female (13-17)	BE	Belgium	Delecaut Dimitri		476186089074719	Facebook	1	1	1137	227	22	0
f13_17	female (13-17)	BE	Belgium	Valerie Van Peel	Nieuw-Vlaamse Alliantie	1447842658809820	Facebook	2	1	1051	210	10	2
f13_17	female (13-17)	BE	Belgium	Sophie De Wit	Nieuw-Vlaamse Alliantie	165796101293	Facebook	2	1	1048	209	2	0
f13_17	female (13-17)	BE	Belgium	Philippe Muyters	Nieuw-Vlaamse Alliantie	197625717055207	Facebook	3	1	1011	221	7	1
f13_17	female (13-17)	BE	Belgium	Aimen Horch		2251600744900372	Facebook	2	1	1009	0	99	0
f13_17	female (13-17)	BE	Belgium	Action Damien		121822074551891	Facebook	2	1	1000	200	19	0
f13_17	female (13-17)	BE	Belgium	On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	8	1	994	217	3	0
f13_17	female (13-17)	BE	Belgium	Yoleen Van Camp	Nieuw-Vlaamse Alliantie	533686686730041	Facebook	4	1	993	275	5	0
f13_17	female (13-17)	BE	Belgium	GAîA		389280808172899	Facebook	2	1	973	474	11	0
f13_17	female (13-17)	BE	Belgium	Achille Junior Vandyck		473094542730885	Facebook	3	1	960	208	2	0
f13_17	female (13-17)	BE	Belgium	Maryam Jamshid		245016762713020	Facebook	1	1	937	469	9	0
f13_17	female (13-17)	BE	Belgium	Familles du Monde asbl		768490986530666	Facebook	2	1	931	186	18	0
f13_17	female (13-17)	BE	Belgium	Bert Wollants	Wollants Bert	122123487813722	Facebook	1	1	821	164	1	0
f13_17	female (13-17)	BE	Belgium	N-VA Ronse	Vandekerkhove David	166525380128528	Facebook	1	1	820	164	1	0
f13_17	female (13-17)	BE	Belgium	LIKE APP		272972103180159	Facebook	1	1	817	327	0	0
f13_17	female (13-17)	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	1	1	810	162	16	0
f13_17	female (13-17)	BE	Belgium	Cathy Collard 3em suppléante à la chambre		1664268480384060	Facebook	1	1	774	154	15	0
f13_17	female (13-17)	BE	Belgium	Dirk de Kort	De Kort Dirk Elisabeth A	1992757407624580	Facebook	2	1	767	153	2	0
f13_17	female (13-17)	BE	Belgium	Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	3	1	760	152	6	1
f13_17	female (13-17)	BE	Belgium	Berlin International University of Applied Sciences		753347444715991	Facebook	1	1	728	364	3	0
f13_17	female (13-17)	BE	Belgium	Méline Rovillard	Rovillard Méline Christianne G	174537099930913	Facebook	1	1	719	143	7	1
f13_17	female (13-17)	BE	Belgium	Gbevile- Enfants De La Vie Asbl		755659637920123	Facebook	2	1	712	128	17	0
f13_17	female (13-17)	BE	Belgium	Runamics		376535409594634	Facebook	2	1	684	134	14	0
f13_17	female (13-17)	BE	Belgium	Bekir Kablan		239202570121186	Facebook	1	1	676	135	13	0
f13_17	female (13-17)	BE	Belgium	Kenneth Flathaug Photography		125745308299292	Facebook	2	1	645	322	0	0
f13_17	female (13-17)	BE	Belgium	Ik ben PRO		305618513615029	Facebook	1	1	629	125	12	0
f13_17	female (13-17)	BE	Belgium	Sammy Mahdi	Mahdi Sammy	1947077568914353	Facebook	2	1	626	125	12	0
f13_17	female (13-17)	BE	Belgium	Zero Waste Vlaanderen		1753620627997912	Facebook	1	1	583	116	11	0
f13_17	female (13-17)	BE	Belgium	L'Or du Commun		212885115510806	Facebook	1	1	579	115	1	0
f13_17	female (13-17)	BE	Belgium	DAYZE		632666553479148	Facebook	1	1	578	289	5	0
f13_17	female (13-17)	BE	Belgium	Soonfeed		214615931960850	Facebook	5	1	575	115	11	0
f13_17	female (13-17)	BE	Belgium	Matthieu Daele - Ecolo		1425316804418663	Facebook	4	1	568	191	8	0
f13_17	female (13-17)	BE	Belgium	David Davis		110086563163154	Facebook	24	1	567	113	5	0
f13_17	female (13-17)	BE	Belgium	Tussen Vrijheid en Geluk		209380365793017	Facebook	4	1	561	112	11	0
f13_17	female (13-17)	BE	Belgium	PS Braine-le-Comte		170647819693707	Facebook	2	1	551	110	10	0
f13_17	female (13-17)	BE	Belgium	Council of the European Union		147547541961576	Facebook	3	1	543	269	1	0
f13_17	female (13-17)	BE	Belgium	TV Populaire		380582856088978	Facebook	8	1	541	104	6	0
f13_17	female (13-17)	BE	Belgium	Groen Kempen		299649160140079	Facebook	2	1	478	95	9	0
f13_17	female (13-17)	BE	Belgium	Comac Brussel		1466331686975877	Facebook	1	1	470	235	4	0
f13_17	female (13-17)	BE	Belgium	Kathleen Krekels		1718651388404701	Facebook	1	1	467	93	0	0
f13_17	female (13-17)	BE	Belgium	European Youth		130456876990360	Facebook	1	1	466	233	1	0
f13_17	female (13-17)	BE	Belgium	Anja Vanrobaeys	Vanrobaeys Anja Maurits	795798820785493	Facebook	1	1	453	90	8	0
f13_17	female (13-17)	BE	Belgium	Olivier Gasia		340323292718967	Facebook	1	1	437	87	8	0
f13_17	female (13-17)	BE	Belgium	Manu Douette		727590607265719	Facebook	1	1	436	87	8	0
