audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f13_17	female (13-17)	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	55	1	886644	363246	2662	603
f13_17	female (13-17)	BE	Belgium	European Parliament		178362315106	Facebook	107	1	462645	186211	2133	389
f13_17	female (13-17)	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	18	1	362768	150365	1250	184
f13_17	female (13-17)	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	17	1	196835	86750	1549	311
f13_17	female (13-17)	BE	Belgium	Sofian El Sayd - 61e sur la liste régionale du PS bruxellois		1951525111537961	Facebook	2	1	109685	50519	236	42
f13_17	female (13-17)	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	16	1	86413	22473	418	0
f13_17	female (13-17)	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	128	1	74905	15727	1085	13
f13_17	female (13-17)	BE	Belgium	Les Congolais Debout		1405739032827831	Facebook	4	1	73673	32535	208	34
f13_17	female (13-17)	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	3	1	59635	29724	77	0
f13_17	female (13-17)	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	8	1	59086	20154	249	34
f13_17	female (13-17)	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	7	1	58916	27929	307	62
f13_17	female (13-17)	BE	Belgium	JONG CD&V	JONG CD&V	638247042856542	Facebook	3	1	57415	23972	238	41
f13_17	female (13-17)	BE	Belgium	Comac étudiants		386211174868638	Facebook	14	1	55977	16873	793	0
f13_17	female (13-17)	BE	Belgium	Groen	Groen	84920854319	Facebook	4	1	46861	16561	178	23
f13_17	female (13-17)	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	15	1	35076	14618	145	27
f13_17	female (13-17)	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	3	1	30859	13722	137	33
f13_17	female (13-17)	BE	Belgium	Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	2	1	29827	5965	66	1
f13_17	female (13-17)	BE	Belgium	Technopolis		156577567699904	Facebook	1	1	28151	14075	27	0
f13_17	female (13-17)	BE	Belgium	Fightfortheclimate	Antoine Valéry J.Baert	433019927455006	Facebook	1	1	27245	5449	53	0
f13_17	female (13-17)	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	3	1	26142	13069	13	0
f13_17	female (13-17)	BE	Belgium	Comac Studenten		1477520555859157	Facebook	3	1	24244	4720	144	0
f13_17	female (13-17)	BE	Belgium	Bart De Wever		24079407056	Facebook	2	1	19328	7731	193	38
f13_17	female (13-17)	BE	Belgium	CD&V	CD&V	52997544531	Facebook	8	1	18127	4289	66	8
f13_17	female (13-17)	BE	Belgium	JB Original		2281423995222332	Facebook	1	1	17815	3563	35	0
f13_17	female (13-17)	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	5	1	17306	7349	149	36
