audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	BE	Belgium	sp.a	sp.a	57253967150	Facebook	200	1	4563597	1797927	19022	3860
m18_24	male (18-24)	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	4293323	1949089	28645	6378
m18_24	male (18-24)	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	109	1	4266102	1777410	13471	3916
m18_24	male (18-24)	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	105	1	3691148	1593427	31904	7249
m18_24	male (18-24)	BE	Belgium	European Parliament		178362315106	Facebook	123	1	3275651	1403175	19998	4535
m18_24	male (18-24)	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	53	1	1330221	650475	4679	948
m18_24	male (18-24)	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	323	1	1179711	434246	8392	1553
m18_24	male (18-24)	BE	Belgium	Sign for my Future		1345513882259768	Facebook	75	1	1069224	443711	8521	1925
m18_24	male (18-24)	BE	Belgium	Groen	Groen	84920854319	Facebook	88	1	950434	342790	4013	668
m18_24	male (18-24)	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	932125	404634	9023	2270
m18_24	male (18-24)	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	78	1	875254	359239	4437	890
m18_24	male (18-24)	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	97	1	842788	284777	4415	698
m18_24	male (18-24)	BE	Belgium	Kialo		729627343834501	Facebook	312	1	836319	323913	6462	1401
m18_24	male (18-24)	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	826639	294616	2666	94
m18_24	male (18-24)	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	40	1	787253	288724	2777	638
m18_24	male (18-24)	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	58	1	729282	311935	15388	3487
m18_24	male (18-24)	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	126	1	722675	262049	7633	1735
m18_24	male (18-24)	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	353	1	690834	203634	6851	706
m18_24	male (18-24)	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	144	1	498941	125334	2453	253
m18_24	male (18-24)	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	76	1	391112	135594	1100	52
m18_24	male (18-24)	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	23	1	371457	162567	2417	584
m18_24	male (18-24)	BE	Belgium	CD&V	CD&V	52997544531	Facebook	83	1	338428	112021	2399	342
m18_24	male (18-24)	BE	Belgium	Cheops		1114045328715740	Facebook	2	1	267052	114982	778	389
m18_24	male (18-24)	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	79	1	258127	69723	1114	89
m18_24	male (18-24)	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	254915	110401	1072	270
