spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	PL	Poland	6655	1572	35411426	9753912	114702	2545
50_100	50 - 100	PL	Poland	3396	949	25289089	7062497	62155	12328
100_1k	100 - 1k	PL	Poland	2207	569	75445541	30970003	183929	47691
1k_5k	1k - 5k	PL	Poland	215	71	21687056	10166670	82489	21294
5k_10k	5k - 10k	PL	Poland	10	7	550044	274266	7182	1526
10k_50k	10k - 50k	PL	Poland	2	2	424418	212209	6038	1207
