advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	UK	United Kingdom	3562	1	96047424	33169899	1260797	225632
Britain's Future	Britain's Future	1625300137516491	Facebook	UK	United Kingdom	4488	1	83731422	25931127	1003490	136986
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	UK	United Kingdom	4082	1	55541127	18719622	790495	98935
Conservatives	The Conservative Party	8807334278	Facebook	UK	United Kingdom	2486	1	45906305	17587916	558359	71976
Best For Britain	Best for Britain	1863944713844924	Facebook	UK	United Kingdom	874	1	40588297	17211671	502936	118494
The Labour Party	The Labour Party	25749647410	Facebook	UK	United Kingdom	697	1	40032932	16154490	331297	71396
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	UK	United Kingdom	2415	1	37056001	12763663	429868	44898
38 Degrees	38 Degrees	200006375787	Facebook	UK	United Kingdom	661	1	25569190	9293960	175241	25805
We are the 52%	We are the 52%	466744973727718	Facebook	UK	United Kingdom	278	1	23669724	8727001	66679	9026
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	UK	United Kingdom	785	1	16589209	6444997	229488	43394
The Brexit Party	The Brexit Party	230416667843105	Facebook	UK	United Kingdom	118	1	15075084	6967177	236126	68149
Kialo		729627343834501	Facebook	UK	United Kingdom	339	1	13384031	5414351	130529	34367
UK government	UK government	408582579294175	Facebook	UK	United Kingdom	21	1	10032273	4423575	117457	37648
Right To Vote	Right to Vote	408236463256774	Facebook	UK	United Kingdom	358	1	9471483	2390442	80531	12145
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	UK	United Kingdom	154	1	9076819	3237285	64228	13414
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	UK	United Kingdom	43	1	7399956	3171999	56421	11687
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	UK	United Kingdom	143	1	7299845	2742995	53990	11109
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	UK	United Kingdom	37	1	5810962	2351999	12339	2661
London Labour Party	The London Labour Party 	474613052643462	Facebook	UK	United Kingdom	90	1	5612864	2124980	50811	10993
TheArticle	TheArticle	607840469632004	Facebook	UK	United Kingdom	28	1	5275961	2310995	51693	11571
Scientists for EU	Scientists for EU	642444842524195	Facebook	UK	United Kingdom	62	1	5260864	1774985	37651	6595
Amnesty International UK		7624294394	Facebook	UK	United Kingdom	98	1	4963810	2134957	45710	14464
School Cuts	National Education Union	871798409656672	Facebook	UK	United Kingdom	176	1	4876824	1202000	48398	7058
The Week UK	The Week	177855115588808	Facebook	UK	United Kingdom	141	1	4635791	1684998	43802	7984
Instant PPI UK		616112792139038	Facebook	UK	United Kingdom	73	1	4554926	1695999	44530	10236
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	UK	United Kingdom	26	1	4394974	1910000	32718	6133
Alex Salmond	Slainte Media	136191876445102	Facebook	UK	United Kingdom	91	1	4321660	1584358	21256	2764
Property & Business Info		562032903912680	Facebook	UK	United Kingdom	299	1	4312386	1208002	64637	9827
Andy Street	The Conservative Party	625464517632792	Facebook	UK	United Kingdom	635	1	4242365	1228000	82004	2314
London Gov	the Greater London Authority	713179875369048	Facebook	UK	United Kingdom	43	1	3823592	1673041	36721	7284
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	UK	United Kingdom	28	1	3786972	1605000	15242	3703
Mayor of London	the Greater London Authority	360322167647280	Facebook	UK	United Kingdom	23	1	3700063	1511162	38487	7401
Avaaz	Avaaz	8340223883	Facebook	UK	United Kingdom	28	1	3677324	1654440	26787	5866
Renew	Renew  Party	1923371311278106	Facebook	UK	United Kingdom	179	1	3635813	867998	42956	6248
Asthma UK	Asthma UK	40952091012	Facebook	UK	United Kingdom	14	1	3320986	1477000	27756	6133
InFacts	InFacts	678120165658753	Facebook	UK	United Kingdom	99	1	3198838	858986	19440	2661
Labour Future	Labour Future	112846662487263	Facebook	UK	United Kingdom	24	1	2970943	1315983	24041	4860
Plaid Cymru	Plaid Cymru	26416930992	Facebook	UK	United Kingdom	31	1	2962777	1173967	16736	3355
Primavera Sound	Influence Digital Ltd	156656398155	Facebook	UK	United Kingdom	637	1	2817710	689257	71264	231
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	UK	United Kingdom	83	1	2750917	950000	43761	9373
McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	UK	United Kingdom	791	1	2573459	574010	93389	693
NT Live	NT Live	107334993856	Facebook	UK	United Kingdom	119	1	2546876	931998	21964	2082
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	UK	United Kingdom	106	1	2517884	819997	27996	5554
NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	UK	United Kingdom	32	1	2299819	674940	15930	2545
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	UK	United Kingdom	82	1	2223420	526900	15410	1504
Labour South East	The Labour Party.	123817579216	Facebook	UK	United Kingdom	24	1	2205975	862999	33299	7868
Paddy Power		108803784913	Facebook	UK	United Kingdom	4	1	2169179	963159	16914	3383
Guardian Weekly		64525551258	Facebook	UK	United Kingdom	11	1	2150376	850000	16927	4050
Cheshire West Labour	Cheshire West Labour	321249061618806	Facebook	UK	United Kingdom	80	1	2135919	590999	15182	1504
EU Watch	EU Watch	136146920436020	Facebook	UK	United Kingdom	35	1	2115965	661000	6439	925
WWF UK		311627208673	Facebook	UK	United Kingdom	112	1	2096871	852996	19773	3008
