advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	u35_44	unknown (35-44)	RO	Romania	34	1	6640	2777	12	2
European Parliament	European Parliament	178362315106	Facebook	u35_44	unknown (35-44)	RO	Romania	12	1	3995	1823	11	2
European Commission	European Commission	107898832590939	Facebook	u35_44	unknown (35-44)	RO	Romania	22	1	3615	1693	5	1
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	u35_44	unknown (35-44)	RO	Romania	20	1	3015	1399	7	2
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	u35_44	unknown (35-44)	RO	Romania	11	1	2453	1210	3	0
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	u35_44	unknown (35-44)	RO	Romania	14	1	2400	1103	3	0
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	u35_44	unknown (35-44)	RO	Romania	16	1	1623	526	3	1
PNL Oradea	PNL Oradea	304085190083197	Facebook	u35_44	unknown (35-44)	RO	Romania	29	1	1446	491	3	1
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	u35_44	unknown (35-44)	RO	Romania	8	1	1314	550	4	1
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	u35_44	unknown (35-44)	RO	Romania	12	1	1220	473	7	1
USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	u35_44	unknown (35-44)	RO	Romania	8	1	1197	596	2	1
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	u35_44	unknown (35-44)	RO	Romania	3	1	1100	448	5	2
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	u35_44	unknown (35-44)	RO	Romania	22	1	1014	282	2	0
