age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
45_54	45-54	BE	Belgium	sp.a	sp.a	57253967150	Facebook	272	1	6231638	2468638	28952	6665
45_54	45-54	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	104	1	3895249	1601976	11626	2855
45_54	45-54	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	3887451	1795256	27164	5971
45_54	45-54	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	103	1	3654370	1562690	33024	7769
45_54	45-54	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	337	1	1846960	682596	14169	2667
45_54	45-54	BE	Belgium	European Parliament		178362315106	Facebook	113	1	1709590	718824	13269	2885
45_54	45-54	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	96	1	1626548	758604	6725	1404
45_54	45-54	BE	Belgium	Groen	Groen	84920854319	Facebook	153	1	1215123	429279	6642	867
45_54	45-54	BE	Belgium	Sign for my Future		1345513882259768	Facebook	73	1	1202803	515374	8396	1999
45_54	45-54	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	421	1	1157574	338955	13518	1494
45_54	45-54	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	77	1	1143456	450956	7477	1472
45_54	45-54	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	916256	394454	8898	2301
45_54	45-54	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	76	1	880645	337490	15737	3504
45_54	45-54	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	128	1	871761	306720	10068	2299
45_54	45-54	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	727500	303417	3115	1081
45_54	45-54	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	149	1	613095	143754	3976	484
45_54	45-54	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	86	1	477740	156547	3842	730
45_54	45-54	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	443640	176818	1105	61
45_54	45-54	BE	Belgium	Kialo		729627343834501	Facebook	352	1	390105	154425	2938	657
45_54	45-54	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	385046	156292	1974	487
45_54	45-54	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	44	1	377860	106991	1791	258
45_54	45-54	BE	Belgium	CD&V	CD&V	52997544531	Facebook	85	1	354193	104116	2756	310
45_54	45-54	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	80	1	252893	68135	1823	88
45_54	45-54	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	5	1	244018	101703	2088	500
45_54	45-54	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	72	1	219086	76340	2141	253
