age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
25_34	25-34	BE	Belgium	sp.a	sp.a	57253967150	Facebook	279	1	11645680	4863518	50934	11536
25_34	25-34	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	110	1	6611367	2746640	17694	5041
25_34	25-34	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	5984268	2764340	38420	8637
25_34	25-34	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	107	1	4804459	2065332	42701	9984
25_34	25-34	BE	Belgium	European Parliament		178362315106	Facebook	120	1	3895335	1698688	29111	6084
25_34	25-34	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	76	1	3264370	1577512	12872	2782
25_34	25-34	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	333	1	1958287	717236	14546	2519
25_34	25-34	BE	Belgium	Sign for my Future		1345513882259768	Facebook	74	1	1905292	813860	13988	3415
25_34	25-34	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	1804278	781570	17406	4490
25_34	25-34	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	38	1	1613636	651308	6277	1175
25_34	25-34	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	63	1	1523057	646018	32182	7153
25_34	25-34	BE	Belgium	Groen	Groen	84920854319	Facebook	132	1	1367756	468113	6543	1045
25_34	25-34	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	517	1	1343316	401209	17528	1751
25_34	25-34	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	81	1	1330746	577626	6510	1383
25_34	25-34	BE	Belgium	Kialo		729627343834501	Facebook	369	1	1326278	522144	10016	2263
25_34	25-34	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	974394	386767	2393	152
25_34	25-34	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	128	1	938358	346099	10534	2416
25_34	25-34	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	106	1	897768	282000	5159	805
25_34	25-34	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	147	1	764498	194800	4261	614
25_34	25-34	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	22	1	602192	260190	3877	1010
25_34	25-34	BE	Belgium	European Youth Forum		80161254850	Facebook	2	1	541514	269858	2751	538
25_34	25-34	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	94	1	534777	165594	1941	96
25_34	25-34	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	499270	215152	2271	826
25_34	25-34	BE	Belgium	CD&V	CD&V	52997544531	Facebook	99	1	488350	134580	3620	492
25_34	25-34	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	453039	192654	1835	494
