advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	m	male	FI	Finland	283	1	1148932	336561	18859	2096
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	m	male	FI	Finland	107	1	714006	214513	7964	1565
European Greens	European Greens	141366725876424	Facebook	m	male	FI	Finland	8	1	683081	287179	8998	1800
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	m	male	FI	Finland	85	1	669732	156453	5615	532
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	m	male	FI	Finland	6	1	655755	266865	7749	1756
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	m	male	FI	Finland	26	1	639599	176950	9454	1829
European Parliament	European Parliament	178362315106	Facebook	m	male	FI	Finland	16	1	593367	254602	5682	1449
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	m	male	FI	Finland	22	1	521298	128656	3949	828
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	m	male	FI	Finland	24	1	328513	118161	3853	713
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	m	male	FI	Finland	12	1	323075	135758	1700	394
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	m	male	FI	Finland	25	1	303259	106321	3504	450
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	m	male	FI	Finland	14	1	288311	62016	2755	400
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	m	male	FI	Finland	16	1	286569	133005	1637	539
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	m	male	FI	Finland	12	1	283232	79996	2560	441
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	m	male	FI	Finland	13	1	231673	48391	3054	518
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	m	male	FI	Finland	22	1	205425	52343	1129	83
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	m	male	FI	Finland	12	1	202335	45961	1542	182
Satu Jaatinen 216		611696415923639	Facebook	m	male	FI	Finland	9	1	199857	72411	4330	798
Jouni Kemppainen	Kemppainen Jouni Petteri	387812258475026	Facebook	m	male	FI	Finland	3	1	172836	79019	1233	543
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	m	male	FI	Finland	5	1	161045	65940	3139	607
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	m	male	FI	Finland	13	1	160108	60602	1050	133
Suomiduunari	Riekkovaara Niko Tapani	244224963187036	Facebook	m	male	FI	Finland	4	1	154101	60620	1158	199
Ville Niinistö	Ville Niinistö	153186884700042	Facebook	m	male	FI	Finland	4	1	147926	73434	891	428
Mauri Pekkarinen	Mauri Pekkarinen	177939666416553	Facebook	m	male	FI	Finland	4	1	138643	60510	1384	578
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	m	male	FI	Finland	36	1	126806	24824	2588	122
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	m	male	FI	Finland	53	1	115911	30135	2432	40
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	m	male	FI	Finland	9	1	115375	47217	1877	514
Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	m	male	FI	Finland	9	1	114419	26045	1877	343
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	m	male	FI	Finland	19	1	111437	24400	2294	292
Anton Nilsson	Betalt av stödföreningen för Anton Nilsson	290501338278566	Facebook	m	male	FI	Finland	43	1	107610	29972	1823	0
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	m	male	FI	Finland	5	1	91875	32988	710	130
Tiina Heikkinen	Heikkinen Tiina Maria	252243572053482	Facebook	m	male	FI	Finland	1	1	90053	45026	2250	450
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m	male	FI	Finland	33	1	89910	17585	1177	55
