audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	HU	Hungary	269	58	1266200	529573	3436	1382
f55_64	female (55-64)	HU	Hungary	245	56	1133117	456883	4238	1635
m18_24	male (18-24)	HU	Hungary	250	56	1100623	448831	3058	1189
m35_44	male (35-44)	HU	Hungary	272	59	938544	383494	2883	1160
f65_	female (65+)	HU	Hungary	233	48	937957	366501	3715	1371
m45_54	male (45-54)	HU	Hungary	256	58	819366	333644	2731	1104
f45_54	female (45-54)	HU	Hungary	259	58	753728	307161	2607	1038
m55_64	male (55-64)	HU	Hungary	244	56	654333	265772	2367	933
f25_34	female (25-34)	HU	Hungary	261	59	631042	262390	1673	658
f35_44	female (35-44)	HU	Hungary	261	60	590292	241128	1831	727
f18_24	female (18-24)	HU	Hungary	246	57	558412	226285	1493	569
m65_	male (65+)	HU	Hungary	229	48	490946	195283	1909	723
u35_44	unknown (35-44)	HU	Hungary	163	47	5012	1955	14	5
u25_34	unknown (25-34)	HU	Hungary	138	41	3411	1387	9	3
u45_54	unknown (45-54)	HU	Hungary	123	39	2647	1012	8	3
u65_	unknown (65+)	HU	Hungary	110	30	1744	685	6	2
u55_64	unknown (55-64)	HU	Hungary	104	34	1498	598	5	2
m13_17	male (13-17)	HU	Hungary	12	7	1184	222	3	1
f13_17	female (13-17)	HU	Hungary	12	7	1128	181	3	1
u18_24	unknown (18-24)	HU	Hungary	87	28	713	282	2	0
u13_17	unknown (13-17)	HU	Hungary	9	6	8	2	0	0
