advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	Facebook	DK	Denmark	74	1	4570081	1826397	38984	8837
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	f	Facebook	DK	Denmark	161	1	3557839	1007000	29007	7538
Red Barnet		67571270393	Facebook	f	Facebook	DK	Denmark	74	1	2169926	786000	37588	9640
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	f	Facebook	DK	Denmark	29	1	2165943	850988	28542	7632
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	f	Facebook	DK	Denmark	518	1	2115091	464687	22311	4805
Lizette Risgaard		547601668763372	Facebook	f	Facebook	DK	Denmark	58	1	1954931	803998	22339	5690
Socialdemokratiet		41459763029	Facebook	f	Facebook	DK	Denmark	76	1	1682837	544971	19351	4753
SE Energi & Klima		169900309711559	Facebook	f	Facebook	DK	Denmark	43	1	1358745	480933	8736	2396
World Animal Protection Danmark		33588644626	Facebook	f	Facebook	DK	Denmark	5	1	1349921	559969	16066	3615
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	f	Facebook	DK	Denmark	29	1	1143957	296997	8485	2128
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	f	Facebook	DK	Denmark	9	1	1120946	479978	12196	3641
Oatly		214112085661044	Facebook	f	Facebook	DK	Denmark	4	1	1005605	404243	6167	1485
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	f	Facebook	DK	Denmark	130	1	929619	231955	3670	374
Danske Medier	Danske Medier	300107073389986	Facebook	f	Facebook	DK	Denmark	47	1	835646	254909	3688	963
Simple Feast		571176036346620	Facebook	f	Facebook	DK	Denmark	36	1	809958	172998	9563	1499
Folkekirkens Nødhjælp		276770505228	Facebook	f	Facebook	DK	Denmark	84	1	799902	200993	5505	1272
Mona Juul	Mona Juul	2079067062409423	Facebook	f	Facebook	DK	Denmark	37	1	761962	240999	6274	1272
Kialo		729627343834501	Facebook	f	Facebook	DK	Denmark	350	1	719528	277234	5617	1522
Røde Kors		65929129383	Facebook	f	Facebook	DK	Denmark	17	1	621983	154000	7322	1981
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	f	Facebook	DK	Denmark	18	1	566981	187999	7870	2048
SF		74796954245	Facebook	f	Facebook	DK	Denmark	18	1	564981	154999	3853	1004
Enhedslisten	Enhedslisten	223040066022	Facebook	f	Facebook	DK	Denmark	13	1	562987	172000	3198	709
Sex og Samfund		250994288337708	Facebook	f	Facebook	DK	Denmark	4	1	549995	259999	14728	2945
Tandlægeforeningen		1570552809858689	Facebook	f	Facebook	DK	Denmark	2	1	549953	209982	736	147
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	f	Facebook	DK	Denmark	13	1	526939	167976	3907	856
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	f	Facebook	DK	Denmark	10	1	514990	166000	5153	1553
Laura Lindahl	Laura Lindahl	504310436316194	Facebook	f	Facebook	DK	Denmark	44	1	508956	122000	6662	1633
Den Blå Planet		167018996755220	Facebook	f	Facebook	DK	Denmark	9	1	505979	160997	3158	749
Lederne		167891603415958	Facebook	f	Facebook	DK	Denmark	25	1	465967	110998	4026	1164
Alex Vanopslagh		671022293105597	Facebook	f	Facebook	DK	Denmark	36	1	458962	116999	2820	776
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	f	Facebook	DK	Denmark	23	1	449975	101999	1697	495
Pia Olsen Dyhr	SF	49348971479	Facebook	f	Facebook	DK	Denmark	24	1	439975	118000	3719	1017
Charlotte Munch - Politiker		210317432480139	Facebook	f	Facebook	DK	Denmark	59	1	432524	95913	2238	401
GetBarry		1351813504859326	Facebook	f	Facebook	DK	Denmark	25	1	424967	97998	4074	399
Nick Zimmermann - Dansk Folkeparti		331034483992282	Facebook	f	Facebook	DK	Denmark	32	1	417852	131485	2873	1054
Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	f	Facebook	DK	Denmark	22	1	399271	110477	2890	670
En grønnere planet		301647537160818	Facebook	f	Facebook	DK	Denmark	23	1	395965	109997	3665	1018
Giv Klimaet Lov		445657632847922	Facebook	f	Facebook	DK	Denmark	13	1	386812	115462	5648	1561
Christel Schaldemose		424159230945271	Facebook	f	Facebook	DK	Denmark	21	1	380979	136000	880	187
Lars Chr. Lilleholt		1408142216156387	Facebook	f	Facebook	DK	Denmark	90	1	358759	76362	8261	87
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	f	Facebook	DK	Denmark	16	1	356971	106997	1912	615
Gitte Willumsen - Folketingskandidat for Venstre		1751959911736210	Facebook	f	Facebook	DK	Denmark	4	1	349728	129893	1605	401
Niels Fuglsang		264009771074617	Facebook	f	Facebook	DK	Denmark	91	1	343784	71980	1968	227
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	f	Facebook	DK	Denmark	15	1	335960	90995	1551	669
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	f	Facebook	DK	Denmark	19	1	333967	83997	1564	334
Alternativet		676061179094769	Facebook	f	Facebook	DK	Denmark	6	1	309990	94999	4083	1218
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	f	Facebook	DK	Denmark	7	1	309986	91998	2770	548
Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	f	Facebook	DK	Denmark	13	1	307882	129959	1482	241
Christina Egelund	Liberal Alliance	684016791662654	Facebook	f	Facebook	DK	Denmark	40	1	296960	74000	2686	803
Amnesty International Danmark	Amnesty International Danmark	36664432940	Facebook	f	Facebook	DK	Denmark	24	1	294976	62000	2822	682
Europa-Parlamentet i Danmark		128700897207990	Facebook	f	Facebook	DK	Denmark	44	1	289956	68000	2801	40
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	f	Facebook	DK	Denmark	31	1	280691	63943	3085	682
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	f	Facebook	DK	Denmark	59	1	271838	50979	2762	495
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	f	Facebook	DK	Denmark	21	1	265979	93000	2019	374
SF Amager KBH		262391220488874	Facebook	f	Facebook	DK	Denmark	28	1	259946	110987	2674	883
Folkebevægelsen for asylbørns fremtid		127791457997348	Facebook	f	Facebook	DK	Denmark	8	1	256785	53958	1794	471
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	f	Facebook	DK	Denmark	4	1	249996	80000	936	227
UNICEF Danmark		63691965101	Facebook	f	Facebook	DK	Denmark	1	1	199998	99999	669	133
1664 Blanc		157416351125610	Facebook	f	Facebook	DK	Denmark	1	1	199993	99997	669	133
JYSK Danmark		331225116969331	Facebook	f	Facebook	DK	Denmark	1	1	199991	99996	669	133
Anne Skau Styrishave	Styrishave Anne Skau	1407237706021123	Facebook	f	Facebook	DK	Denmark	10	1	199696	48853	666	133
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	f	Facebook	DK	Denmark	21	1	193978	73999	2889	562
Jacob Mark	SF	69985338410	Facebook	f	Facebook	DK	Denmark	16	1	192984	59000	1551	415
Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	f	Facebook	DK	Denmark	27	1	192973	53000	1603	348
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	f	Facebook	DK	Denmark	6	1	189993	79999	1739	428
Ørsted		170902079673829	Facebook	f	Facebook	DK	Denmark	8	1	170992	34000	2235	441
Jens-Henrik Kirk	Kirk Jens-Henrik	683682235062292	Facebook	f	Facebook	DK	Denmark	5	1	169995	67000	1539	307
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	f	Facebook	DK	Denmark	7	1	166993	36000	2168	428
European Greens		141366725876424	Facebook	f	Facebook	DK	Denmark	5	1	161259	80614	5109	1036
Dansk Sygeplejeråd		141531689719	Facebook	f	Facebook	DK	Denmark	4	1	160995	64999	1485	334
Red Barnet Ungdom		146956228206	Facebook	f	Facebook	DK	Denmark	11	1	160988	43999	1297	294
UNHCR Danmark		924692171033381	Facebook	f	Facebook	DK	Denmark	3	1	159997	65000	2141	870
Djøf		98486774725	Facebook	f	Facebook	DK	Denmark	4	1	159996	35000	401	160
Fødevarestyrelsen		193742700647166	Facebook	f	Facebook	DK	Denmark	12	1	153988	42000	480	80
Sofie Carsten Nielsen		148900938515423	Facebook	f	Facebook	DK	Denmark	4	1	150995	29999	414	200
PlanBørnefonden		399210657232918	Facebook	f	Facebook	DK	Denmark	14	1	150986	38000	681	160
Mia Tang	Mia Tang	358828094665364	Facebook	f	Facebook	DK	Denmark	15	1	141985	30000	1966	455
Ligestillingsministeren	Udenrigsministeriet	387013465118442	Facebook	f	Facebook	DK	Denmark	105	1	141895	12000	1820	107
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	f	Facebook	DK	Denmark	54	1	137682	31943	1650	307
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	f	Facebook	DK	Denmark	7	1	134993	33000	1204	321
Morten Løkkegaard		143232155749217	Facebook	f	Facebook	DK	Denmark	7	1	134991	59999	1016	200
Uafhængige Demokrater		155096411698583	Facebook	f	Facebook	DK	Denmark	8	1	134852	29972	668	214
