audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	IT	Italy	15487	4590	46753554	17202210	221818	24143
m45_54	male (45-54)	IT	Italy	15325	4454	41358073	14559067	231924	23879
m18_24	male (18-24)	IT	Italy	13464	4105	40187715	15093066	169989	17283
f55_64	female (55-64)	IT	Italy	14585	4300	38238661	13763661	222428	23995
m35_44	male (35-44)	IT	Italy	15684	4567	36758975	13120460	198082	20683
f45_54	female (45-54)	IT	Italy	15808	4536	36625905	13212884	209602	23946
m55_64	male (55-64)	IT	Italy	14156	4230	35778183	12482361	203596	20083
f25_34	female (25-34)	IT	Italy	15811	4646	32869966	12411596	151792	19120
f18_24	female (18-24)	IT	Italy	13721	4152	31970979	12212472	126540	13465
f35_44	female (35-44)	IT	Italy	16122	4631	28833770	10654833	156110	18948
f65_	female (65+)	IT	Italy	12863	3818	27342946	9715992	164969	16881
m65_	male (65+)	IT	Italy	12495	3777	26444067	9142161	156729	15173
f13_17	female (13-17)	IT	Italy	1779	706	3781142	1375039	12216	572
m13_17	male (13-17)	IT	Italy	1792	698	3742405	1359288	14976	669
u35_44	unknown (35-44)	IT	Italy	11108	3519	366909	134160	2070	245
u25_34	unknown (25-34)	IT	Italy	9567	3171	294180	109559	1458	183
u45_54	unknown (45-54)	IT	Italy	10196	3305	232842	83783	1383	162
u55_64	unknown (55-64)	IT	Italy	8032	2733	126082	44766	760	84
u65_	unknown (65+)	IT	Italy	7261	2532	120313	42376	712	80
u18_24	unknown (18-24)	IT	Italy	6060	2180	108460	39516	545	54
u13_17	unknown (13-17)	IT	Italy	864	408	14482	5170	55	2
