gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	CZ	Czechia	4204	826	22287309	7721186	77594	20188
m	male	CZ	Czechia	4072	817	32807614	11302362	126294	30333
u	unknown	CZ	Czechia	3341	747	205557	70083	828	203
