advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	100_1k	100 - 1k	UK	United Kingdom	4488	1	56970287	17923916	611772	115972
People's Vote UK	People's Vote	748608695327755	Facebook	100_1k	100 - 1k	UK	United Kingdom	3501	1	43289687	13177350	503706	99052
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	100_1k	100 - 1k	UK	United Kingdom	3886	1	23568127	8146476	220758	38675
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	100_1k	100 - 1k	UK	United Kingdom	2378	1	20156109	7833158	165038	28725
The Labour Party	The Labour Party	25749647410	Facebook	100_1k	100 - 1k	UK	United Kingdom	638	1	18260207	7423550	122570	26524
We are the 52%	We are the 52%	466744973727718	Facebook	100_1k	100 - 1k	UK	United Kingdom	278	1	14294235	6282717	45309	8569
38 Degrees	38 Degrees	200006375787	Facebook	100_1k	100 - 1k	UK	United Kingdom	642	1	13238383	5222497	86797	16473
Conservatives	The Conservative Party	8807334278	Facebook	100_1k	100 - 1k	UK	United Kingdom	2197	1	11657337	3694199	127241	22311
Best For Britain	Best for Britain	1863944713844924	Facebook	100_1k	100 - 1k	UK	United Kingdom	824	1	7815045	2632066	84206	17572
Kialo		729627343834501	Facebook	100_1k	100 - 1k	UK	United Kingdom	244	1	5919858	2355395	55758	14239
Right To Vote	Right to Vote	408236463256774	Facebook	100_1k	100 - 1k	UK	United Kingdom	358	1	4091944	979536	46091	8946
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	100_1k	100 - 1k	UK	United Kingdom	731	1	3898455	1297011	42049	7988
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	100_1k	100 - 1k	UK	United Kingdom	147	1	3790693	1313654	29812	6292
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	100_1k	100 - 1k	UK	United Kingdom	141	1	3605396	1365301	26142	5480
School Cuts	National Education Union	871798409656672	Facebook	100_1k	100 - 1k	UK	United Kingdom	157	1	3302800	764246	36031	6943
Alex Salmond	Slainte Media	136191876445102	Facebook	100_1k	100 - 1k	UK	United Kingdom	90	1	2969224	1211425	14711	2764
Instant PPI UK		616112792139038	Facebook	100_1k	100 - 1k	UK	United Kingdom	42	1	2517694	989284	23269	6527
The Week UK	The Week	177855115588808	Facebook	100_1k	100 - 1k	UK	United Kingdom	139	1	2427159	950247	16644	3385
Renew	Renew  Party	1923371311278106	Facebook	100_1k	100 - 1k	UK	United Kingdom	179	1	2321887	513455	27793	5335
Property & Business Info		562032903912680	Facebook	100_1k	100 - 1k	UK	United Kingdom	287	1	2218515	543820	29874	5819
London Labour Party	The London Labour Party 	474613052643462	Facebook	100_1k	100 - 1k	UK	United Kingdom	85	1	2211307	813534	15539	3391
TheArticle	TheArticle	607840469632004	Facebook	100_1k	100 - 1k	UK	United Kingdom	22	1	2086337	912637	7318	1887
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	100_1k	100 - 1k	UK	United Kingdom	36	1	2076040	894050	12798	2673
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	100_1k	100 - 1k	UK	United Kingdom	24	1	2066418	849089	3616	821
Andy Street	The Conservative Party	625464517632792	Facebook	100_1k	100 - 1k	UK	United Kingdom	635	1	1929420	722062	20332	2314
