age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	PT	Portugal	552	229	1399237	532727	3051	296
18_24	18-24	PT	Portugal	3621	1047	18540135	7771969	56561	9936
25_34	25-34	PT	Portugal	4156	1175	11280401	4648864	39551	6589
35_44	35-44	PT	Portugal	4060	1152	8054734	3172753	28061	4379
45_54	45-54	PT	Portugal	4040	1105	5862503	2245960	21733	3122
55_64	55-64	PT	Portugal	3267	982	4292033	1618501	16670	1948
65_	65+	PT	Portugal	2763	862	3478658	1316984	13986	1669
