advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	m	male	CY	Cyprus	84	1	1676862	501226	6182	192
European Parliament		178362315106	Facebook	m	male	CY	Cyprus	19	1	1383578	608838	7725	1632
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	m	male	CY	Cyprus	27	1	897002	327484	2982	355
European Parliament Office in Cyprus		205478755729	Facebook	m	male	CY	Cyprus	9	1	823178	356954	3859	714
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	m	male	CY	Cyprus	65	1	741103	155857	3626	0
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	m	male	CY	Cyprus	22	1	702430	269669	2283	195
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	m	male	CY	Cyprus	48	1	614678	135004	3007	0
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	m	male	CY	Cyprus	22	1	579777	135513	1272	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	m	male	CY	Cyprus	19	1	497824	125366	1535	89
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	m	male	CY	Cyprus	21	1	391592	87534	1295	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	m	male	CY	Cyprus	23	1	378794	81955	1619	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	m	male	CY	Cyprus	28	1	369522	84041	1820	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	m	male	CY	Cyprus	38	1	326928	93718	2584	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	m	male	CY	Cyprus	9	1	290594	85339	686	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	m	male	CY	Cyprus	16	1	255682	56906	1105	0
γυρίζουμε		278308089460720	Facebook	m	male	CY	Cyprus	6	1	254493	112066	1723	395
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	m	male	CY	Cyprus	7	1	252518	109203	461	26
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	m	male	CY	Cyprus	6	1	242146	108193	680	66
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	m	male	CY	Cyprus	11	1	237287	49830	713	0
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	m	male	CY	Cyprus	13	1	207345	57177	753	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	m	male	CY	Cyprus	5	1	182230	78029	1359	263
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m	male	CY	Cyprus	15	1	161339	66439	307	79
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m	male	CY	Cyprus	39	1	159613	72893	250	60
Power Beach		484571345318227	Facebook	m	male	CY	Cyprus	1	1	152809	76405	75	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	m	male	CY	Cyprus	12	1	129278	27478	767	0
Dr. Eleni Stavrou		822417261217421	Facebook	m	male	CY	Cyprus	6	1	121567	29148	368	0
Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	m	male	CY	Cyprus	6	1	119889	28249	232	42
Kialo		729627343834501	Facebook	m	male	CY	Cyprus	11	1	111240	39102	283	68
VoteWatch Europe		355087424564148	Facebook	m	male	CY	Cyprus	5	1	93180	38792	167	58
Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	m	male	CY	Cyprus	13	1	90118	23337	957	0
European Greens	European Greens	141366725876424	Facebook	m	male	CY	Cyprus	6	1	89474	38994	316	93
Takis Hadjigeorgiou		610639632353466	Facebook	m	male	CY	Cyprus	3	1	85187	17037	226	0
Μαρία Παστελλά		408568246617951	Facebook	m	male	CY	Cyprus	7	1	74784	16720	372	0
VICE Greece		187580104777775	Facebook	m	male	CY	Cyprus	8	1	70213	16537	130	0
European Commission		107898832590939	Facebook	m	male	CY	Cyprus	3	1	61619	30809	172	43
EU Environment		305608429284	Facebook	m	male	CY	Cyprus	2	1	60614	29154	291	56
EEA and Norway Grants		70937137362	Facebook	m	male	CY	Cyprus	1	1	60060	24024	11	0
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	m	male	CY	Cyprus	4	1	59781	19172	190	24
Katerina Christophidou		131599480586562	Facebook	m	male	CY	Cyprus	5	1	59112	12755	207	0
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	m	male	CY	Cyprus	2	1	55545	23521	234	41
Leyla Hüseyin Kıralp		405321523588438	Facebook	m	male	CY	Cyprus	9	1	55181	14607	594	0
Ιακώβου Βάκης		250160905888958	Facebook	m	male	CY	Cyprus	2	1	42994	8599	155	0
Tiny Humans Etc		218868801931921	Facebook	m	male	CY	Cyprus	1	1	42187	8437	83	0
Ιακώβου Βάκης		332523037613071	Facebook	m	male	CY	Cyprus	5	1	39612	7768	356	0
Yiannos Lakkotrypis		750357328668972	Facebook	m	male	CY	Cyprus	7	1	39429	10055	437	0
Hoxton Capital Management		353185345195139	Facebook	m	male	CY	Cyprus	8	1	38649	16980	132	38
VOIS Cyprus		571975636495930	Facebook	m	male	CY	Cyprus	3	1	38466	9570	175	0
Adore Nature Cyprus		1849286755152187	Facebook	m	male	CY	Cyprus	1	1	34248	6849	67	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m	male	CY	Cyprus	38	1	34070	14241	150	28
Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	m	male	CY	Cyprus	6	1	33959	14124	498	0
yeniduzen		223172754383571	Facebook	m	male	CY	Cyprus	2	1	31890	6378	50	8
