advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd1	Yesterday	UK	United Kingdom	756	1	1457039	480998	23487	2189
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd1	Yesterday	UK	United Kingdom	134	1	593291	213095	9453	1382
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	rd1	Yesterday	UK	United Kingdom	55	1	306082	103818	2571	596
The Labour Party	The Labour Party	25749647410	Facebook	rd1	Yesterday	UK	United Kingdom	2	1	266666	106666	616	308
WWF UK		311627208673	Facebook	rd1	Yesterday	UK	United Kingdom	8	1	124999	53000	485	162
Global Justice Now	Global Justice Now	6707857033	Facebook	rd1	Yesterday	UK	United Kingdom	142	1	112625	19000	4697	0
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rd1	Yesterday	UK	United Kingdom	1	1	99999	39999	115	23
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	rd1	Yesterday	UK	United Kingdom	60	1	99818	21799	1641	115
Labour South East	The Labour Party.	123817579216	Facebook	rd1	Yesterday	UK	United Kingdom	2	1	74999	30000	866	347
Welsh Labour	Welsh Labour	159670677391384	Facebook	rd1	Yesterday	UK	United Kingdom	3	1	69165	25833	1378	270
Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	rd1	Yesterday	UK	United Kingdom	2	1	58332	29166	2217	530
Labour East	The Labour Party	407402162736656	Facebook	rd1	Yesterday	UK	United Kingdom	4	1	51032	21666	561	183
TheArticle	TheArticle	607840469632004	Facebook	rd1	Yesterday	UK	United Kingdom	2	1	50099	20000	127	57
Labour North West	the Labour Party	61950489543	Facebook	rd1	Yesterday	UK	United Kingdom	2	1	49999	19999	384	77
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	rd1	Yesterday	UK	United Kingdom	4	1	49999	19999	674	308
School Cuts	National Education Union	871798409656672	Facebook	rd1	Yesterday	UK	United Kingdom	8	1	46997	12333	305	0
Scottish Labour Party	Scottish Labour	310039442421596	Facebook	rd1	Yesterday	UK	United Kingdom	3	1	43332	16166	500	187
The City of Edinburgh Council	The City of Edinburgh Council	124181887611335	Facebook	rd1	Yesterday	UK	United Kingdom	1	1	39999	20000	115	23
Alex Salmond	Slainte Media	136191876445102	Facebook	rd1	Yesterday	UK	United Kingdom	4	1	37749	7500	345	57
London Gov	the Greater London Authority	713179875369048	Facebook	rd1	Yesterday	UK	United Kingdom	20	1	34112	12817	459	40
City Index		212613938870867	Facebook	rd1	Yesterday	UK	United Kingdom	1	1	33333	16666	192	38
Jeremy Corbyn	The Labour Party	330250343871	Facebook	rd1	Yesterday	UK	United Kingdom	1	1	33333	16666	192	38
Paul Bristow	Conservatives	293864561226540	Facebook	rd1	Yesterday	UK	United Kingdom	96	1	31967	0	3665	0
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	rd1	Yesterday	UK	United Kingdom	2	1	29999	7500	114	0
Mayor of London	the Greater London Authority	360322167647280	Facebook	rd1	Yesterday	UK	United Kingdom	5	1	29998	6750	143	0
USR Diaspora	USR Diaspora	1793510380925494	Facebook	rd1	Yesterday	UK	United Kingdom	6	1	29994	6000	687	0
London Labour Party	The London Labour Party 	474613052643462	Facebook	rd1	Yesterday	UK	United Kingdom	8	1	28589	6987	159	23
European Greens	European Greens	141366725876424	Facebook	rd1	Yesterday	UK	United Kingdom	3	1	25667	12762	133	23
Cheltenham Liberal Democrats	Cheltenham Liberal Democrats	176267409201041	Facebook	rd1	Yesterday	UK	United Kingdom	2	1	24999	7499	86	9
Saving The Survivors	Saving the Survivors	670366153004695	Facebook	rd1	Yesterday	UK	United Kingdom	1	1	24999	12500	28	0
