advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	55_64	55-64	UK	United Kingdom	21	1	438100	196780	1589	434
Conservatives	The Conservative Party	8807334278	Facebook	55_64	55-64	UK	United Kingdom	721	1	432169	62715	23002	53
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	55_64	55-64	UK	United Kingdom	18	1	206957	85963	3813	808
The Labour Party	The Labour Party	25749647410	Facebook	55_64	55-64	UK	United Kingdom	10	1	206143	88011	1751	535
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	UK	United Kingdom	3	1	138802	66495	2393	856
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	55_64	55-64	UK	United Kingdom	265	1	67228	13405	2846	0
GMB Union	GMB Union	103295786760891	Facebook	55_64	55-64	UK	United Kingdom	4	1	51313	10262	137	0
38 Degrees	38 Degrees	200006375787	Facebook	55_64	55-64	UK	United Kingdom	7	1	39808	10985	211	0
People's Vote UK	People's Vote	748608695327755	Facebook	55_64	55-64	UK	United Kingdom	15	1	37478	9102	454	52
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	55_64	55-64	UK	United Kingdom	1	1	28594	14297	82	16
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	55_64	55-64	UK	United Kingdom	2	1	21498	4299	138	22
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	55_64	55-64	UK	United Kingdom	3	1	17846	5186	205	28
Alex Salmond	Slainte Media	136191876445102	Facebook	55_64	55-64	UK	United Kingdom	1	1	15291	3058	35	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	55_64	55-64	UK	United Kingdom	5	1	15274	3055	121	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	55_64	55-64	UK	United Kingdom	1	1	14329	7164	82	16
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	55_64	55-64	UK	United Kingdom	14	1	7407	2780	168	0
Global Justice Now	Global Justice Now	6707857033	Facebook	55_64	55-64	UK	United Kingdom	1	1	7094	1418	16	0
West Midlands Labour	The Labour Party	1243222025739706	Facebook	55_64	55-64	UK	United Kingdom	4	1	5380	1673	66	0
