advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	f	female	FI	Finland	311	1	12482913	4871202	79434	18032
European Parliament		178362315106	Facebook	f	female	FI	Finland	82	1	5593094	2598524	41370	15743
WWF Suomi		119054448115588	Facebook	f	female	FI	Finland	25	1	5278992	2486124	20072	4913
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	f	female	FI	Finland	96	1	2582110	986908	13938	2503
Kokoomus	Kokoomus	201285237101	Facebook	f	female	FI	Finland	614	1	1016725	175225	41354	1056
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	f	female	FI	Finland	46	1	787269	292511	4484	274
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	f	female	FI	Finland	17	1	725818	180963	11372	2504
European Greens		141366725876424	Facebook	f	female	FI	Finland	33	1	658030	246260	6413	1452
Keskusta	Suomen Keskusta	55312855747	Facebook	f	female	FI	Finland	33	1	643010	156646	2852	310
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	f	female	FI	Finland	33	1	553281	127584	3785	389
Oatly		585888148224935	Facebook	f	female	FI	Finland	3	1	528343	216915	3886	760
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	f	female	FI	Finland	47	1	496959	143150	3205	101
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	f	female	FI	Finland	40	1	476539	161161	4394	805
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	f	female	FI	Finland	309	1	473242	71255	19937	0
Liike Nyt		194677504471503	Facebook	f	female	FI	Finland	26	1	431901	127640	4101	897
K-Supermarket		380462231997295	Facebook	f	female	FI	Finland	6	1	422271	181342	8073	1813
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	f	female	FI	Finland	45	1	403728	125170	3126	278
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	f	female	FI	Finland	32	1	335055	76052	4117	452
Henna Partanen		272647342835936	Facebook	f	female	FI	Finland	9	1	332125	96026	2345	375
Timo Huhtamäki		2161903010535300	Facebook	f	female	FI	Finland	11	1	316374	135128	1719	491
Mikkel Näkkäläjärvi		617733068345315	Facebook	f	female	FI	Finland	92	1	290814	71591	4498	76
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	f	female	FI	Finland	54	1	289908	80265	2912	54
Hans Adolf Ehrnrooth	Turvallinen ja vakaa Eurooppa ry	747915358921075	Facebook	f	female	FI	Finland	20	1	281079	60857	1020	0
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	f	female	FI	Finland	5	1	277683	110198	2882	548
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	f	female	FI	Finland	6	1	253555	98801	499	48
