audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	FR	France	9351	2576	23686551	9277432	187033	33023
f25_34	female (25-34)	FR	France	9778	2688	22591740	8668195	183508	31063
f18_24	female (18-24)	FR	France	7422	2363	22155761	8858067	139881	22876
f35_44	female (35-44)	FR	France	9822	2648	19447718	7350288	171648	29339
m35_44	male (35-44)	FR	France	9321	2529	18230230	7010906	159826	28784
m18_24	male (18-24)	FR	France	7181	2283	17822752	7183658	111127	18492
f45_54	female (45-54)	FR	France	9433	2531	16385913	6185221	152792	25461
m45_54	male (45-54)	FR	France	8911	2422	13966076	5316764	128830	22838
f55_64	female (55-64)	FR	France	8451	2337	13192586	4903811	129020	20891
m55_64	male (55-64)	FR	France	8017	2258	9717116	3634959	94678	16416
f65_	female (65+)	FR	France	7447	2066	9585057	3522694	91178	13613
m65_	male (65+)	FR	France	7089	2008	7380610	2749995	68901	11369
f13_17	female (13-17)	FR	France	1114	465	4223958	1752503	10489	828
m13_17	male (13-17)	FR	France	1098	443	1669666	654959	8193	698
u35_44	unknown (35-44)	FR	France	7407	2162	580945	214184	5070	799
u25_34	unknown (25-34)	FR	France	7089	2137	513805	190542	4225	625
u45_54	unknown (45-54)	FR	France	6619	1980	331676	122234	2948	472
u65_	unknown (65+)	FR	France	4983	1560	200256	71596	1990	262
u55_64	unknown (55-64)	FR	France	5366	1720	197575	71603	1933	304
u18_24	unknown (18-24)	FR	France	4641	1599	131911	47926	1014	111
u13_17	unknown (13-17)	FR	France	671	339	9415	3540	46	2
