day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	SE	Sweden	1009	184	2312129	636112	15671	3612
d126	2019-05-06	SE	Sweden	1154	215	2863953	760402	19364	4565
d125	2019-05-05	SE	Sweden	1115	224	3719218	1152402	28563	6586
d124	2019-05-04	SE	Sweden	1100	227	3658940	1125902	28135	6526
d123	2019-05-03	SE	Sweden	1162	237	4230335	1348791	28643	7088
d122	2019-05-02	SE	Sweden	922	229	2079351	689129	15240	3680
d121	2019-05-01	SE	Sweden	828	232	1495973	447118	12683	3269
d120	2019-04-30	SE	Sweden	1044	253	1792495	539126	14847	3783
d119	2019-04-29	SE	Sweden	1058	244	1676408	514461	14008	3604
d118	2019-04-28	SE	Sweden	951	232	1264584	408836	11093	2950
d117	2019-04-27	SE	Sweden	922	224	1123078	366654	9623	2445
d116	2019-04-26	SE	Sweden	980	231	1131003	364798	9722	2418
d115	2019-04-25	SE	Sweden	881	231	840573	275248	7784	1930
d114	2019-04-24	SE	Sweden	809	218	686773	222537	5948	1507
d113	2019-04-23	SE	Sweden	817	222	920476	305151	6463	1653
d112	2019-04-22	SE	Sweden	780	219	607652	211699	4636	1242
d111	2019-04-21	SE	Sweden	825	233	842221	297720	6396	1752
d110	2019-04-20	SE	Sweden	822	241	967940	352579	6949	1957
d109	2019-04-19	SE	Sweden	849	251	859185	301044	5933	1547
d108	2019-04-18	SE	Sweden	867	264	825588	285530	5714	1494
d107	2019-04-17	SE	Sweden	877	281	841290	298432	5896	1519
d106	2019-04-16	SE	Sweden	940	299	864216	286042	7176	1797
d105	2019-04-15	SE	Sweden	1029	333	2054230	760018	13811	3602
d104	2019-04-14	SE	Sweden	1049	346	1203997	408953	9611	2410
d103	2019-04-13	SE	Sweden	1063	359	1220903	408371	9710	2412
d102	2019-04-12	SE	Sweden	1135	379	1644842	563962	13594	3134
d101	2019-04-11	SE	Sweden	1071	382	1568703	602815	14393	3503
d100	2019-04-10	SE	Sweden	1000	374	1620043	605364	14959	3744
d099	2019-04-09	SE	Sweden	997	362	1491827	547000	14099	3413
d098	2019-04-08	SE	Sweden	989	354	1992150	736284	18966	4242
d097	2019-04-07	SE	Sweden	928	333	1093551	367246	8103	2088
d096	2019-04-06	SE	Sweden	918	333	984967	319366	7819	2018
d095	2019-04-05	SE	Sweden	976	345	1320849	400529	12077	2880
d094	2019-04-04	SE	Sweden	852	324	1092559	341679	10426	2389
d093	2019-04-03	SE	Sweden	809	305	1357877	460130	9733	2237
d092	2019-04-02	SE	Sweden	731	285	810292	279511	7344	1671
d091	2019-04-01	SE	Sweden	691	264	1513678	566296	21616	4572
d090	2019-03-31	SE	Sweden	798	257	1301714	465899	11799	2965
d089	2019-03-30	SE	Sweden	782	251	1338060	470325	11957	3018
d088	2019-03-29	SE	Sweden	823	266	1542846	543149	14140	3766
d087	2019-03-28	SE	Sweden	787	245	1314948	494856	12663	3380
d086	2019-03-27	SE	Sweden	765	234	1311515	466571	11531	2874
d085	2019-03-26	SE	Sweden	692	198	1015141	374234	9153	2302
d084	2019-03-25	SE	Sweden	680	193	995275	369355	8947	2284
d083	2019-03-24	SE	Sweden	687	200	1022482	385757	9167	2479
d082	2019-03-23	SE	Sweden	690	201	1030991	392714	9080	2464
d081	2019-03-22	SE	Sweden	712	214	1136440	423774	9780	2453
d080	2019-03-21	SE	Sweden	690	212	1252058	434963	10677	2604
d079	2019-03-20	SE	Sweden	629	188	926258	360268	8224	2105
d078	2019-03-19	SE	Sweden	663	194	1054213	373809	8976	2181
d077	2019-03-18	SE	Sweden	630	188	1159352	413744	9901	2513
d076	2019-03-17	SE	Sweden	557	177	977605	368045	8183	2096
d075	2019-03-16	SE	Sweden	567	189	968561	364355	8500	2155
d074	2019-03-15	SE	Sweden	610	202	2154862	778709	18312	4464
d073	2019-03-14	SE	Sweden	566	187	1492285	548926	12748	3389
d072	2019-03-13	SE	Sweden	541	191	1136570	421334	10243	2522
d071	2019-03-12	SE	Sweden	536	200	1218849	420108	10413	2506
d070	2019-03-11	SE	Sweden	517	189	1235057	425231	9706	2435
d069	2019-03-10	SE	Sweden	487	194	1034554	381808	8414	2108
d068	2019-03-09	SE	Sweden	575	239	1416445	460890	11377	2725
d067	2019-03-08	SE	Sweden	604	253	2526411	867754	20048	5063
d066	2019-03-07	SE	Sweden	451	162	1121895	453974	8494	2342
d065	2019-03-06	SE	Sweden	450	133	839097	304478	7536	1870
d064	2019-03-05	SE	Sweden	430	129	748551	269631	6682	1709
d063	2019-03-04	SE	Sweden	520	119	831411	306753	8224	1661
d062	2019-03-03	SE	Sweden	282	111	364205	111624	2024	470
d061	2019-03-02	SE	Sweden	266	100	305393	85411	1768	429
d060	2019-03-01	SE	Sweden	273	101	372372	101305	1925	481
d059	2019-02-28	SE	Sweden	215	76	543035	181856	4393	1481
d058	2019-02-27	SE	Sweden	231	70	1180361	349462	4782	997
d057	2019-02-26	SE	Sweden	187	63	229386	72657	1253	333
d056	2019-02-25	SE	Sweden	156	57	635058	236252	5241	1055
d055	2019-02-24	SE	Sweden	133	50	94803	28015	512	100
d054	2019-02-23	SE	Sweden	134	50	104157	32887	557	109
d053	2019-02-22	SE	Sweden	139	53	170755	49298	1155	213
d052	2019-02-21	SE	Sweden	165	58	125684	39993	723	138
d051	2019-02-20	SE	Sweden	141	53	95800	32821	704	121
d050	2019-02-19	SE	Sweden	140	54	303158	138687	1085	221
d049	2019-02-18	SE	Sweden	142	55	308629	138734	1578	595
d048	2019-02-17	SE	Sweden	136	53	74862	25747	470	97
d047	2019-02-16	SE	Sweden	143	54	177346	57495	1141	231
d046	2019-02-15	SE	Sweden	143	54	153268	40671	1089	233
d045	2019-02-14	SE	Sweden	133	53	102158	31614	644	152
d044	2019-02-13	SE	Sweden	139	51	114383	31309	964	127
d043	2019-02-12	SE	Sweden	123	49	187942	48010	1458	297
d042	2019-02-11	SE	Sweden	118	46	97072	30597	459	92
d041	2019-02-10	SE	Sweden	106	41	89418	28385	386	76
d040	2019-02-09	SE	Sweden	106	43	117765	30429	827	162
d039	2019-02-08	SE	Sweden	116	43	509832	180171	3125	734
d038	2019-02-07	SE	Sweden	119	43	216333	60105	1118	334
d037	2019-02-06	SE	Sweden	120	43	341984	80936	3115	611
d036	2019-02-05	SE	Sweden	101	36	50504	16459	350	73
d035	2019-02-04	SE	Sweden	100	35	45964	15740	344	76
d034	2019-02-03	SE	Sweden	97	33	126757	58011	1149	514
d033	2019-02-02	SE	Sweden	95	34	38440	12311	252	47
d032	2019-02-01	SE	Sweden	103	37	175140	36990	763	151
d031	2019-01-31	SE	Sweden	179	35	354906	109737	2804	675
d030	2019-01-30	SE	Sweden	182	38	308544	96538	2805	639
d029	2019-01-29	SE	Sweden	162	36	273815	111751	2355	560
d028	2019-01-28	SE	Sweden	174	38	286832	113237	2410	568
d027	2019-01-27	SE	Sweden	153	34	267182	109180	2319	548
d026	2019-01-26	SE	Sweden	154	34	269161	109507	2337	551
d025	2019-01-25	SE	Sweden	158	36	272113	109497	2455	551
d024	2019-01-24	SE	Sweden	155	37	294025	117453	2550	628
d023	2019-01-23	SE	Sweden	164	38	334609	123217	3062	695
d022	2019-01-22	SE	Sweden	171	37	605305	243494	5002	1424
d021	2019-01-21	SE	Sweden	159	36	262235	109104	2292	552
d020	2019-01-20	SE	Sweden	157	34	308863	118249	2690	630
d019	2019-01-19	SE	Sweden	157	34	254829	107415	2229	539
d018	2019-01-18	SE	Sweden	167	36	468227	164327	2897	784
d017	2019-01-17	SE	Sweden	166	38	264250	110697	2309	548
d016	2019-01-16	SE	Sweden	159	34	265846	111152	2312	548
d015	2019-01-15	SE	Sweden	155	36	260971	108666	2060	507
d014	2019-01-14	SE	Sweden	145	32	161971	62493	1491	365
d013	2019-01-13	SE	Sweden	135	30	160343	62183	1475	362
d012	2019-01-12	SE	Sweden	140	35	185612	67652	1511	368
d011	2019-01-11	SE	Sweden	139	35	187461	67072	1498	363
d010	2019-01-10	SE	Sweden	137	32	357526	160492	1921	456
d009	2019-01-09	SE	Sweden	148	30	511399	157938	3452	937
