advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	female	SI	Slovenia	35	1	2867027	1223451	11516	2623
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	f	female	SI	Slovenia	137	1	854651	223139	6043	34
Franc Bogovič		288826994603012	Facebook	f	female	SI	Slovenia	10	1	681852	314617	1901	340
Romana Tomc		1025408990823719	Facebook	f	female	SI	Slovenia	22	1	346816	86499	988	50
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	f	female	SI	Slovenia	16	1	271254	92209	566	35
European Greens		141366725876424	Facebook	f	female	SI	Slovenia	9	1	221049	110294	1101	392
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	f	female	SI	Slovenia	51	1	218742	53508	2164	0
Kialo		729627343834501	Facebook	f	female	SI	Slovenia	330	1	148043	62946	751	190
Lumar hiše		117782661584893	Facebook	f	female	SI	Slovenia	2	1	117800	58900	587	117
Neva Grašič		2235496013147745	Facebook	f	female	SI	Slovenia	11	1	103424	23872	485	0
Milan Zver		279397488827904	Facebook	f	female	SI	Slovenia	6	1	90825	34187	150	0
Siemens Slovenija		393074441061448	Facebook	f	female	SI	Slovenia	11	1	83838	16667	352	0
Evropska komisija v Sloveniji		100107313369390	Facebook	f	female	SI	Slovenia	1	1	75518	37759	188	37
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f	female	SI	Slovenia	54	1	65577	30811	161	32
Patricija Šulin		1541413339429015	Facebook	f	female	SI	Slovenia	6	1	54164	23995	330	40
Greenpeace Slovenija		195508530477478	Facebook	f	female	SI	Slovenia	10	1	53858	12273	648	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	f	female	SI	Slovenia	10	1	48534	12683	494	39
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f	female	SI	Slovenia	30	1	45910	21770	88	28
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f	female	SI	Slovenia	24	1	39348	8549	129	0
Tanja Fajon		73452413740	Facebook	f	female	SI	Slovenia	3	1	33194	6639	65	0
European Commission		107898832590939	Facebook	f	female	SI	Slovenia	8	1	32546	10420	92	6
Sensilab.si		384202598293956	Facebook	f	female	SI	Slovenia	4	1	31596	6099	236	0
European Youth Event		919232861444360	Facebook	f	female	SI	Slovenia	6	1	28364	13201	101	23
Give A Vote		2186129244970085	Facebook	f	female	SI	Slovenia	3	1	25336	5192	247	49
Greens/EFA in the European Parliament		150527751674751	Facebook	f	female	SI	Slovenia	12	1	24855	10283	30	5
