advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Veriff		959442754113350	Facebook	d094	2019-04-04	EE	Estonia	2	1	16425	7125	34	6
Civil Liberties Union for Europe		1424938757739868	Facebook	d094	2019-04-04	EE	Estonia	1	1	12499	2500	24	0
Kokoomus	Kokoomus	201285237101	Facebook	d094	2019-04-04	EE	Estonia	4	1	6625	2517	66	25
Tartumaa Rohelised		1353771811435346	Facebook	d094	2019-04-04	EE	Estonia	1	1	6248	1249	10	0
Pepe Mardiste		1436271733110292	Facebook	d094	2019-04-04	EE	Estonia	1	1	6097	1219	10	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d094	2019-04-04	EE	Estonia	25	1	2195	1018	2	1
YanaToom.ee		2367048563336709	Facebook	d094	2019-04-04	EE	Estonia	1	1	1999	1000	19	0
Стражи		310613372788542	Facebook	d094	2019-04-04	EE	Estonia	2	1	1737	369	33	0
EMY		815299865514464	Facebook	d094	2019-04-04	EE	Estonia	2	1	1722	344	5	0
LandCredit.ee		238982800363576	Facebook	d094	2019-04-04	EE	Estonia	1	1	1249	250	24	0
Videograaf		681238698922700	Facebook	d094	2019-04-04	EE	Estonia	1	1	1249	250	24	0
Kialo		729627343834501	Facebook	d094	2019-04-04	EE	Estonia	2	1	1185	528	8	1
Ozan Yanar		730847103593100	Facebook	d094	2019-04-04	EE	Estonia	2	1	941	186	10	1
COMODULE		590325834410648	Facebook	d094	2019-04-04	EE	Estonia	1	1	624	124	12	0
Humble Household		1746853745395190	Facebook	d094	2019-04-04	EE	Estonia	2	1	561	132	5	1
NOFIR - bringing value to marine waste		467976939969473	Facebook	d094	2019-04-04	EE	Estonia	2	1	485	242	0	0
Democracy Alive		277008469606499	Facebook	d094	2019-04-04	EE	Estonia	1	1	437	218	2	0
Guardian Weekly		64525551258	Facebook	d094	2019-04-04	EE	Estonia	4	1	420	171	0	0
European Commission		107898832590939	Facebook	d094	2019-04-04	EE	Estonia	1	1	210	105	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d094	2019-04-04	EE	Estonia	3	1	191	95	0	0
EEA and Norway Grants		70937137362	Facebook	d094	2019-04-04	EE	Estonia	1	1	174	69	0	0
Collision Conf		205093963028353	Facebook	d094	2019-04-04	EE	Estonia	8	1	155	51	2	0
VoteWatch Europe		355087424564148	Facebook	d094	2019-04-04	EE	Estonia	6	1	150	63	0	0
Arte		656089814494677	Facebook	d094	2019-04-04	EE	Estonia	3	1	129	57	0	0
Give A Vote		2186129244970085	Facebook	d094	2019-04-04	EE	Estonia	1	1	111	44	0	0
