region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
blekinge_county	Blekinge County	SE	Sweden	4248	644	171196	43375	1528	322
dalarna_county	Dalarna County	SE	Sweden	4542	695	844688	226917	7290	2011
gotland_county	Gotland County	SE	Sweden	3769	552	65939	12898	761	113
gavleborg_county	Gävleborg County	SE	Sweden	4581	701	563020	171020	4239	578
halland_county	Halland County	SE	Sweden	4649	723	486566	155427	4115	1266
jamtland_county	Jämtland County	SE	Sweden	4158	629	443023	111187	4169	1523
jonkoping_county	Jönköping County	SE	Sweden	4679	723	408039	105897	3284	780
kalmar_county	Kalmar County	SE	Sweden	4413	674	276034	63869	2451	504
kronoberg_county	Kronoberg County	SE	Sweden	4381	669	216937	49350	1741	347
norrbotten_county	Norrbotten County	SE	Sweden	4658	702	662115	208558	4754	1049
skane_county	Skåne County	SE	Sweden	5728	958	3436659	1052844	32047	7247
stockholm_county	Stockholm County	SE	Sweden	6341	1094	11687641	3492568	102953	23628
sodermanland_county	Södermanland County	SE	Sweden	4719	738	445015	119727	3984	1062
uppsala_county	Uppsala County	SE	Sweden	5072	789	1221249	315472	8128	1835
varmland_county	Värmland County	SE	Sweden	4546	688	1434946	404591	11589	3358
vasterbotten_county	Västerbotten County	SE	Sweden	4650	707	594440	181868	4839	1401
vasternorrland_county	Västernorrland County	SE	Sweden	4378	660	267759	68329	2397	511
vastmanland_county	Västmanland County	SE	Sweden	4616	713	660964	150385	6100	1270
vastra_gotaland_county	Västra Götaland County	SE	Sweden	5826	960	5722981	1757224	51991	12119
orebro_county	Örebro County	SE	Sweden	4559	685	1033449	279664	9515	1278
ostergotland_county	Östergötland County	SE	Sweden	4909	767	1137556	298722	9273	2279
