advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jörgen Warborn EU-kandidat		56002955332	Facebook	halland_county	Halland County	SE	Sweden	59	1	183374	71831	2100	721
Moderaterna Kungsbacka		121182911263997	Facebook	halland_county	Halland County	SE	Sweden	7	1	77475	21000	300	111
Marknadsföreningen i Halland		163864453667034	Facebook	halland_county	Halland County	SE	Sweden	1	1	45468	9093	84	42
Liberalerna Varberg	Liberalerna Varberg	780698325379963	Facebook	halland_county	Halland County	SE	Sweden	3	1	18844	6704	174	62
Socialdemokraterna i Varberg	SVENSSON-STOLTZ THERESE EBBA VIKTORIA	155120071294454	Facebook	halland_county	Halland County	SE	Sweden	3	1	14997	3000	184	64
Solkraft Sverige		1531207330504867	Facebook	halland_county	Halland County	SE	Sweden	17	1	13394	5022	77	9
Rädda Barnen		72659261793	Facebook	halland_county	Halland County	SE	Sweden	558	1	12091	3964	104	25
Moderaterna i Varberg	Moderaterna	665682436792792	Facebook	halland_county	Halland County	SE	Sweden	3	1	10997	2000	64	9
Rebeckas-IT AB		401130726916598	Facebook	halland_county	Halland County	SE	Sweden	2	1	9913	1983	91	18
Plan International Sverige		382243262003	Facebook	halland_county	Halland County	SE	Sweden	317	1	7991	2770	69	16
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	halland_county	Halland County	SE	Sweden	28	1	7051	3383	62	30
Kungsbacka kommun		228827593798898	Facebook	halland_county	Halland County	SE	Sweden	1	1	6313	1262	58	11
jmm.nu		1597655106921453	Facebook	halland_county	Halland County	SE	Sweden	2	1	5998	1000	55	9
Europa Direkt Halland		250766161722636	Facebook	halland_county	Halland County	SE	Sweden	3	1	5247	1000	48	9
Kristdemokraterna Halland	Ferris Georgia Minnie Anna	727605503925235	Facebook	halland_county	Halland County	SE	Sweden	1	1	4999	1000	46	9
Kommunistiska Partiet i Halmstad	Halldin Ulf Hakan	1415814235348542	Facebook	halland_county	Halland County	SE	Sweden	1	1	3661	732	33	6
Vattenfall Sverige		608975645850217	Facebook	halland_county	Halland County	SE	Sweden	27	1	3636	1697	43	13
EU-kommissionen i Sverige		155824787799	Facebook	halland_county	Halland County	SE	Sweden	18	1	3561	1635	17	3
European Commission		107898832590939	Facebook	halland_county	Halland County	SE	Sweden	15	1	3429	1551	26	8
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	halland_county	Halland County	SE	Sweden	4	1	2508	1127	15	3
Greenpeace Sverige		95735961890	Facebook	halland_county	Halland County	SE	Sweden	257	1	2198	556	15	3
Centerpartiet	Centerpartiet	12690894340	Facebook	halland_county	Halland County	SE	Sweden	94	1	1922	607	27	6
European Parliament		178362315106	Facebook	halland_county	Halland County	SE	Sweden	57	1	1701	733	12	3
Röda Korset		111630258867610	Facebook	halland_county	Halland County	SE	Sweden	69	1	1530	418	6	2
Liberalerna	Liberalerna	132266740623	Facebook	halland_county	Halland County	SE	Sweden	59	1	1407	438	4	0
