audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	EE	Estonia	European Parliament		178362315106	Facebook	16	1	230370	89920	1570	432
m18_24	male (18-24)	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	29	1	206794	79905	664	89
m18_24	male (18-24)	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	10	1	205815	75704	743	152
m18_24	male (18-24)	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	91	1	147738	36249	1111	7
m18_24	male (18-24)	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	10	1	146368	62480	499	155
m18_24	male (18-24)	EE	Estonia	Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	7	1	145118	67134	297	78
m18_24	male (18-24)	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	26	1	122251	38553	582	60
m18_24	male (18-24)	EE	Estonia	Veriff		959442754113350	Facebook	3	1	104611	46038	189	37
m18_24	male (18-24)	EE	Estonia	Kialo		729627343834501	Facebook	296	1	95227	35954	610	144
m18_24	male (18-24)	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	38	1	59208	14766	650	63
m18_24	male (18-24)	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	21	1	43690	11589	250	0
m18_24	male (18-24)	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	31	1	38606	12254	612	0
m18_24	male (18-24)	EE	Estonia	European Greens	European Greens	141366725876424	Facebook	11	1	32779	12523	123	20
m18_24	male (18-24)	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	11	1	31513	6429	203	29
m18_24	male (18-24)	EE	Estonia	Keskerakond	Keskerakond	161252453921396	Facebook	10	1	25748	7132	160	0
m18_24	male (18-24)	EE	Estonia	EMY		815299865514464	Facebook	2	1	21403	4280	77	0
m18_24	male (18-24)	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	9	1	16300	3572	97	0
m18_24	male (18-24)	EE	Estonia	Riho Terras		2217643278496367	Facebook	3	1	15289	3738	103	13
m18_24	male (18-24)	EE	Estonia	Rimi Eesti		217485440760	Facebook	1	1	15145	7573	75	15
m18_24	male (18-24)	EE	Estonia	Yoko Alender		709212302463805	Facebook	25	1	10758	3651	216	0
m18_24	male (18-24)	EE	Estonia	Civil Liberties Union for Europe		1424938757739868	Facebook	1	1	8692	1738	17	0
m18_24	male (18-24)	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	32	1	8500	2608	183	0
m18_24	male (18-24)	EE	Estonia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	24	1	6799	1745	102	0
m18_24	male (18-24)	EE	Estonia	MTÜ Eesti Tuumajaam		153182254702931	Facebook	1	1	6416	1283	12	0
m18_24	male (18-24)	EE	Estonia	Стражи		310613372788542	Facebook	5	1	6258	2524	81	0
