advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ABB Formula E		490941397612413	Facebook	13_17	13-17	6	1	322522	135957	821	333
Huawei Europe		1709278142683543	Facebook	13_17	13-17	1	1	320330	160165	159	32
DGB Bundesvorstand		147245511963527	Facebook	13_17	13-17	1	1	315905	126362	315	63
Your Everyday Korean		1446749008800347	Facebook	13_17	13-17	4	1	310058	149194	182	0
Give A Vote		2186129244970085	Facebook	13_17	13-17	4	1	308478	120308	446	89
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	13_17	13-17	32	1	308113	120367	541	1
Industria		252084118203234	Facebook	13_17	13-17	1	1	299679	149840	173	34
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	13_17	13-17	29	1	295786	126157	135	24
ScribersHive		722350287934296	Facebook	13_17	13-17	1	1	288084	144042	33	0
UR Team		539695462729003	Facebook	13_17	13-17	1	1	280961	112384	55	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	13_17	13-17	17	1	267458	85901	1616	286
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	13_17	13-17	33	1	260322	85943	416	0
Alternativet	Alternativet	676061179094769	Facebook	13_17	13-17	3	1	252214	111205	3546	851
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	13_17	13-17	16	1	250047	73267	2309	479
Selenacup		695110977328384	Facebook	13_17	13-17	5	1	235053	102972	362	0
EEA and Norway Grants		70937137362	Facebook	13_17	13-17	1	1	234446	93778	46	0
Sawab Center En		858578634336951	Facebook	13_17	13-17	1	1	233543	93417	56	11
Gazeta Wyborcza		63563473556	Facebook	13_17	13-17	223	1	232415	61049	735	37
Politictee Correct		292246704741314	Facebook	13_17	13-17	7	1	230934	114743	1308	448
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	13_17	13-17	32	1	226132	75638	1208	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	13_17	13-17	148	1	212183	56410	761	27
Siegfried Muresan		731035500293728	Facebook	13_17	13-17	5	1	211497	87271	70	14
Ramblers Scotland	Ramblers Scotland	136198803072713	Facebook	13_17	13-17	8	1	211358	63495	534	0
bigFM		50957555959	Facebook	13_17	13-17	8	1	211024	66744	358	0
1Europa	Peter Glawischnig	320389701908367	Facebook	13_17	13-17	29	1	210021	64695	1501	250
Greenpeace Magyarország		35634348348	Facebook	13_17	13-17	35	1	209197	74169	552	45
Less Saves The Planet		222697015050981	Facebook	13_17	13-17	3	1	207309	102627	515	101
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	13_17	13-17	63	1	201175	44125	1015	53
Miljökämpar	Nilsson Patrik Topias Lennart	1702634723115004	Facebook	13_17	13-17	1	1	199999	100000	462	92
Jenk Oz		1368130286591310	Facebook	13_17	13-17	1	1	199998	100000	577	115
Landeszentrale für politische Bildung Thüringen	Landeszentrale für politische Bildung Thüringen	215460201802938	Facebook	13_17	13-17	37	1	198314	55660	1225	160
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	13_17	13-17	20	1	198205	84789	1094	267
Sofian El Sayd - 61e sur la liste régionale du PS bruxellois		1951525111537961	Facebook	13_17	13-17	2	1	196577	88173	421	72
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	13_17	13-17	523	1	195206	44715	6748	182
Roberta Metsola		406824526101449	Facebook	13_17	13-17	311	1	194364	58375	1936	67
DIE LINKE. NRW	DIE LINKE. NRW	150480805043795	Facebook	13_17	13-17	23	1	193853	56746	1304	194
HC Strache	FPÖ	74865038590	Facebook	13_17	13-17	66	1	187390	73601	1750	383
Parlament Europejski - Biuro we Wrocławiu	Parlament Europejski - Biuro we Wrocławiu	426735034064813	Facebook	13_17	13-17	3	1	186884	93442	884	192
CGTN		565225540184937	Facebook	13_17	13-17	3	1	186253	93126	82	16
Les Congolais Debout		1405739032827831	Facebook	13_17	13-17	5	1	184712	84964	493	80
Mohamed Moulay		164782878722	Facebook	13_17	13-17	1	1	184612	73845	36	0
Plaid Cymru	Plaid Cymru	26416930992	Facebook	13_17	13-17	13	1	181446	77888	1314	216
BikeForPeace		195630593782513	Facebook	13_17	13-17	1	1	180374	90187	45	9
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	13_17	13-17	6	1	177501	82038	937	189
Greenpeace Polska		32104614789	Facebook	13_17	13-17	15	1	176326	55541	325	28
Alfred Sant	Alfred Sant	537789116260209	Facebook	13_17	13-17	77	1	174492	55109	724	71
Mymindourhumanity		293192044804274	Facebook	13_17	13-17	4	1	173469	68266	269	0
Fútbol Santander		116723261685431	Facebook	13_17	13-17	1	1	172723	86362	15	0
IED - Istituto Europeo di Design		87614382847	Facebook	13_17	13-17	5	1	168179	56138	275	0
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	13_17	13-17	19	1	166695	59581	1225	266
Northenden World	Northenden World Admin	1692130001038191	Facebook	13_17	13-17	106	1	165607	29494	5735	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	13_17	13-17	97	1	164690	38431	754	7
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	13_17	13-17	4	1	163147	78882	130	4
Bundesministerium für Arbeit und Soziales	Bundesministerium für Arbeit und Soziales	108268845888673	Facebook	13_17	13-17	6	1	160642	69225	678	135
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	13_17	13-17	1	1	160567	80284	80	16
Sverige för UNHCR		643137272398136	Facebook	13_17	13-17	5	1	160494	59757	139	45
Grüne Jugend - Grünalternative Jugend	Grüne Jugend - Grünalternative Jugend	533665483708070	Facebook	13_17	13-17	21	1	159868	45143	854	0
Bananamia		185686561464778	Facebook	13_17	13-17	9	1	157102	74829	167	0
Крум Дончев/Krum Donchev		155516354469476	Facebook	13_17	13-17	7	1	156741	70745	71	0
Perseus Apparel		1112003955624720	Facebook	13_17	13-17	10	1	156549	33012	315	0
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	13_17	13-17	11	1	156373	44014	335	21
Dr. Mohamed Elhachmi Hamdi د. محمد الهاشمي الحامدي		482273315273345	Facebook	13_17	13-17	3	1	154059	70723	67	10
Maria Preta Cartonera		786180185099527	Facebook	13_17	13-17	7	1	153280	54504	73	0
Niklas Nienaß		2280286458870451	Facebook	13_17	13-17	10	1	152768	34305	575	0
MOVE for THE WORLD by Nader Rekik		183647228324670	Facebook	13_17	13-17	3	1	151468	62637	81	0
Chartipedia		866201743548232	Facebook	13_17	13-17	6	1	151153	73854	58	9
Greenpeace Romania		291132089193	Facebook	13_17	13-17	1	1	149998	59999	149	29
Plan International		305413276583	Facebook	13_17	13-17	2	1	149781	59595	207	34
BeYo		1589705471328198	Facebook	13_17	13-17	4	1	148169	29452	237	0
Paris Première		140770432659757	Facebook	13_17	13-17	3	1	147677	73838	721	143
The Sorgentian		999473843569108	Facebook	13_17	13-17	1	1	147313	58925	130	26
Milano Cop26		386034608864803	Facebook	13_17	13-17	5	1	146646	71025	239	0
RMDSZ	RMDSZ	102601499822802	Facebook	13_17	13-17	62	1	144491	44623	212	41
Instituto Universitário da Maia - ISMAI	Instituto Universitário da Maia - ISMAI	126517847414252	Facebook	13_17	13-17	14	1	144176	32289	463	0
Psoe Llanes		604271292984767	Facebook	13_17	13-17	2	1	142783	71380	71	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	13_17	13-17	8	1	142505	65837	726	153
The Freeing Energy Project		164660287630560	Facebook	13_17	13-17	12	1	141491	62582	303	50
Valori.it		112777008752391	Facebook	13_17	13-17	93	1	140884	40584	1671	0
Tuunes		992176580926495	Facebook	13_17	13-17	7	1	140015	56208	207	0
Akcja Demokracja		277892342334350	Facebook	13_17	13-17	22	1	139924	30352	355	28
Lilian Marijnissen	SP	844559615710915	Facebook	13_17	13-17	34	1	139429	61985	729	142
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	13_17	13-17	11	1	139341	56490	521	27
MASSIVE		287384192023866	Facebook	13_17	13-17	2	1	138086	53517	130	23
Melba Culp		902971599738051	Facebook	13_17	13-17	23	1	136516	46339	309	13
Sean Kelly MEP		340786422717552	Facebook	13_17	13-17	24	1	136129	32228	1148	0
LIKE APP		272972103180159	Facebook	13_17	13-17	1	1	135649	54260	120	24
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	13_17	13-17	7	1	135044	61996	115	35
Josef Caruana		166617437361908	Facebook	13_17	13-17	63	1	134072	39897	522	36
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	13_17	13-17	17	1	133124	34538	785	0
1Hmilano		234148697214238	Facebook	13_17	13-17	4	1	133124	50897	326	0
Henk Jan Ormel	CDA	823537391322678	Facebook	13_17	13-17	4	1	132859	55271	168	0
Zion8studiojahpan		2067119086946609	Facebook	13_17	13-17	4	1	132795	51766	135	0
MSC en France - Marine Stewardship Council		301118646659348	Facebook	13_17	13-17	1	1	132369	66185	330	66
Gul Ahmed		312754697664	Facebook	13_17	13-17	5	1	131272	55462	143	25
Palestinian Hustle		1814444211928366	Facebook	13_17	13-17	5	1	130640	56807	140	0
Sosialidemokraatit SDP		108945982480217	Facebook	13_17	13-17	31	1	129350	43146	465	63
Liberal Alliances Ungdom	Liberal Alliances Ungdom	107893513382	Facebook	13_17	13-17	6	1	126554	30224	307	80
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	13_17	13-17	16	1	126154	49266	243	102
Giv Klimaet Lov		445657632847922	Facebook	13_17	13-17	13	1	124027	32118	1683	430
Giornalisti nell'Erba		201387799935932	Facebook	13_17	13-17	2	1	122861	49015	162	0
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	13_17	13-17	13	1	122667	60755	151	0
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	13_17	13-17	46	1	120788	32816	356	22
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	13_17	13-17	20	1	120521	34564	329	8
SP	SP	128393027527	Facebook	13_17	13-17	36	1	120406	57054	364	60
uger		635886813251293	Facebook	13_17	13-17	5	1	119487	29428	425	21
Peter Mertens	PVDA	236485149843971	Facebook	13_17	13-17	146	1	117428	25242	2051	24
Άρης Βέρρος, υποψήφιος Δήμαρχος Καβάλας, Συμπαράταξη Πολιτών		152123234823184	Facebook	13_17	13-17	5	1	116257	57578	409	73
300Gospodarka		913279165534005	Facebook	13_17	13-17	3	1	116233	58117	288	68
Your Liberal Britain	Your Liberal Britain	1501847943457407	Facebook	13_17	13-17	29	1	114595	25808	689	0
Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	13_17	13-17	6	1	114131	55001	266	12
Ivan ŠTEFANEC		324560137683033	Facebook	13_17	13-17	21	1	113962	46392	502	51
PositiveLuxury		174227905981175	Facebook	13_17	13-17	2	1	113830	56420	78	0
Gottegris		325847050880811	Facebook	13_17	13-17	4	1	111198	27447	318	0
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	13_17	13-17	48	1	110767	30049	333	9
Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	13_17	13-17	4	1	110725	39424	175	0
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	13_17	13-17	6	1	110408	22082	639	141
Christian Zoll		601419393620184	Facebook	13_17	13-17	6	1	110350	43764	286	41
Lapsiasiavaltuutettu		576746312441238	Facebook	13_17	13-17	1	1	109869	54934	274	54
G4 Media		425074431631411	Facebook	13_17	13-17	3	1	109283	42634	33	6
Women's Earth and Climate Action Network	Women's Earth and Climate Action Network (WECAN) International	153704007991524	Facebook	13_17	13-17	3	1	109022	49437	82	0
Martin Kenz		584605138654934	Facebook	13_17	13-17	3	1	108821	21764	860	183
Patriotul George		1165067943651438	Facebook	13_17	13-17	2	1	107473	53737	112	22
IG Metall	IG Metall	249296718436	Facebook	13_17	13-17	16	1	106705	52565	390	80
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	13_17	13-17	37	1	105867	23403	866	0
Grönt Väder		122758415167770	Facebook	13_17	13-17	4	1	105734	26876	551	135
Administraţie Liberală		2159559831039746	Facebook	13_17	13-17	3	1	105274	52637	55	11
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	13_17	13-17	9	1	104743	21624	79	5
Fridays For Future Münster	Fridays for Future	1212444868905059	Facebook	13_17	13-17	4	1	104272	20802	318	0
W&SE4Corbyn for PM	W&SE4Corbyn Admin	187160521723234	Facebook	13_17	13-17	41	1	103706	19911	1014	0
Euro-Mediterranean Women's Foundation		517052178503918	Facebook	13_17	13-17	1	1	103625	41450	20	0
Grupul sustinatorilor Antena 3		413428396067521	Facebook	13_17	13-17	4	1	102607	46354	53	9
JONG CD&V	JONG CD&V	638247042856542	Facebook	13_17	13-17	7	1	101671	45137	558	58
SciDev.Net Afrique		218466918355066	Facebook	13_17	13-17	5	1	101665	41772	253	0
Dominik Nepp		135953609780627	Facebook	13_17	13-17	87	1	100487	36933	1070	183
Educandato Statale Collegio Uccellis		433208763774177	Facebook	13_17	13-17	1	1	99998	49999	498	99
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	13_17	13-17	40	1	99603	36210	273	12
Uma Africana		370453183034223	Facebook	13_17	13-17	6	1	99545	19909	197	0
James Buckley-Thorp	Tom Anthony James Buckley-Thorp	537321930057394	Facebook	13_17	13-17	6	1	99452	22371	488	0
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	13_17	13-17	2	1	98640	19728	45	0
eToro		193863317737	Facebook	13_17	13-17	16	1	98137	40300	194	50
Fundación Aquae		1415773021975267	Facebook	13_17	13-17	2	1	97527	38993	23	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	13_17	13-17	53	1	97490	30113	219	8
Mladí demokraté		171976652332	Facebook	13_17	13-17	7	1	97459	32081	226	50
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	13_17	13-17	26	1	97351	25866	552	92
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	13_17	13-17	2	1	96967	48484	254	51
Luigi Pantisano		1006758069529993	Facebook	13_17	13-17	2	1	96938	48214	146	0
Campact e.V.	Campact e.V.	82734241364	Facebook	13_17	13-17	12	1	96900	47660	481	99
Earl The Kid	Federico Salviato	376327152557351	Facebook	13_17	13-17	4	1	96807	18976	438	0
Spektrum		1015747061925428	Facebook	13_17	13-17	2	1	96105	19221	128	25
Ill Blu		364975316870610	Facebook	13_17	13-17	8	1	95663	30067	207	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	13_17	13-17	25	1	95517	26774	362	0
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	13_17	13-17	11	1	95380	31546	132	4
Albioma		2029944603927727	Facebook	13_17	13-17	23	1	94487	39788	248	47
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	13_17	13-17	12	1	92221	41863	353	36
Young Tragedy Clothing		299822647480045	Facebook	13_17	13-17	1	1	92187	46094	53	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	13_17	13-17	17	1	91486	36501	349	62
Europees Parlement Nederland		270788920480	Facebook	13_17	13-17	10	1	90649	18480	723	130
Emma Kari		70955745948	Facebook	13_17	13-17	3	1	90625	18125	179	0
EU Neighbourhood & Enlargement		142375212503142	Facebook	13_17	13-17	2	1	90341	45171	99	0
Carnegie Institution for Science	Carnegie Institution for Science	69118604016	Facebook	13_17	13-17	1	1	90071	45036	79	0
Jugendrotkreuz Westfalen-Lippe		112828982094715	Facebook	13_17	13-17	2	1	89734	34825	347	56
Graffiti artist Ninbolt-닌볼트		1693363207651451	Facebook	13_17	13-17	2	1	89304	44652	108	0
paysafecard		146657005378119	Facebook	13_17	13-17	8	1	88991	39070	307	0
Kaar Kaas Sonn		215255338679306	Facebook	13_17	13-17	3	1	88987	31738	82	0
Johann Gudenus		104145976305577	Facebook	13_17	13-17	57	1	88646	33724	568	98
Konservativ Ungdom	Konservativ Ungdom	119769598101853	Facebook	13_17	13-17	7	1	88621	21281	293	101
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	13_17	13-17	21	1	87761	23930	428	114
ForestComics		281125805936081	Facebook	13_17	13-17	3	1	87739	17548	39	0
Le 1		850828794934579	Facebook	13_17	13-17	12	1	87462	35464	112	4
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	13_17	13-17	60	1	86320	28233	187	0
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	13_17	13-17	17	1	85897	40678	1505	377
VICE Greece		187580104777775	Facebook	13_17	13-17	8	1	84672	31609	119	0
Rune Frøding	Frøding Rune	493940517678048	Facebook	13_17	13-17	1	1	84117	42059	112	56
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	13_17	13-17	18	1	84084	21822	447	0
Rares Bogdan		204397909629079	Facebook	13_17	13-17	9	1	83973	34050	25	4
Frank Psaila		458318884361628	Facebook	13_17	13-17	28	1	83757	19397	379	0
Europa-Wahl 2019	Michael Eisenriegler Bakk Phil	489866264465481	Facebook	13_17	13-17	23	1	83245	28641	568	0
Aeco - Associação para o Estudo e Conservação dos Oceanos		168501313206561	Facebook	13_17	13-17	2	1	82554	16511	163	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	13_17	13-17	23	1	82210	32153	54	7
Polska Fundacja im. Roberta Schumana	Polska Fundacja im. Roberta Schumana	150617698324166	Facebook	13_17	13-17	2	1	81736	16347	120	20
VINNIA		325664361187493	Facebook	13_17	13-17	5	1	81362	33395	205	0
C&A Foundation		1271896626240982	Facebook	13_17	13-17	6	1	81326	25867	434	62
TONY MOGRA		647266408659499	Facebook	13_17	13-17	3	1	80553	16111	159	0
Wikye		336125777166189	Facebook	13_17	13-17	1	1	80376	40188	70	0
Satu Taavitsainen	Taavitsainen Satu Johanna	803596373025380	Facebook	13_17	13-17	8	1	80120	17064	517	0
Comac étudiants		386211174868638	Facebook	13_17	13-17	14	1	79942	23673	1096	0
Udo Bullmann		68936775929	Facebook	13_17	13-17	8	1	79081	23918	339	30
Campus protestant		2019076568379648	Facebook	13_17	13-17	9	1	79015	33006	379	61
Groen	Groen	84920854319	Facebook	13_17	13-17	10	1	78400	25772	354	43
Sebastian Bohrn Mena	Sebastian Bohrn Mena	1583324305255890	Facebook	13_17	13-17	24	1	77933	32137	849	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	13_17	13-17	7	1	77647	29211	362	46
Ibiza Farm		1629229957352206	Facebook	13_17	13-17	5	1	77478	36738	156	23
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	13_17	13-17	1	1	77179	30871	771	154
Genusvetenskapliga institutionen, Lunds universitet		690139577808604	Facebook	13_17	13-17	2	1	76356	35379	79	39
Luisa Boos	Luisa Boos	46262733106	Facebook	13_17	13-17	11	1	76164	15429	190	1
Universität Würzburg		269794539702323	Facebook	13_17	13-17	1	1	75443	37722	376	75
Daniel Petryczkiewicz Photography		701536909969058	Facebook	13_17	13-17	5	1	75393	14788	67	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	13_17	13-17	25	1	75182	26726	334	42
Ayla Beauty London		254018131966313	Facebook	13_17	13-17	2	1	75172	33288	67	0
UDO VOIGT für Deutschland in Europa		598011190253742	Facebook	13_17	13-17	6	1	74928	29955	77	14
Let's Ban Fossil Fuels	Daniel James Hurley	2097134363668795	Facebook	13_17	13-17	3	1	74915	17058	235	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	13_17	13-17	19	1	74323	15900	251	7
Modern Cinderellas Italia		286140278710093	Facebook	13_17	13-17	2	1	74119	14824	130	0
Zimmylifestyle.com		235024056945953	Facebook	13_17	13-17	1	1	73943	36972	32	6
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	13_17	13-17	9	1	73789	15636	183	0
B1.tv		425911761553777	Facebook	13_17	13-17	3	1	73537	32669	14	0
Μελίνα Μαρία Δερμεντζοπούλου	Maria Dermentzopoulou	371463640320808	Facebook	13_17	13-17	3	1	73340	31190	66	0
Alfredo Posteraro	SocialCom	408876889953275	Facebook	13_17	13-17	4	1	73107	30663	177	26
Dose of Society	Dose of Society	323340437359	Facebook	13_17	13-17	10	1	73008	20396	673	0
Benton music		357258764671804	Facebook	13_17	13-17	2	1	72674	31624	87	0
Die Grünen Wien		88676876113	Facebook	13_17	13-17	8	1	72418	14484	177	8
Piraten Lëtzebuerg		183148710560	Facebook	13_17	13-17	16	1	72339	15731	200	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	13_17	13-17	112	1	72099	20709	1039	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	13_17	13-17	28	1	71933	21545	547	5
Erepublik		26897053321	Facebook	13_17	13-17	4	1	71571	33481	345	63
Get The Trolls Out		858018134275978	Facebook	13_17	13-17	2	1	71399	35700	198	33
Cogito		2059332547662115	Facebook	13_17	13-17	8	1	71135	15059	504	0
Andechser Natur		134536413232465	Facebook	13_17	13-17	1	1	70699	35350	352	70
AmyCup		401726890005051	Facebook	13_17	13-17	2	1	70684	34589	117	0
NUance	VisionPilot	185168072363292	Facebook	13_17	13-17	7	1	70241	15815	219	88
Rotterdam		336575811655	Facebook	13_17	13-17	6	1	69277	29818	413	53
Service Civique		457518780082	Facebook	13_17	13-17	1	1	69274	27709	692	138
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	13_17	13-17	5	1	68936	29848	135	0
Selbstbedienung - Die Band		180038648734414	Facebook	13_17	13-17	2	1	68916	34350	71	0
Technopolis		156577567699904	Facebook	13_17	13-17	1	1	68662	34331	67	0
Key		1411407032496659	Facebook	13_17	13-17	2	1	68394	30642	92	32
BeSoccer FR		1654057214881798	Facebook	13_17	13-17	4	1	68326	29760	61	1
Alioune Sarr L'Officiel		1860108817589778	Facebook	13_17	13-17	1	1	68132	27253	13	0
Cláudia Monteiro de Aguiar		231164670253617	Facebook	13_17	13-17	3	1	67768	33884	44	0
Kapaw		980642005284857	Facebook	13_17	13-17	4	1	67655	23039	160	13
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	13_17	13-17	6	1	67291	13458	133	0
MRAP		823565947739102	Facebook	13_17	13-17	2	1	66891	30330	244	49
Oatly		585888148224935	Facebook	13_17	13-17	2	1	66594	28772	505	101
Votează Un Independent		2016952321736083	Facebook	13_17	13-17	2	1	66467	13293	27	0
