country_code_filter	country_name_filter	week_code	week_label	first_day	last_day	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EL	Greece	w020	Week 20	2019-05-13	2019-05-13	792	227	4580404	1608403	21255	1512
EL	Greece	w019	Week 19	2019-05-06	2019-05-12	1898	332	55451919	20583810	200380	17065
EL	Greece	w018	Week 18	2019-04-29	2019-05-05	1702	294	35541673	12971806	140705	13338
EL	Greece	w017	Week 17	2019-04-22	2019-04-28	1495	310	28935968	10631114	119793	12332
EL	Greece	w016	Week 16	2019-04-15	2019-04-21	1118	336	19444880	7124723	73449	9032
EL	Greece	w015	Week 15	2019-04-08	2019-04-14	1334	438	16813278	6078741	64671	5628
EL	Greece	w014	Week 14	2019-04-01	2019-04-07	1043	420	9799265	3335106	37997	1957
EL	Greece	w013	Week 13	2019-03-25	2019-03-31	726	328	9413149	3622002	33503	3790
EL	Greece	w012	Week 12	2019-03-18	2019-03-24	501	212	4473906	1707046	16152	2247
EL	Greece	w011	Week 11	2019-03-11	2019-03-17	397	187	4730806	1711041	16767	1395
EL	Greece	w010	Week 10	2019-03-04	2019-03-10	437	186	5641721	1958385	22370	1442
EL	Greece	w009	Week 9	2019-02-25	2019-03-03	246	118	1761384	505267	9769	319
EL	Greece	w008	Week 8	2019-02-18	2019-02-24	154	85	1252319	483674	5638	482
EL	Greece	w007	Week 7	2019-02-11	2019-02-17	112	61	953088	320592	3564	182
EL	Greece	w006	Week 6	2019-02-04	2019-02-10	80	41	972732	368822	3198	304
EL	Greece	w005	Week 5	2019-01-28	2019-02-03	111	46	1270811	484802	3109	452
EL	Greece	w004	Week 4	2019-01-21	2019-01-27	131	41	6677977	2780930	20203	3677
EL	Greece	w003	Week 3	2019-01-14	2019-01-20	112	43	2056490	830004	6078	779
EL	Greece	w002	Week 2	2019-01-07	2019-01-13	59	32	271411	92229	799	46
EL	Greece	w001	Week 1	2019-01-01	2019-01-06	50	25	334493	120458	1317	87
