country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MT	Malta	d132	2019-05-12	364	77	1307605	395528	9662	385
MT	Malta	d131	2019-05-11	412	80	1735728	564020	13679	1443
MT	Malta	d130	2019-05-10	433	81	2034266	716375	9699	735
MT	Malta	d129	2019-05-09	403	82	1604226	559994	7652	473
MT	Malta	d128	2019-05-08	376	80	1387769	461385	6833	459
MT	Malta	d127	2019-05-07	359	76	1474660	516537	7451	699
MT	Malta	d126	2019-05-06	344	69	1426614	531405	6802	686
MT	Malta	d125	2019-05-05	327	70	1192324	424945	5293	472
MT	Malta	d124	2019-05-04	338	72	1291871	448921	5975	490
MT	Malta	d123	2019-05-03	340	77	1149893	380591	5180	340
MT	Malta	d122	2019-05-02	339	78	1126471	375826	5689	467
MT	Malta	d121	2019-05-01	325	75	948919	288421	4163	224
MT	Malta	d120	2019-04-30	378	86	895707	258765	4037	194
MT	Malta	d119	2019-04-29	375	86	961598	329083	3591	230
MT	Malta	d118	2019-04-28	343	81	758889	265522	3055	179
MT	Malta	d117	2019-04-27	343	85	704219	257616	2929	180
MT	Malta	d116	2019-04-26	379	88	1244107	468807	4297	725
MT	Malta	d115	2019-04-25	343	88	420418	128162	2736	95
MT	Malta	d114	2019-04-24	333	92	430781	126770	2671	86
MT	Malta	d113	2019-04-23	337	96	373955	121171	2156	113
MT	Malta	d112	2019-04-22	285	95	253572	73567	1691	73
MT	Malta	d111	2019-04-21	293	94	194618	55911	1327	38
MT	Malta	d110	2019-04-20	280	101	154032	44319	963	35
MT	Malta	d109	2019-04-19	297	104	147750	47131	850	30
MT	Malta	d108	2019-04-18	314	109	168568	49667	1049	15
MT	Malta	d107	2019-04-17	305	111	163044	48472	1012	15
MT	Malta	d106	2019-04-16	331	117	270773	78759	1321	58
MT	Malta	d105	2019-04-15	367	126	182977	54815	995	31
MT	Malta	d104	2019-04-14	365	133	373933	157420	1628	132
MT	Malta	d103	2019-04-13	377	143	202718	61811	1176	27
MT	Malta	d102	2019-04-12	460	149	239783	70470	1327	45
MT	Malta	d101	2019-04-11	416	158	243531	73536	1352	72
MT	Malta	d100	2019-04-10	383	153	284284	80140	1540	62
MT	Malta	d099	2019-04-09	456	160	316920	88364	1702	77
MT	Malta	d098	2019-04-08	450	166	328807	92741	1688	92
MT	Malta	d097	2019-04-07	430	151	320803	95843	1674	116
MT	Malta	d096	2019-04-06	410	151	270598	85188	1437	115
MT	Malta	d095	2019-04-05	424	153	293788	97608	1554	117
MT	Malta	d094	2019-04-04	394	145	263951	88358	1442	150
MT	Malta	d093	2019-04-03	369	137	207513	68389	911	74
MT	Malta	d092	2019-04-02	338	133	226380	72343	1192	81
MT	Malta	d091	2019-04-01	327	126	193558	59690	923	45
MT	Malta	d090	2019-03-31	336	124	250899	89600	1042	94
MT	Malta	d089	2019-03-30	332	123	243086	85738	1152	92
MT	Malta	d088	2019-03-29	325	138	255486	86630	1157	83
MT	Malta	d087	2019-03-28	312	132	205574	70399	931	85
MT	Malta	d086	2019-03-27	301	129	172415	60919	752	54
MT	Malta	d085	2019-03-26	280	116	206907	73074	899	59
MT	Malta	d084	2019-03-25	273	123	233263	79412	908	60
MT	Malta	d083	2019-03-24	260	120	220872	80410	909	57
MT	Malta	d082	2019-03-23	269	123	199839	75511	1035	55
MT	Malta	d081	2019-03-22	275	124	247171	100911	965	54
MT	Malta	d080	2019-03-21	254	116	206019	84410	884	43
MT	Malta	d079	2019-03-20	250	107	211675	88382	900	44
MT	Malta	d078	2019-03-19	221	101	192523	76278	1017	108
MT	Malta	d077	2019-03-18	223	88	157048	55956	633	58
MT	Malta	d076	2019-03-17	172	73	143397	52849	600	54
MT	Malta	d075	2019-03-16	172	75	153311	57281	632	68
MT	Malta	d074	2019-03-15	166	74	196880	74603	925	134
MT	Malta	d073	2019-03-14	136	68	175717	65371	676	83
MT	Malta	d072	2019-03-13	126	65	130719	50200	569	62
MT	Malta	d071	2019-03-12	126	66	127690	44173	680	50
MT	Malta	d070	2019-03-11	137	71	181544	60770	917	63
MT	Malta	d069	2019-03-10	131	66	179758	55803	843	70
MT	Malta	d068	2019-03-09	136	70	228021	81007	1128	113
