advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vattenfall Sverige		608975645850217	Facebook	200k_500k	200k - 500k	SE	Sweden	7	1	3499991	1399999	32411	6482
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	200k_500k	200k - 500k	SE	Sweden	5	1	2499994	999999	27781	8334
Plan International Sverige		382243262003	Facebook	200k_500k	200k - 500k	SE	Sweden	4	1	1999995	800000	11112	2778
Rädda Barnen		72659261793	Facebook	200k_500k	200k - 500k	SE	Sweden	4	1	1999812	799926	14352	2870
Liberalerna	Liberalerna	132266740623	Facebook	200k_500k	200k - 500k	SE	Sweden	3	1	1499997	600000	10186	2315
Fotografiska Stockholm		142320852554	Facebook	200k_500k	200k - 500k	SE	Sweden	3	1	1499997	600000	1388	277
Centerpartiet	Centerpartiet	12690894340	Facebook	200k_500k	200k - 500k	SE	Sweden	3	1	1499995	599999	13890	2778
European Commission		107898832590939	Facebook	200k_500k	200k - 500k	SE	Sweden	3	1	1499921	599969	14996	2999
LO Sverige		163820136238	Facebook	200k_500k	200k - 500k	SE	Sweden	3	1	1499541	599817	13886	2777
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	200k_500k	200k - 500k	SE	Sweden	2	1	999998	400000	9260	1852
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	200k_500k	200k - 500k	SE	Sweden	2	1	999994	399998	9260	1852
Världsnaturfonden WWF		371791194529	Facebook	200k_500k	200k - 500k	SE	Sweden	2	1	999954	399982	9260	1852
ICA		98330067937	Facebook	200k_500k	200k - 500k	SE	Sweden	2	1	999782	399913	1851	925
European Greens		141366725876424	Facebook	200k_500k	200k - 500k	SE	Sweden	5	1	555782	222313	5556	1111
European Parliament		178362315106	Facebook	200k_500k	200k - 500k	SE	Sweden	4	1	504807	201923	5015	1005
IF Metall	IF Metall	108492218918	Facebook	200k_500k	200k - 500k	SE	Sweden	1	1	499999	200000	4630	926
Linköpings kommun	Blomgren David Gunnar	116787001729336	Facebook	200k_500k	200k - 500k	SE	Sweden	1	1	499999	200000	4630	926
