advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	rd6	Last 6 days	CY	Cyprus	23	1	4045653	1884440	20242	3842
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	rd6	Last 6 days	CY	Cyprus	7	1	1307438	562970	3459	1183
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	rd6	Last 6 days	CY	Cyprus	109	1	1024472	252699	9682	100
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	rd6	Last 6 days	CY	Cyprus	20	1	807975	304998	2354	180
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	rd6	Last 6 days	CY	Cyprus	16	1	761264	283569	2444	299
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	rd6	Last 6 days	CY	Cyprus	28	1	734997	161953	2486	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	rd6	Last 6 days	CY	Cyprus	19	1	725710	183908	2561	199
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	rd6	Last 6 days	CY	Cyprus	21	1	630848	155768	2439	99
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	rd6	Last 6 days	CY	Cyprus	15	1	600944	154990	2039	179
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	rd6	Last 6 days	CY	Cyprus	14	1	568428	167681	2572	317
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	rd6	Last 6 days	CY	Cyprus	33	1	549955	171095	3270	99
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	rd6	Last 6 days	CY	Cyprus	11	1	469762	123546	1425	99
European Commission	European Commission	107898832590939	Facebook	rd6	Last 6 days	CY	Cyprus	19	1	450377	212100	748	199
European Greens	European Greens	141366725876424	Facebook	rd6	Last 6 days	CY	Cyprus	3	1	379328	178397	2459	492
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	rd6	Last 6 days	CY	Cyprus	13	1	302883	134950	1851	162
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	rd6	Last 6 days	CY	Cyprus	11	1	290871	66973	1088	0
Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019		1820884184678798	Facebook	rd6	Last 6 days	CY	Cyprus	31	1	283293	60761	2146	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	rd6	Last 6 days	CY	Cyprus	8	1	220954	48488	742	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	rd6	Last 6 days	CY	Cyprus	6	1	209631	77068	940	99
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	rd6	Last 6 days	CY	Cyprus	15	1	204673	53478	1373	0
Νικόλας Παπαδόπουλος	Constantinos Georgallides	998046016880140	Facebook	rd6	Last 6 days	CY	Cyprus	5	1	169982	66994	494	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	rd6	Last 6 days	CY	Cyprus	3	1	154859	60948	296	0
Dr. Eleni Stavrou	Eleni Stavrou	822417261217421	Facebook	rd6	Last 6 days	CY	Cyprus	12	1	144717	38982	1101	0
Ιακώβου Βάκης	Γιωργος Αλεξανδρου	332523037613071	Facebook	rd6	Last 6 days	CY	Cyprus	4	1	111601	24321	362	0
Ψηφίζω Δρ. Μαρδαπήττα Χρύσανθο		326882297995016	Facebook	rd6	Last 6 days	CY	Cyprus	2	1	107102	38553	155	0
