week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w005	Week 5	CY	Cyprus	Hoxton Capital Management		353185345195139	Facebook	3	1	32260	12916	77	37
w005	Week 5	CY	Cyprus	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	7	1	1618	675	24	0
w005	Week 5	CY	Cyprus	Vadim Rotari		516538278845787	Facebook	1	1	1420	284	2	0
w005	Week 5	CY	Cyprus	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	2	1	347	150	1	0
w005	Week 5	CY	Cyprus	Columbia University in the City of New York		102471088936	Facebook	3	1	155	61	0	0
w005	Week 5	CY	Cyprus	Elvis & Kresse		203332156348921	Facebook	1	1	94	18	1	0
w005	Week 5	CY	Cyprus	Milaap		315603771494	Facebook	5	1	90	26	0	0
w005	Week 5	CY	Cyprus	Orbex		1415953441956155	Facebook	1	1	60	12	0	0
w005	Week 5	CY	Cyprus	Marco Antonio Orsini		395865050792874	Facebook	1	1	59	29	0	0
w005	Week 5	CY	Cyprus	United States Holocaust Memorial Museum	the United States Holocaust Memorial Museum 	34362997676	Facebook	2	1	49	9	0	0
w005	Week 5	CY	Cyprus	Soviet Visuals		1160495674016675	Facebook	9	1	48	9	0	0
w005	Week 5	CY	Cyprus	Banque mondiale		155174084508744	Facebook	4	1	24	12	0	0
w005	Week 5	CY	Cyprus	Maroš Šefčovič		245361515516655	Facebook	3	1	15	3	0	0
w005	Week 5	CY	Cyprus	YOGA BURN		146316959083110	Facebook	2	1	8	1	0	0
w005	Week 5	CY	Cyprus	Lettuce Networks		323302384460728	Facebook	1	1	5	1	0	0
w005	Week 5	CY	Cyprus	Le Monde		14892757589	Facebook	1	1	5	1	0	0
w005	Week 5	CY	Cyprus	Andrew Zbik - Lane Cove - Labor		1599877663573922	Facebook	1	1	4	2	0	0
w005	Week 5	CY	Cyprus	Columbia Alumni Association		195421575197	Facebook	2	1	1	0	0	0
