advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	FR	France	131	1	31931216	14620865	163344	37194
European Parliament		178362315106	Facebook	FR	France	88	1	17936324	8275685	97595	21848
Médecins du Monde France		265420476920	Facebook	FR	France	2134	1	17868812	5708334	293692	24130
Parlement européen en France	Parlement européen en France	279757933824	Facebook	FR	France	72	1	11379130	4664672	61023	14598
Make.org	Make.org	122037308191612	Facebook	FR	France	79	1	9390319	4086760	57541	13986
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	FR	France	89	1	6689893	2650981	46011	10028
Primes écologique		152399322377561	Facebook	FR	France	19	1	5154981	2131000	60081	12900
La Prime Énergie		336155273400553	Facebook	FR	France	28	1	4919375	1953363	43857	9796
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	FR	France	93	1	4372251	1670735	10405	299
Agence Isolation Pour Tous		568528630290119	Facebook	FR	France	25	1	3577505	1480804	43668	10098
Ministère de l'Intérieur		103146727990	Facebook	FR	France	32	1	3350126	1410097	17789	4179
Kialo		729627343834501	Facebook	FR	France	367	1	3065159	1248615	20043	4795
Aides énergétiques pour tous		789578834730248	Facebook	FR	France	16	1	3063293	1255343	35663	7995
Mon Homéo Mon Choix		1643185362449069	Facebook	FR	France	28	1	2890336	1142742	26566	5598
Les Energies du Soleil		1684031805239401	Facebook	FR	France	14	1	2815984	1245999	33385	9900
UNICEF France		173159234432	Facebook	FR	France	38	1	2288710	898902	12060	2899
Unis pour les Droits Humains		1642871805813802	Facebook	FR	France	20	1	2089436	854198	1735	51
Mes économies d'énergie		124948231440251	Facebook	FR	France	11	1	1949509	751928	20986	4179
CIWF France	CIWF France	335868279790722	Facebook	FR	France	5	1	1899782	799907	16993	3999
2 Min Ecologie		433170297221149	Facebook	FR	France	68	1	1768277	603778	19400	3494
Route Auto		252868201731333	Facebook	FR	France	9	1	1754989	830999	8190	1599
Épargne Malin		1864684416941008	Facebook	FR	France	19	1	1746474	760824	59384	16514
Le Monde		14892757589	Facebook	FR	France	36	1	1717167	634396	3618	441
France Soleil		1928798227141536	Facebook	FR	France	14	1	1709351	806870	23179	7798
Dungeon Defenders		107960282569653	Facebook	FR	France	162	1	1692450	718736	4490	491
350.org		12185972707	Facebook	FR	France	60	1	1601484	362769	7309	796
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	FR	France	61	1	1507772	365960	13637	1899
Céréal Bio & Céréal France		1636261843328359	Facebook	FR	France	5	1	1501714	599887	7193	1999
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	FR	France	122	1	1454801	350980	16876	1199
Economiser Energie		286272318578056	Facebook	FR	France	11	1	1379939	538981	16988	3300
Mon Energie Verte		252140872017180	Facebook	FR	France	65	1	1319830	459999	17624	3399
Le 1		850828794934579	Facebook	FR	France	21	1	1315798	494933	2478	99
Paris Première		140770432659757	Facebook	FR	France	3	1	1299755	649879	5596	1099
SECIB Immobilier		378027698975144	Facebook	FR	France	24	1	1250973	468999	15775	4499
Simulation Energétique		562488297524492	Facebook	FR	France	21	1	1173975	446998	13378	3699
Pompes à Chaleur		464568377211278	Facebook	FR	France	40	1	1113649	441890	13056	2599
Saine Abondance		2106701562887023	Facebook	FR	France	24	1	1094804	449104	12360	3095
foodwatch France		194934737335658	Facebook	FR	France	14	1	1079804	378939	13183	2499
European Commission		107898832590939	Facebook	FR	France	5	1	1024059	512030	5113	1023
European Greens		141366725876424	Facebook	FR	France	22	1	1021385	446066	7925	1686
Les Antagonistes		398415124026017	Facebook	FR	France	2	1	1004877	500940	10096	4999
Always France		183045748427091	Facebook	FR	France	1	1	999890	499945	4998	999
European GNSS Agency		128217567344601	Facebook	FR	France	1	1	999875	499938	4998	999
VeganbottleGo		320828511985253	Facebook	FR	France	2	1	999861	399945	1997	999
SOS Racisme		166294396737151	Facebook	FR	France	1	1	999696	499848	9995	4998
FHE Group		1241383025915322	Facebook	FR	France	1	1	989052	494526	4944	989
Stop Impôt		1538720933075616	Facebook	FR	France	11	1	949907	399968	6588	2199
WWF-France	WWF-France	145392792632	Facebook	FR	France	17	1	928826	379937	3782	799
Mama Quilla		387951911757339	Facebook	FR	France	1	1	925947	462974	4628	925
Plan International France		100707905881	Facebook	FR	France	63	1	923749	224951	9835	899
Européens Sans Frontières		668031516635463	Facebook	FR	France	8	1	916203	376958	1737	516
Agence Française pour la Transition Energétique		1981871332106127	Facebook	FR	France	18	1	905946	369989	3781	499
Transition Energétique		753069428230726	Facebook	FR	France	10	1	895460	341199	9345	2361
L'Agence pour l'Énergie		465425373946253	Facebook	FR	France	7	1	864964	335994	7692	1799
ONU Environnement		155723201059	Facebook	FR	France	1	1	861770	430885	3834	767
Santesano		316620582266150	Facebook	FR	France	2	1	813696	406849	8135	4018
Comme j'aime		146933438675224	Facebook	FR	France	5	1	809842	324938	11093	2199
Conseil Solaire		1329380840472696	Facebook	FR	France	16	1	808796	310914	6682	2099
The Body Shop		120693511308364	Facebook	FR	France	3	1	799910	349962	1996	699
Eco-systèmes		180995598634858	Facebook	FR	France	4	1	799860	399932	3995	1999
BonneGueule		140324089470	Facebook	FR	France	4	1	792650	387707	3874	763
EcoFuel Premium		520021431842443	Facebook	FR	France	15	1	790859	316944	4284	699
Miséricorde pour l'Humanité France		596904657000107	Facebook	FR	France	10	1	774931	292401	6052	1151
Ligue des droits de l'Homme		91187778160	Facebook	FR	France	7	1	749852	329935	3092	599
Campus protestant		2019076568379648	Facebook	FR	France	13	1	748534	299192	4032	749
Klang der Solidarität		385076005313967	Facebook	FR	France	46	1	743347	305214	2096	384
Ecobio OBD		250081085939529	Facebook	FR	France	7	1	714343	294556	5416	988
Lidimo		2217464665186092	Facebook	FR	France	5	1	700845	269941	7093	1699
Réseau des Écoles de la 2e Chance France		615421428513426	Facebook	FR	France	2	1	699880	299950	997	199
28 minutes		311595228873763	Facebook	FR	France	2	1	699877	299948	997	199
LIFE		167060196653670	Facebook	FR	France	50	1	674086	139973	5091	197
Fiat Professional France		346353942508593	Facebook	FR	France	4	1	659825	264931	6094	1199
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	FR	France	50	1	658139	274658	2531	694
National Geographic		106750996025532	Facebook	FR	France	5	1	638237	319120	1792	359
TOMS		751135974919667	Facebook	FR	France	4	1	609945	224981	6095	1199
Région Auvergne-Rhône-Alpes		381564575243650	Facebook	FR	France	2	1	599998	250000	5498	1100
America mag	America mag	1907091326193407	Facebook	FR	France	2	1	599911	249964	997	199
Eclairelavie		475156612973063	Facebook	FR	France	36	1	579759	200259	8289	1479
Surfrider Foundation Europe		41452575362	Facebook	FR	France	12	1	573959	236987	1987	199
Commission européenne en France		173257392750594	Facebook	FR	France	3	1	559913	214967	1196	499
1devis.io		1632519900186330	Facebook	FR	France	67	1	556684	125948	7432	199
Éditions Edilivre		203451893026466	Facebook	FR	France	2	1	549868	209951	197	0
1 innovation par jour.		520430624775359	Facebook	FR	France	8	1	549843	199948	791	0
Comment placer mon argent		2070600249840562	Facebook	FR	France	4	1	549839	259927	2995	1199
Ecogreen		2207467306235731	Facebook	FR	France	4	1	517323	218250	4412	1109
Ultima Petfood France		223284707822128	Facebook	FR	France	7	1	509931	221970	2792	799
Ultra Premium Direct		241324402728111	Facebook	FR	France	13	1	508834	160947	4985	1199
Mairie de Toulouse		118107084316	Facebook	FR	France	2	1	504998	201000	1098	500
Topito		136164895246	Facebook	FR	France	1	1	499956	199983	498	99
France Fraternités		200607067033021	Facebook	FR	France	1	1	496267	198507	495	99
Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	FR	France	29	1	469968	153998	3670	200
Consommez Malin		2045469565728527	Facebook	FR	France	42	1	469882	93984	8356	1600
La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	FR	France	17	1	467235	174298	1203	0
Médecins Sans Frontières		154912951193067	Facebook	FR	France	27	1	466909	129981	4772	799
Spicee		1541412079456514	Facebook	FR	France	17	1	466171	95637	1649	0
Chroniques Du Golfe		2196850910357980	Facebook	FR	France	30	1	442974	160463	1897	0
Un citoyen 2019		415805709187581	Facebook	FR	France	12	1	436925	179973	6886	1199
Brief.eco		550490141980385	Facebook	FR	France	9	1	424929	150979	2990	799
CCFD-Terre Solidaire		112547358788607	Facebook	FR	France	9	1	424923	147976	2190	599
Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	FR	France	27	1	412889	120976	4772	799
