advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Primes écologique		152399322377561	Facebook	w014	Week 14	FR	France	6	1	1904994	801000	25094	5000
European Parliament		178362315106	Facebook	w014	Week 14	FR	France	39	1	995537	443011	5714	1184
Mama Quilla		387951911757339	Facebook	w014	Week 14	FR	France	1	1	925947	462974	4628	925
Greenpeace France		39435457457	Facebook	w014	Week 14	FR	France	11	1	784790	369904	8587	2199
EcoFuel Premium		520021431842443	Facebook	w014	Week 14	FR	France	7	1	554902	230959	2692	499
Aides énergétiques pour tous		789578834730248	Facebook	w014	Week 14	FR	France	2	1	549837	209968	5496	1099
Céréal Bio & Céréal France		1636261843328359	Facebook	w014	Week 14	FR	France	5	1	547349	218141	2741	727
Région Auvergne-Rhône-Alpes		381564575243650	Facebook	w014	Week 14	FR	France	2	1	516069	215178	4721	944
L'Agence pour l'Énergie		465425373946253	Facebook	w014	Week 14	FR	France	1	1	499999	200000	4999	1000
SOS Racisme		166294396737151	Facebook	w014	Week 14	FR	France	1	1	499848	249924	4997	2499
foodwatch France		194934737335658	Facebook	w014	Week 14	FR	France	9	1	382418	106480	4591	849
Médecins du Monde France		265420476920	Facebook	w014	Week 14	FR	France	250	1	380250	49266	24920	54
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w014	Week 14	FR	France	21	1	336919	115863	742	16
Mon Homéo Mon Choix		1643185362449069	Facebook	w014	Week 14	FR	France	16	1	311300	127595	2909	599
Agence Isolation Pour Tous		568528630290119	Facebook	w014	Week 14	FR	France	14	1	305717	129002	3761	883
Spicee		1541412079456514	Facebook	w014	Week 14	FR	France	11	1	305208	63643	1055	0
European Commission		107898832590939	Facebook	w014	Week 14	FR	France	4	1	301338	150669	1501	300
SHEIN		380039845369159	Facebook	w014	Week 14	FR	France	2	1	299968	149985	888	178
Mairie de Toulouse		118107084316	Facebook	w014	Week 14	FR	France	2	1	294582	117250	640	291
Commission européenne en France		173257392750594	Facebook	w014	Week 14	FR	France	1	1	285669	114267	570	285
Pompes à Chaleur		464568377211278	Facebook	w014	Week 14	FR	France	5	1	256883	110954	1794	599
Eclairelavie		475156612973063	Facebook	w014	Week 14	FR	France	19	1	252397	77618	2511	503
Marie Claire France		236672451730	Facebook	w014	Week 14	FR	France	2	1	249947	109977	597	99
Campagne nationale d’économie d’énergie		293095048144707	Facebook	w014	Week 14	FR	France	1	1	199965	99983	4998	999
MSC en France - Marine Stewardship Council		301118646659348	Facebook	w014	Week 14	FR	France	1	1	199965	99983	498	99
UNICEF France		173159234432	Facebook	w014	Week 14	FR	France	12	1	195206	75226	778	190
Prime Énergie		426045577958757	Facebook	w014	Week 14	FR	France	3	1	187270	78636	3779	736
Make.org	Make.org	122037308191612	Facebook	w014	Week 14	FR	France	6	1	181599	81072	2791	620
1 innovation par jour.		520430624775359	Facebook	w014	Week 14	FR	France	6	1	178077	74981	222	0
Réseau des Écoles de la 2e Chance France		615421428513426	Facebook	w014	Week 14	FR	France	1	1	166635	66654	166	33
Unis pour les Droits Humains		1642871805813802	Facebook	w014	Week 14	FR	France	2	1	165409	82470	114	14
Saine Abondance		2106701562887023	Facebook	w014	Week 14	FR	France	5	1	164654	35923	1691	299
ExxonMobil		925007000949719	Facebook	w014	Week 14	FR	France	5	1	159268	73383	2648	653
Eco-Astuce.com		851976621630627	Facebook	w014	Week 14	FR	France	10	1	144255	34652	880	0
Un citoyen 2019		415805709187581	Facebook	w014	Week 14	FR	France	10	1	138394	51717	2068	350
Agence Française pour la Transition Energétique		1981871332106127	Facebook	w014	Week 14	FR	France	8	1	135979	32995	1191	99
National Geographic		106750996025532	Facebook	w014	Week 14	FR	France	1	1	135777	67888	338	67
TOMS		751135974919667	Facebook	w014	Week 14	FR	France	4	1	133425	49214	1333	262
1devis.io		1632519900186330	Facebook	w014	Week 14	FR	France	10	1	129747	30949	989	0
Européens Sans Frontières		668031516635463	Facebook	w014	Week 14	FR	France	8	1	115940	47137	220	65
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	w014	Week 14	FR	France	2	1	113757	56879	252	50
VeganbottleGo		320828511985253	Facebook	w014	Week 14	FR	France	2	1	109151	43660	218	109
Socialter		121693529673	Facebook	w014	Week 14	FR	France	42	1	103711	20324	1249	28
TÊTU		9217671290	Facebook	w014	Week 14	FR	France	12	1	102638	24234	646	24
En immersion		403007780216717	Facebook	w014	Week 14	FR	France	3	1	100983	19997	296	0
SNE		1703448029710053	Facebook	w014	Week 14	FR	France	2	1	100936	49969	4535	889
Ma Solution Éco		1497801067022790	Facebook	w014	Week 14	FR	France	1	1	99999	50000	499	100
DevisProx		161837390549320	Facebook	w014	Week 14	FR	France	2	1	99957	19991	197	0
Chroniques Du Golfe		2196850910357980	Facebook	w014	Week 14	FR	France	18	1	87529	33725	205	0
Panier local France		331904457454743	Facebook	w014	Week 14	FR	France	1	1	87481	43741	192	38
France Fraternités		200607067033021	Facebook	w014	Week 14	FR	France	1	1	82711	33084	82	16
Impôt et Solutions.fr		190645890956184	Facebook	w014	Week 14	FR	France	7	1	80988	18998	692	0
Énergie Info Service		274982366685169	Facebook	w014	Week 14	FR	France	6	1	80908	21975	992	99
Miséricorde pour l'Humanité France		596904657000107	Facebook	w014	Week 14	FR	France	1	1	79053	39527	351	70
Canopée		358478628257486	Facebook	w014	Week 14	FR	France	3	1	77185	38493	226	37
Éditions Edilivre		203451893026466	Facebook	w014	Week 14	FR	France	2	1	67638	25389	28	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w014	Week 14	FR	France	31	1	63656	29551	211	52
