region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
brussels	Brussels	BE	Belgium	2246	353	15157566	4926880	171506	30660
flemish_region	Flemish Region	BE	Belgium	3204	495	115975602	45345584	1199283	288732
wallonia	Wallonia	BE	Belgium	1819	354	25022242	8767799	201169	34470
